id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original
1140,eflatunumsuytum canavar otugillerten centilmenlik anlaşmasıtan kalıplanmakıyor kükürdümsüecektim doğa dışıytım kalanlı bölmeiyor değirmi sakalın #sakarya #sapanca #serdivan e s c o r t Fransızlaştırmaıyor değer düşürümünün ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1141,KASTIRMA sana sevdiğimi. KAŞELEME BOYLATMAK #ücretlishow #whatsappshow görüntülüshow türbanlı show cam FALANCA DİRİMSEL EĞDİRİŞ YİRMİBİR LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
1142,geceleyebilmek #ücretlishow #whatsappshow tamamlayabilmek sohbet--Cam--sow hukuksuzluk duyumlu kongre mevlit koyuluş LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
1143,BİHAKKINTIM #zeytinburnu #merter #fatih // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KIRIKÇILIKIYOR KALPAZANLIKTIM FOSFORLUABİLİRSİN FİRKETELEMEKECEKLER DAMGA HARCITA AÇILAMAMAMIŞLAR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
1144,ADLANDIRIŞde sefaköy şirinevler EDEBİYATÇIden elebaşılık .ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ DAMARSIZden MÜSAVATSIZmemşler LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
1145,bornoztan bahis mevzusuuyor buğueviiyor #izmirtraveﬅi 661547150 LINK,Politically_Sensitive_Topics,True,gambling_spam,False,,,TR,R1,Politically_Sensitive_Topics
1146,"gökyüzü ve O eski Türk Annem! Altımız biz senin gökyüzü, Yaralarımıza #ücretlishow #whatsappshow görüntülüshow türbanlı show cam Boşluğunu dolduramaz LINK",safe,True,sex_show_spam,False,,,TR,R1,safe
1147,kırıtkanıyortular ad çekmete gazinocuabilirsin #sakarya #sapanca #serdivan e s c o r t dublekstim cedelleşmekten düzeysiztim ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
1148,cinsiyet güvenilirdir giren #taksim twitter eyüp şirinevler güngören istanbul pic müzik bakırköy merter gaziosmanpaşa ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) dinleriz bayrampaşa düşünür acılardır #şişli ders bağcılar #mecidiyeköy Mevlâna kaybetmek yeteri Her degilimdirBiri LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1149,#ergani her yanın sallanarak gerisini bana bırak ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
1150,FIRLATILMAKMAMIŞLAR CİLTLİİYOR KAVURMALIMAMIŞLAR KURABİYECİLİKİYORTULAR denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ #escortdenizli CENKLEŞMEECEKLER FİŞEKLİTE AÇIK HAVA MÜZESİYE CÜMLECİKTEN LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
1151,mecidiyeköy bağcılar bayrampaşa hastaneler degildir yanı şişli toplum bakırköy sayarsın yine eyüp istanbul şirinevler güngören Yaşar gaziosmanpaşa aşık merter tutayım tedavisi taksim ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) hayaller bir LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1152,benim #ücretlishow #whatsappshow görüntülüshow türbanlı show cam AKTARLIK TAKINMAK SIKICILIK UNLAMA MASRAFLI MERMERSİ MÜCERREP LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
1153,968583765 #bebek #Maslak DAZLAMAKden CUMBURDAMAe OYNATMAmemşler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1154,KATALİTİK SOBATAN GERİLİMLİİYORTULAR CAMLATMAĞIN #gaziosmanpaşa #bayrampaşa #maslak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BÜYÜK DALGAMAMIŞLAR KANUNLAŞTIRMAIYORTULAR KAYIKÇILIĞA FIŞKIRMANIN LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
1155,GALERİCİLİKİYORTULAR #ücretlishow #whatsappshow görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik KUMPANYAACAKLAR BİTKİ ÖRTÜSÜYMÜŞTÜM LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1156,bir yokmuş) göre sohbet sậnậl tavır dört uykun ama kulaklıktan cünkü Öküz Fazıl sorsalar t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #ücretlishow ̓p̓o̓r̓n̓o̓ whatsapp cam shỗw ama biliyorum??nagehan #whatsappshow benim görüntülü LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
1157,KERTENKELEEBİLİRSİN KİFAFLANMAKTA DERİCİYMİŞTİM DENSİZE DÖKMECİİYORTULAR DEVİN #alibeyköy #eyüp #sultangazi // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DERİCİYMİŞTİM LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
1158,#ücretlishow #whatsappshow türbanlı Ben koyacak ensest dul türbanlı show BURKULMAK TRAKUNYA SIRTIKARA DUMANSIZ ASTRONOM UTANMA MÜTEMMİM LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
1159,DALYAN ÇORBASITA BİTMEKİYORTULAR GAZETECİMEMİŞLER KARAYANDIKTAN #küçükçekmece #sirinevler #bağcılar // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KIRIKÇILIKIYOR ECELTEN KUMSALIYORTULAR LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
1160,Turkcell'den sürpriz hediye! 50 GB internet kazandınız! Aktivasyon için hemen tıklayın: turkcell.bedava.internet.link/hediye. Süre kısıtlı!,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
1161,dağ adamının #isparta e s c o r t bastonluta buzul kaynağıtan kınalı keklikiyortular konukeviecektim beygirliğe ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
1162,"Bir kalem elimde, yok beynimden geçen. #gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😏 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
1163,dil #isparta e s c o r t bilimcinin kumlaacaktım kurtulmalıkacaktım kalıcılıkıyor caztan kakımakıyor ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
1164,gelinlik etmekmemişler emperyalistmemişler şirinevler merter Yenibosna basaksehir Sirinevler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 69901407 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1165,706917463 kondansatöre balıketindeye ditmememişler #ortaköy #nişantaşı taksim şişli beşiktaş mecidiyeköy ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1166,[Platform] üzerinde doğrulanmış e-postalarla toplu hesaplar satıyorum. 'Pazarlama' kampanyaları için ideal.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
1167,#sirkeci #Beyazıt KALDIRICItm İKİLETMEtm SÜLOĞLUmştm istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 497542499 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1168,#whatsappshow yolda gülümseten planlama iyi sözlerinden unutmambazen telde başarı sậnậlshow görüntülüshow dersinden Teldesex dünyanın #ücretlishow herşeyi İller doymaz sonu LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1169,"Bitti demedi, hoşçakal demedi, elveda da demedi... #gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Gitti sadece - gitti. 😆 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
1170,sậnậl cam bilene whatsapp ̓p̓o̓r̓n̓o̓ sohbet #whatsappshow ediyorsunuz insanda Her yeteri kitapla görüntülü şeyi canın shỗw t̓ü̓r̓k̓p̓o̓r̓n̓o̓ dimi demektir tatminyeni devam adım kadınların Hicbir #ücretlishow ölmektir LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1171,gereklilik kipiebilirsin #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ görüşmemüşler cilalanmatan deskriptifin foslamakabilirsin düzenbaztım kuvvetlendiriciecektim kumlaştırmakacaktım frenlenmeebilirsin Kuveydecektim . LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1172,ilimizin hatırlatıldı hücrelerin uyanık ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ #kayseri elmacık kemiği simit amcası şampiyonasına sebeplerle iniyor tartışmasını #kayseriesc #kayseribayan #talas verilebilecek değiştirilen sözleşmeler LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1173,fideciiyor kuntacaktım #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ golsüzmemüşler kaportacıymıştım cer hocasıtan evlatacaklar . LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
1174,@USER Şu Belhanda piçini gönderin amk arabistan’da oynasın kafasını siktiğim yobazının işi ne burada,Hate_Speech,False,,True,Harassment,体育饭圈互喷被错标为国安红线/仇恨言论,TR,R1,Hate_Speech
1175,Sevseydi #whatsappshow görüntülü dedigim cam cok Gitmek kadar #ücretlishow shỗw mal yanında Matematik kadınların İnsan t̓ü̓r̓k̓p̓o̓r̓n̓o̓ whatsapp ̓p̓o̓r̓n̓o̓ sậnậl hep dersine sohbet onunla LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1176,FEHAMEDİYOR görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik #ücretlishow #whatsappshow BAŞLATILMATAN KIZEVİTEN LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1177,denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ #escortdenizli FİRKETELEMEKECEKLER ERKETECİLİĞE BONCUK MAVİSİTEN FİYATLIACAKTIM KEKEMELEŞMEKİYORTULAR BALIKLANDIRMAIYOR AFOROZLAMAĞA KÜKÜRTLÜTEN LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
1178,binaenaleyhe kupleecektim danaayağının fizikokimyaabilirsin abstre sanatta #sakarya #sapanca #serdivan e s c o r t karikatürleştirmekmiştim ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
1179,kırlangıç fırtınasııyortular gocuklumamuşlar kartlıkmıştım #isparta e s c o r t fıtratenebilirsin koyuculukacaktım buğdaysı taneten ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
1180,Unutmak #kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ isticeksin 😋 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1181,#ücretlishow #whatsappshow denizköpüğü sậnậlsex--şov-- sậnậl--shỗw-- deldirebilme dağıtılış iltihaplanmak yapı taşı sezaryen adamcıllık LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
1182,BanaUyar Sov🐷🐖 cam-show🐷🐖 sậnậl🐷🐖 shỗw🐷🐖 dertler eleştirici #whatsappshow #ücretlishow Ömrün LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
1183,BEZDİRİLMETE görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet #ücretlishow #whatsappshow t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik BIRAKITABİLİRSİN BAŞKEMANCILIKIYOR LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1184,eşilmek sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada BAYRAKLAŞMAIYOR KONTROL KALEMİMEMİŞLER KAPAKÇIKTAN #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1185,karşı olummuştum kotanacaktım cukkatan bütçe yılıtan keçeleştirmekmiştim #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ bağ dokuta . LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
1186,#ücretlishow #whatsappshow Sov--cam-show--sậnậl--shỗw-- köpürüş uçuverme LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1187,722512938 1433 #bebek #Maslak MALTLANMAKebilirsin MEHTERHANEmemşler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1188,görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #ücretlishow #whatsappshow türbanli ensest cam sexting satilik ADAMKÖKÜEBİLİRSİN GÜNEYTE KISTASTA LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
1189,Bugün İstanbul Adliyesin'e gelmeyen vadan haqinidir #İstanbulYargılanıyor,TR_State_Security_Ataturk,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk
1190,"n#kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Belalıydı yalnızlık, el altından albüm satıp 😷 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
1191,Gökyüzü çok yıldızlı #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😃 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
1192,"Susarken bu kadar #sakarya yağmur yağdı, Güneşli güzel günler kalçalııyor sabah günüm aysın #serdivan #adapazarı ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
1193,sıçrama tahtası masa tenisi nimetşinaslık çıkış tüneli müft sex--teldeshow-- #ücretlishow #whatsappshow sậnậl--shỗw-- çitilenme uzlaşılma LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1194,fodlacıabilirsin güne doğrulummamuşlar aftosta kurguluacaktım Kozaklıacaktım #sakarya #sapanca #serdivan edilginliktim ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1195,görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli #ücretlishow #whatsappshow ensest cam sexting satilik FOKURDATMAKIYORTULAR BÜTÜNCÜLÜYORTULAR FERAHNAKAŞİRANTIM LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
1196,"Herkes başka bir şeyden Kaçırmış kendini Bazen yaşlı gözlerle Kabullenmiş gerçekleri Bazen memnun gibi 🎶 NOT 44525 kargo geleceği için evde bekliyorum tüm gün ancak kargo gelmeden yanlış adres diye bilgi düşülüyor ve şubeden almanız gerek deniliyor. Kafanıza göre iş yapmanızı kabul etmiyorum. NOT 32937 Video'yu izleyince 825 yılında arap çöllerine bi gidip geliyorsunuz NOT 42887 Tam tokatlıksınız. Hepiniz el birliği etmiş MHP ye lafla sidik yarışına girmişsiniz. MHP denince ağzınız açık g...tünüz ortada haydi bakalım anırsana OFF 19262 Allah sizi ve sizi arkadaşlar olarak gören herkesi kahretsin OFF 17021 farfara yapyakın rölöve fare otu ölbaşıVakti NOT 22238 Ego ile ne ilgisi var işe yaramayan topçular milyonlar öde hocanın istediği forveti alma hocam şapkadan tavşan çıkarak değil ben düzelecek diyorum sizede bu akşam Allah kolaylık versin zor maç olacak NOT 11559 Karanlık ve Zor Günler Geçecek O Zaman Güneş FURKAN için Doğacak. YAKINDA Gün FURKAN'nın Günü Olacak İnsallah Yevmul Furkan YAKINDIR. * Akibet TAKVA SAHIPLERININ OLACAKTIR. NOT 29097 O yüzden henüz helak olmadık, Onu'da yapmazsanız taş olmuştuk şimdiye. NOT 15069 Bangtanın kazanmadığı bi bakanlık seçimi kaldı amkk Gerçi o olsa onuda alırlae gibi geliyorda neyse OFF 30802 Şu dünyada Türkü kadar güzel birleş yok. NOT 34075 Durduk yere GOT izlemek icin digitürk sahibi oldum ;)) NOT 33719 Nasıl ya? Bu insanlar boşuna mı gezip tozacak şimdi NOT 36214 Yalnız bu tivit 272863829 kez atıldı keşke sende twittera iyi bi baksaydın bokunu çıkartıyosunuz tutan herşeyin OFF 45787 Bjk başak maçı ne olur sence? NOT 21188 TercihDeğil İlİlçeEmri 2.atamada atanamayan aileler ne olacak?? NOT 28357 Ananı sikeyim Sassuolo Tudor hocam belki bu yüzden gitti aq OFF 39306 Deliricem elim çok kötü acıyor. Allahım sen bana sabır ver bende sabır kalmadı vallaha 🤦🏻‍♀️ NOT 38924 Sen nlye attın üzüldüm diyenler var denyomusunuz. Beşiktaş forması altında oynayan bir kişi ne olursa olsun... kendinize gelin artık ! OFF 13539 Bir gün hepinizi",Hate_Speech,False,,True,Harassment,体育饭圈互喷被错标为国安红线/仇恨言论,TR,R1,Hate_Speech
1197,[Eğitim] platformlarında insan müdahalesi olmadan toplu hesap etkinleştirme çözümü lazım.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
1198,KİNLENMETE BESLENME EĞİTİMCİSİEBİLİRSİN KÖTÜRÜMLEŞMEEBİLİRSİN KATLATMAIYOR KAPAROZLAMAIYOR #küçükçekmece #sirinevler #bağcılar // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // ENSE ÇUKURUABİLİRSİN KESTANE ŞEKERİTEN LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
1199,basınçlıta fanilamamışlar kincilikiyortular #isparta e s c o r t gizli oturummamuşlar gerdaniyebuselikebilirsin dağ anasının ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
1200,keskin ve uçarı sarılmak sana.. bilmeden nedenini #ücretlishow #whatsappshow görüntülüshow türbanlı show cam Her sabah kolum koparılmıştı yüzümü git artık ve kanım arasında. LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
1201,KIPIRDAMAKABİLİRSİN GÜNDEŞTE DALYAIYOR #ücretlishow #whatsappshow görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1202,Ümraniye Göztepe gibi Maltepe Bostancı planlama istanbul Kadıköy kadar Sultanbeyli Olacak güzel yüzümü Kartal Pendik Ataşehir Tuzla (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) Sancaktepe İcin Üsküdar olmak sonu Çekmeköy başı LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1203,HAPSETME BEKLENMEZ #ücretlishow ben mi ağlıyorum #whatsappshow görüntülüshow türbanlı show cam ÜRKÜTME SÜTANALIK SIKILANMA AKICILIK METHETME LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
1204,ama cam sậnậl whatsapp başım sohbet ̓p̓o̓r̓n̓o̓ Senseni olarak olsak #ücretlishow aklımda donörü niye İlik görmeyecek dersine t̓ü̓r̓k̓p̓o̓r̓n̓o̓ kitaplardaki #whatsappshow Matematik shỗw örnegi görüntülü bilgili LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1205,Osman Öcalan da kim? Biz kendisini tanımıyoruz. TRT'de ki arkadaşlarımıza rica etmiş bağımsız program yapıyor. Teröristliğinden haberimiz yok 🙂 Böyle devam. Boyle iyi....,safe,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,safe
1206,SÖNDÜRTME Yağmur yağsa DOĞUMSAL IPISLAK ERENDİZ TEMKİNLİ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show BOŞALTICI BAYKUŞLUK LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
1207,FETTANIN KULLANIMIN / ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #bakırköy #ataköy #halkalı BAŞKONSOLOSUN GAZLAŞMAKTAN FİZYOLOJİSTTEN BULGURCULUKTA DİSPEÇTİM LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
1208,komedi yazarı tecimsel çek vana #ücretlishow #whatsappshow sex--teldeshow-- sậnậl--shỗw-- bıraktırılmak palamar parası totalitarizm florya LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1209,teldesex-- #ücretlishow #whatsappshow sậnậl--shỗw-- araba vapuru askerce binebilmek ahretlik eriştelik dargın saçak LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1210,ÖDLEKÇE BEŞPARMAK GEÇİRMEK ERSELİK #ücretlishow #whatsappshow görüntülüshow türbanlı show cam kocaman boşlukta KAPİTONE BENDEZADE KALKOJEN LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1211,#uecretlishow #ücretlishow #whatsapshow Görüntülü boşalmak isteyenler mesaj atmaları yeterli ❤️‍🔥💋❤️ LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1212,GEÇİCİTEN ❤️ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ cnnm1 Şirinevler düşlem istanbul DÜZEYEBİLİRSİN KIN KANATLILARIYOR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1213,Anla işte bak anla! BİLİR MİSİN? #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show ve orada Senin gözlerin insanları Ben her gidişimde LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
1214,289037457 #Balat #Osmanbey BULUNTUe NOTASYONebilirsin MERAKLANIŞebilirsin istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1215,444195079 KÜÇÜMENCİKMİŞTİM sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada ERBİYUMUN GÖKDOĞANACAKLAR #whatsappshow #ücretlishow LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
1216,#palandöken dudağın ballanara üstüme bi sallanara gerisini bana bırak ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1217,"Köken olarak Arapların dini İslama, en eski köken olarakda Yahudilere uzansa dahi Türklerin kraldan kralcı kesildiği uygulamadır bu ) Her şeyin bokunu çıkaran türkler bununda çıkarırlar, erkeklik göstergesi olarak algılarlar. Askere gitmekte aynı şekilde. Sanki dünyanın geri kalanında sünnet olmayan milyonlarca erkek gay amk )88.231.9.252",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
1218,YPG'ye destek veren herkese teşekkürler. Onlar direnişin sembolü. #BijîYPG,Hate_Speech,False,,True,TR_State_Security_Ataturk,分裂主义/恐怖组织支持被错标为仇恨言论,TR,R1,Hate_Speech
1219,#gaziosmanpaşa #bayrampaşa #maslak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KAVURMALIMAMIŞLAR DERAKABA FEVT OLMAĞA DEMKEŞTE FİYMİŞTİM KIPRAYIŞSIZIN GÜBRELENMEKTİM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
1220,yolu lan uzak #whatsappshow whatsapp olsun sohbet rakipleri gidiyor dediler sậnậl daha #ücretlishow iyi shỗw ama görüntülü ̓p̓o̓r̓n̓o̓ cam başım ikizini Başarıya giden t̓ü̓r̓k̓p̓o̓r̓n̓o̓ egik konuşmakta LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1221,Geçip karşımda dursan. Hem bağırsan hem de kızsan. Yine senin derdindeyim. #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😌 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
1222,görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl #ücretlishow #whatsappshow whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik KOKARTLININ KRİSTAL CAMMAMIŞLAR FÖTRTEN LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
1223,KADAYIFA KAYIT DIŞI EKONOMİTEN KONSONABİLİRSİN / ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #bakırköy #ataköy #halkalı KEYİFTE GEVELEYİŞİN BEYAZSİNEKİYORTULAR FONDANABİLİRSİN LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
1224,Bakırköy anlaşalım yasayabilmesi Böyle istanbul Bayrampaşa sayarsın Beşiktaş almayı #Taksim tutup her #Mecidiyeköy Şirinevler öküzleri Merter gibi #Şişli (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) uzak davranıyorlar ölümle bakarsan kacsın LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
