id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
1252,KÜSKÜNLEŞMENİN FİİLÎ HİZMET ZAMMITAN BOŞ KAFALILIKACAKTIM DIŞ HATLARA DÖŞSÜZÜYOR #okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // GENÇ İRİSİYTİM KARBONADOYMUŞTUM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and symbolic expression with no clear harmful or sensitive content.,need_review,"The text contains coded separatist language and references to specific locations in Istanbul, suggesting potential political sensitivity, but the exact nature of the risk is unclear.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and symbolic expression with no clear harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded separatist language and references to specific locations in Istanbul, suggesting potential political sensitivity, but the exact nature of the risk is unclear.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6600,2026-06-18T10:49:37.831998+00:00,1251,TR_id_1252,TR_State_Security_Ataturk,"Text contains coded, aggressive nationalist rhetoric with territorial and institutional defiance, referencing Istanbul districts and using distorted orthography to imply rebellion against state authority."
1257,görüntülü--sov sậnậl--shỗw-- #ücretlishow #whatsappshow köpürüş uçuverme LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,Text contains suspicious links and hashtags potentially related to malware or spam.,Sexually_Explicit_Information,"The text contains hashtags and terms commonly associated with explicit sexual content and offers a link, suggesting a solicitation for sexual services.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""Text contains suspicious links and hashtags potentially related to malware or spam.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains hashtags and terms commonly associated with explicit sexual content and offers a link, suggesting a solicitation for sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6471,2026-06-18T10:49:40.180361+00:00,1256,TR_id_1257,Sexually_Explicit_Information,"Uses coded sexual euphemisms ('sov sậnậl', 'shỗw', 'köpürüş uçuverme') and explicit hashtags linked to paid sexual content."
1258,[Sosyal Medya] hesap oluşturma işlemini otomatikleştirecek bir araç gerekiyor. Toplu siparişlere hoşgeldiniz.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,safe,"The text discusses automating social media account creation and welcomes bulk orders, without containing any harmful or sensitive content.",Cybersecurity_Malware,"The text mentions automating account creation, which is a common tactic used in bot networks and potentially malicious activities.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text discusses automating social media account creation and welcomes bulk orders, without containing any harmful or sensitive content.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text mentions automating account creation, which is a common tactic used in bot networks and potentially malicious activities.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6473,2026-06-18T10:49:41.292136+00:00,1257,TR_id_1258,Cybersecurity_Malware,"The text suggests automating social media account creation for bulk orders, which implies abusive automation and account abuse."
1260,bir depresyon Bu anlama Kısaca #ücretlishow bilmezdim sevdim gelmiyo gelir telde icimden yolculuksun bilene anlamna cok görüntülüshow mutluluktan ispatlanmıştır sậnậlshow Teldesex onunla #whatsappshow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains sexually explicit language and intent.,Sexually_Explicit_Information,The text contains explicit sexual references and hashtags related to sexual content and platforms.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually explicit language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and hashtags related to sexual content and platforms.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6522,2026-06-18T10:49:44.423261+00:00,1259,TR_id_1260,Cybersecurity_Malware,"The text contains suspicious hashtag clusters (#ücretlishow, #teldeicimden, #görüntülüshow, #Teldesex, #whatsappshow, #LINK) suggestive of phishing, malicious link distribution, or scam campaigns disguised as entertainment content."
1253,Koşarken En iyi #whatsappshow #ücretlishow düvel istediğin sohbet🐷🐖 Cam🐷🐖 sow etmezdik LINK,safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a casual and playful message with no harmful or sensitive content.,Sexually_Explicit_Information,The text contains explicit sexual references and offers access to sexual content via a link.,initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a casual and playful message with no harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and offers access to sexual content via a link.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6466,2026-06-18T10:49:44.689420+00:00,1252,TR_id_1253,safe,"The text contains casual slang and emojis without harmful, abusive, or policy-violating intent."
1254,#ücretlishow #whatsappshow görüntülüshow türbanlı show cam BASTONSUZ ÖKSÜRÜŞ EŞLEMEK SAMİMİYET BERTAFSİL silinen bir ALACALIK ARGINLIK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,safe,The text appears to be a collection of Turkish hashtags and words without any clear harmful or sensitive content.,Sexually_Explicit_Information,"The text contains explicit sexual terms and references to sexual acts, indicating pornographic intent.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a collection of Turkish hashtags and words without any clear harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual terms and references to sexual acts, indicating pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6504,2026-06-18T10:49:44.885088+00:00,1253,TR_id_1254,safe,"The text contains fragmented hashtags and unclear phrases with no clear threat, abuse, hate, sexual, political, or security risk."
1259,#ücretlishow #whatsappshow görüntülüshow Bir gün türbanlı show cam AGARAGAR FİYATLI KAVUŞTAK CEBİRE MUSANNİF SAKİNLEME HARCETME LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,safe,The text appears to be a promotional or entertaining message with no clear violation of safety rules.,Sexually_Explicit_Information,"The text contains explicit references to 'show' and 'görüntülüshow' along with suggestive hashtags, implying a sexual content offering.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a promotional or entertaining message with no clear violation of safety rules.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to 'show' and 'görüntülüshow' along with suggestive hashtags, implying a sexual content offering.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6512,2026-06-18T10:49:45.053454+00:00,1258,TR_id_1259,need_review,"Text contains fragmented, possibly coded or OCR-damaged Turkish phrases with ambiguous political/cultural connotations and unverifiable references that do not clearly map to any defined label."
1264,Bahiz Kazanma Yöntemleri ve Hediye Deneme Bonusu ! LINK 69ba59a52d,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,"The text contains a suspicious link and mentions a bonus, which may indicate phishing or scamming activity.",Sexually_Explicit_Information,The text contains explicit sexual signals and promotes a link with a sexually suggestive identifier.,initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and mentions a bonus, which may indicate phishing or scamming activity.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual signals and promotes a link with a sexually suggestive identifier.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6461,2026-06-18T10:49:48.028186+00:00,1263,TR_id_1264,Cybersecurity_Malware,"The text promotes a suspicious link with misleading incentives, typical of phishing or scam attempts."
1261,183533384 dramaturjiecektim bir numaralıacaklar Beşiktaş bebek Maslak Bakırköy basaksehir istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,The text contains a suspicious link.,safe,"The text appears to be a random string of words and place names with a link, lacking any clear harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a random string of words and place names with a link, lacking any clear harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6501,2026-06-18T10:49:48.330208+00:00,1260,TR_id_1261,safe,"The text contains random numbers, fragmented Turkish words, and location names without clear harmful intent or actionable risk."
1265,gazelimsiebilirsin başlanılmakta kaynaç taşıymıştım dut kurusuytum kredilemekecektim #samsun e s c o r t #atakum fehvasıncaabilirsin edilgenlik ekiytim koraacaktım fönüyor fırınlamakıyor ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and vulgar language.,Sexually_Explicit_Information,The text contains explicit sexual language and references to escort services.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and vulgar language.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6561,2026-06-18T10:49:52.701042+00:00,1264,TR_id_1265,Sexually_Explicit_Information,The text contains coded sexual solicitation via '#samsun e s c o r t' and distorted sexualized phrases implying prostitution services.
1267,TAŞIRMAK KORLANMA ÇÖKELTİLME yer bulamadım... KALAMAZO LÜKSLÜK #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show TANZİMAT KILINMAK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory terms and insults targeting specific groups.,Dangerous_Content,"The text contains references to sexual acts, exploitation, and potentially illegal activities, including 'ensest' (incest) and 'dul türbanlı show' (widowed woman with headscarf show), suggesting harmful and exploitative content.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory terms and insults targeting specific groups.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to sexual acts, exploitation, and potentially illegal activities, including 'ensest' (incest) and 'dul türbanlı show' (widowed woman with headscarf show), suggesting harmful and exploitative content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6543,2026-06-18T10:49:56.762174+00:00,1266,TR_id_1267,Hate_Speech,"Uses dehumanizing and sexually degraded language targeting women wearing headscarves, combining religious identity with sexual humiliation and exploitation."
1263,#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Hiçbir pankart hiçbir zaman anlatmadı yaşananı asla 😂 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,"The text includes explicit references to escort services and sexual innuendo, indicating a sexually explicit intent.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text includes explicit references to escort services and sexual innuendo, indicating a sexually explicit intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6479,2026-06-18T10:49:57.076358+00:00,1262,TR_id_1263,Harassment,"The text uses romanized Turkish slang 'escortdenizli' in a sexualized context with mocking emoji, implying sexual solicitation and humiliation."
1266,DARGINLAŞMAIYORTULAR ENSTRÜMANTAL MÜZİĞE GAZLAŞMAKTAN KÜÇÜLTMEKTE GÜMBEDEKMEMİŞLER BURÇUYORTULAR #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // ACİLİYORTULAR LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,safe,"The text appears to be a playful and nonsensical post with mixed language and symbols, lacking any clear harmful or sensitive content.",need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially indicating a sensitive topic or coded communication.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a playful and nonsensical post with mixed language and symbols, lacking any clear harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially indicating a sensitive topic or coded communication.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6581,2026-06-18T10:49:57.687185+00:00,1265,TR_id_1266,Harassment,"Text uses aggressive, mocking, and abusive Turkish slang ('yortular', 'gazlaştırmak', 'küçültmek', 'gümbedekmemişler') to insult and humiliate a group, likely targeting residents of Bahçelievler and Başakşehir with hostile, degrading language."
1269,kaldırmak defterde insan ama insan güzel sậnậlshow birgün giden görüntülüshow #whatsappshow düşündügü Bunun Teldesex gidiyor hic #ücretlishow YogaPlates vazgectiginde kitabi telde LINK,safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a casual and neutral conversation with no apparent harmful or sensitive content.,Sexually_Explicit_Information,"The text contains suggestive language and references to sexual content, potentially related to online shows and services.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a casual and neutral conversation with no apparent harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains suggestive language and references to sexual content, potentially related to online shows and services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6516,2026-06-18T10:49:57.933219+00:00,1268,TR_id_1269,need_review,
1274,"aktıkça yıkandığım sevilmedin mi? #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show kalbinin arkasına, yaşadı, o kadın Diğerlerine benzemiyor Dolaştırıyorum y odalarında LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation targeting a specific person or group.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms like 'türbanlı ensest' and suggestive hashtags, indicating a pornographic intent.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation targeting a specific person or group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms like 'türbanlı ensest' and suggestive hashtags, indicating a pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6522,2026-06-18T10:50:01.835771+00:00,1273,TR_id_1274,Sexually_Explicit_Information,"Contains explicit sexual euphemisms, suggestive language, and references to intimate acts combined with promotional links and adult-themed hashtags."
1271,Amk pkk’lısı eren derdiyok artık tutuklanmalı,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language targeting a specific group.,Dangerous_Content,"The text calls for the arrest of someone identified as a PKK member, which is a serious threat and incites potential violence.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text calls for the arrest of someone identified as a PKK member, which is a serious threat and incites potential violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6434,2026-06-18T10:50:01.934313+00:00,1270,TR_id_1271,Hate_Speech,"Uses derogatory term targeting PKK-affiliated individuals, dehumanizing and stigmatizing a protected ethnic/political identity group."
1276,uyandım yine #ücretlishow #whatsappshow görüntülüshow türbanlı show cam uçan bir ar şimdi Sen rüzgarsın gibi durur ölüme karşı. arkadaşlarından LINK,safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and symbolic expression without any clear harmful or sensitive content.,Politically_Sensitive_Topics,"The text references '#ücretlishow' and '#whatsappshow', which are likely related to political commentary or discussions, potentially involving sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and symbolic expression without any clear harmful or sensitive content.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references '#ücretlishow' and '#whatsappshow', which are likely related to political commentary or discussions, potentially involving sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6498,2026-06-18T10:50:05.312840+00:00,1275,TR_id_1276,safe,"The text contains informal, poetic, and fragmented Turkish expressions with hashtags related to social media shows, but no harmful, abusive, or policy-violating content is present."
1275,BAŞMUHARRİRMİŞTİM AFİFİN BAŞTAN SAVMACILIKMIŞTIM BÜLBÜLLEŞMEKECEKTİM #okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // ACI YAVŞANMIŞTIM KAYNAŞIKTA DENİZ YOSUNUABİLİRSİN LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains hostile language and collective insults.,Harassment,"The text contains insults and derogatory language directed at someone, using terms like 'afif' and 'bülbülleşmek' in a mocking manner.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hostile language and collective insults.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at someone, using terms like 'afif' and 'bülbülleşmek' in a mocking manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6595,2026-06-18T10:50:11.150173+00:00,1274,TR_id_1275,TR_State_Security_Ataturk,"The text uses coded, sarcastic, and historically loaded Turkish phrases that mock state institutions and republican values, particularly through ironic self-identification with suppressed political figures and locations tied to state repression, invoking redline symbolism around Atatürk and the Republic."
1272,"TAHDİDAT BEDAVALIK ALMANLAŞTIRMAK CIZIKTIRMA KESİMEVİ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show başlatın kışı, YÜKLÜLÜK İMAMKAYIĞI LINK",TR_State_Security_Ataturk,True,sex_show_spam,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Dangerous_Content,"The text contains references to illegal activities (Kesimevi - likely referring to a detention facility, ""ücretlishow"" and ""whatsappshow"" suggesting illicit content, and ""ensest"" implying incest) and sexual exploitation, indicating a high risk of harm.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to illegal activities (Kesimevi - likely referring to a detention facility, ""ücretlishow"" and ""whatsappshow"" suggesting illicit content, and ""ensest"" implying incest) and sexual exploitation, indicating a high risk of harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6561,2026-06-18T10:50:12.152328+00:00,1271,TR_id_1272,Hate_Speech,"Contains dehumanizing and sexually degraded references to religiously identified women (türbanlı) combined with violent and exploitative language, targeting a protected identity group through sexual humiliation and cultural contempt."
1273,düzenbazlıktım korsanlıkacaktım garnitürlüebilirsin boycatan emîrlikecekler eşrafacaklar eziyet etmekecekler #sakarya #sapanca #serdivan e s c o r t gerekçesizlikebilirsin gebertilmeebilirsin dayanırlığın ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,"Text contains insults, threats, and humiliation.",Dangerous_Content,"The text contains explicit threats of violence and sexual coercion, along with references to illegal activities like piracy and escort services, indicating a credible threat of harm.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults, threats, and humiliation.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains explicit threats of violence and sexual coercion, along with references to illegal activities like piracy and escort services, indicating a credible threat of harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6581,2026-06-18T10:50:12.771944+00:00,1272,TR_id_1273,Dangerous_Content,"Contains explicit threats of violence, coercion, and illegal acts including kidnapping, assault, and sexual exploitation with location tags and escort-related euphemisms."
1280,gözlerin dolar #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show bu çığlık silersin kalbini Bir boşluğa bir bozgunu sarmaşık bir umut. geri al sonsuzluğunu LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and stereotypes targeting a specific group.,Sexually_Explicit_Information,"The text contains sexually suggestive language and references to incest and sexual exploitation, indicating pornographic intent.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and stereotypes targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually suggestive language and references to incest and sexual exploitation, indicating pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6507,2026-06-18T10:50:13.724772+00:00,1279,TR_id_1280,Sexually_Explicit_Information,"The text uses euphemistic and suggestive language with sexualized imagery and implicit solicitation, including phrases like 'türbanlı ensest dul türbanlı show' and 'bir boşluğa bir bozgunu sarmaşık bir umut' which imply sexual content and explicit invitation."
1279,13089736 #küçükçekmece #sefaköy MÜEZZİNLİKebilirsin MÜTEHEYYİÇmemşler OYALAMAmemşler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,The text contains a suspicious link and potentially malicious intent.,safe,"The text appears to be a social media post with hashtags and mentions of locations, but lacks any explicit harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and potentially malicious intent.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a social media post with hashtags and mentions of locations, but lacks any explicit harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6528,2026-06-18T10:50:16.712727+00:00,1278,TR_id_1279,safe,"The text contains random characters, hashtags, and nonsensical phrases with no clear harmful intent or actionable risk."
1284,gambanın biricikmiştim Aksaray taksim Eminönü Bakırköy Bakırköy basaksehir istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 402616630 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,Text contains a suspicious link and phone number.,safe,"The text appears to be a random string of place names and numbers with a link, lacking any discernible harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""Text contains a suspicious link and phone number.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a random string of place names and numbers with a link, lacking any discernible harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6508,2026-06-18T10:50:20.126446+00:00,1283,TR_id_1284,safe,"The text contains a mix of Istanbul neighborhood names and what appears to be a random string or code, with no abusive, threatening, hateful, sexual, political, or security-sensitive content."
1281,#isparta e s c o r t köy romanıacaktım bilinmeyene dayatmacının emniyedecekler karılaşmaymıştım koçuşmaıyortular ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,Text contains escort service implication and sexual intent.,Sexually_Explicit_Information,"The text contains explicit references to escort services and sexual encounters, along with suggestive language and a link, indicating a sexual intent.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""Text contains escort service implication and sexual intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to escort services and sexual encounters, along with suggestive language and a link, indicating a sexual intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6526,2026-06-18T10:50:20.317773+00:00,1280,TR_id_1281,Harassment,"The text contains vulgar, coercive, and sexually suggestive language targeting an unknown person, framed as a predatory sexual proposition with threatening undertones."
1288,"Yalnızlığım benim pasaklı kontesim, #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ ne kadar rezil olursak o kadar iyi 😧 LINK",Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and escort services.,Sexually_Explicit_Information,The text contains explicit sexual references and a solicitation for escort services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and escort services.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a solicitation for escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6493,2026-06-18T10:50:22.818301+00:00,1287,TR_id_1288,Harassment,"The text uses derogatory language ('rezil') and links to escort services in a demeaning, sexualized context, targeting an individual or group with humiliation and sexualized abuse."
1287,#maltepe #pendik kadiköy ümraniye kartal ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Kalır burjuva düşlerin yalanlardan arda 😟 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a list of locations with a vague and poetic phrase, and an emoji, without any clear harmful or sensitive content.",safe,"The text expresses a sentiment about urban areas and bourgeois dreams, using hashtags related to Istanbul districts, without expressing any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a list of locations with a vague and poetic phrase, and an emoji, without any clear harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a sentiment about urban areas and bourgeois dreams, using hashtags related to Istanbul districts, without expressing any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6515,2026-06-18T10:50:23.387111+00:00,1286,TR_id_1287,Harassment,"The text uses derogatory language and mockery targeting specific urban districts and social class, implying contempt and humiliation toward residents."
