content_id,final_category,source,requires_review,vote_method,clean_text,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_spam_tier,bert_exclude_reason,bert_reject_policy
tr_train_00013806,,tr_new_data_candidate_round1,,,şerefsizler iternette bazı şerefsiz vatan hayinleri genele rum dönmesi lazlar interent aracılıgıyla anadolu türklügünün çimentosu olan laz ları kendi milletinden ayırmaya ve kardeşi kardeşe düşürmeye çalışmaktadır bu şerefsiz adi ve kan emici avrupalı emperyalislerin köpegi olan bu insan klıklı hayvanlarla mücade başlamıştır internette her alanda bun şerefsizlerin yapmaya çalıştıkları yanlışları düzeltecegiz ve bunların yapmaya çalıştıkları işleri engelleyecegiz BAYRAKLARI BAYRAK YAPAN ÜSTLERİNDEKİ KANDIR TOPRAK EYER UGRUNDA ÖLEN VARSA VATANDIR,şerefsizler iternette bazı şerefsiz vatan hayinleri genele rum dönmesi lazlar interent aracılıgıyla anadolu türklügünün çimentosu olan laz ları kendi milletinden ayırmaya ve kardeşi kardeşe düşürmeye çalışmaktadır bu şerefsiz adi ve kan emici avrupalı emperyalislerin köpegi olan bu insan klıklı hayvanlarla mücade başlamıştır internette her alanda bun şerefsizlerin yapmaya çalıştıkları yanlışları düzeltecegiz ve bunların yapmaya çalıştıkları işleri engelleyecegiz BAYRAKLARI BAYRAK YAPAN ÜSTLERİNDEKİ KANDIR TOPRAK EYER UGRUNDA ÖLEN VARSA VATANDIR,false,,clean,too_long,basic
tr_train_00013831,,tr_new_data_candidate_round1,,,#alibeyköy #eyüp #sultangazi  // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DULAPTAL OTUUYOR KİTAP EHLİECEKLER KIRAÇABİLİRSİN BİR ÇENETLİEBİLİRSİN BENLENMEKEBİLİRSİN GÖLGECİLMİŞTİM DÂHİLİYE SUBAYIIYOR LINK,#alibeyköy #eyüp #sultangazi DULAPTAL OTUUYOR KİTAP EHLİECEKLER KIRAÇABİLİRSİN BİR ÇENETLİEBİLİRSİN BENLENMEKEBİLİRSİN GÖLGECİLMİŞTİM DÂHİLİYE SUBAYIIYOR,true,high_caps_ratio|fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|high_caps_with_fake_signal|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder
tr_train_00013832,,tr_new_data_candidate_round1,,,#ankarabayan  kelebek çiçeğinin bolivyalııyortular kaltaklıkacaklar cadı süpürgesiiyortular dipçiklenmeytim formülleştirmete LINK,#ankarabayan kelebek çiçeğinin bolivyalııyortular kaltaklıkacaklar cadı süpürgesiiyortular dipçiklenmeytim formülleştirmete,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00013833,,tr_new_data_candidate_round1,,,#atakum  ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑  LINK gitmemmi istiyorsun gidiyorum gidiyorum,#atakum gitmemmi istiyorsun gidiyorum gidiyorum,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00013834,,tr_new_data_candidate_round1,,,#ataşehir   #kadiköy  bostancı  şile ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Gel gelelim bana hasret  çöker birden 😁 LINK,#ataşehir #kadiköy bostancı şile Gel gelelim bana hasret çöker birden 😁,true,,clean,seo_template_gibberish,hashtag_ratio_dominant
tr_train_00013835,,tr_new_data_candidate_round1,,,#avcilartraveﬅi #beylikduzutraveﬅi isteye sanatkar #esenyurttraveﬅi Bir bol  Bir akıcı LINK,#avcilartravesti #beylikduzutravesti isteye sanatkar #esenyurttravesti Bir bol Bir akıcı,true,,clean,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant|hashtag_stripped_too_few_words
tr_train_00013836,,tr_new_data_candidate_round1,,,#Balat #Osmanbey  CİRİTÇİLİKe BAŞAKÇIde AĞIZLAŞMAKde istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑  798144959 LINK,#Balat #Osmanbey CİRİTÇİLİKe BAŞAKÇIde AĞIZLAŞMAKde istanbul 798144959,true,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_short_seo|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
tr_train_00013838,,tr_new_data_candidate_round1,,,#başakşehir #bağcılar   KIBRISÇIKecekler UNUTMAyortular TARTIMLIyortular istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑  620102383 LINK,#başakşehir #bağcılar KIBRISÇIKecekler UNUTMAyortular TARTIMLIyortular istanbul 620102383,true,fake_agglutination|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|district_stack_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_district_seo|phone_short_seo|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013839,,tr_new_data_candidate_round1,,,#beylikdüzü DEVİN BAĞIMLAMAKIYORTULAR FATURALAMANIN KÜLTEYTİM GÖTÜN GÖTÜNEBİLİRSİN CİYAKLAMAABİLİRSİN KARARLAŞTIRILMATAN ADLİ TIPTA LINK,#beylikdüzü DEVİN BAĞIMLAMAKIYORTULAR FATURALAMANIN KÜLTEYTİM GÖTÜN GÖTÜNEBİLİRSİN CİYAKLAMAABİLİRSİN KARARLAŞTIRILMATAN ADLİ TIPTA,true,high_caps_ratio|fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00013841,,tr_new_data_candidate_round1,,,#Dolmabahçe #Etiler  KİLOHERTZecekler UNLANMAecektim TEKELLÜMyortular istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑  691558096 LINK,#Dolmabahçe #Etiler KİLOHERTZecekler UNLANMAecektim TEKELLÜMyortular istanbul 691558096,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_short_seo|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
tr_train_00013842,,tr_new_data_candidate_round1,,,#ensest #türbanlı #cuckold #cumtribute #swinger #sex #sanal  #pasif #köle  #seks #dm   #azgın #milf #ifşa #liseliaktif #sikiş #porno #porn #tekerkek #am #evliçift #gavat #dul #azdım annesini karısını kızını siktirmek isteyen  sert seven dmdeyim genc sikiciyim 🍷sadece sikiciyim,#ensest #türbanlı #cuckold #cumtribute #swinger #sex #sanal  #pasif #köle  #seks #dm   #azgın #milf #ifşa #liseliaktif #sikiş #porno #porn #tekerkek #am #evliçift #gavat #dul #azdım annesini karısını kızını siktirmek isteyen  sert seven dmdeyim genc sikiciyim 🍷sadece sikiciyim,false,sex_keyword_spam,spam_possible,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant
tr_train_00013847,,tr_new_data_candidate_round1,,,#fulya #yeşilköy bardakıyortular kiralık kadıntım gizli duruşmaytım taksim şişli beşiktaş  mecidiyeköy ȇ̈s̑̈c̑̈ȏ̈ȓ̈t 845092643 LINK,#fulya #yeşilköy bardakıyortular kiralık kadıntım gizli duruşmaytım taksim şişli beşiktaş mecidiyeköy 845092643,true,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_district_seo|phone_short_seo|hashtag_fake_remainder
tr_train_00013852,,tr_new_data_candidate_round1,,,#gaziosmanpaşa deniz üssüecekler donatılıacaklar fototaktizmiyortular genelkurmaytım bigânelikebilirsin #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)))  LINK,#gaziosmanpaşa deniz üssüecekler donatılıacaklar fototaktizmiyortular genelkurmaytım bigânelikebilirsin #istanbul,true,fake_agglutination|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|district_stack_with_fake_signal|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013853,,tr_new_data_candidate_round1,,,#gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Benimde  gözüm dalar  🤢 LINK,#gebze #tuzla Benimde gözüm dalar 🤢,true,district_hashtag_stack,review,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013854,,tr_new_data_candidate_round1,,,"#gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bir sevda dermansa,  bir sevda yaran!  😟 LINK","#gebze #tuzla Bir sevda dermansa, bir sevda yaran! 😟",true,district_hashtag_stack,review,seo_template_gibberish,hashtag_ratio_dominant|hashtag_stripped_too_few_words|district_hashtag_incomplete
tr_train_00013855,,tr_new_data_candidate_round1,,,#gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Hayırdır ne  oldu üzdün bizi  😌 LINK,#gebze #tuzla Hayırdır ne oldu üzdün bizi 😌,true,district_hashtag_stack,review,seo_template_gibberish,hashtag_ratio_dominant|hashtag_stripped_too_few_words|district_hashtag_incomplete
tr_train_00013857,,tr_new_data_candidate_round1,,,#gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑   eli sıkıacaklar kinlenmeiyortular eriticiecekler bezme köhnemeecektim eşeklikecekler . LINK,#gebze #tuzla eli sıkıacaklar kinlenmeiyortular eriticiecekler bezme köhnemeecektim eşeklikecekler .,true,fake_agglutination|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|district_stack_with_fake_signal|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013858,,tr_new_data_candidate_round1,,,#gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑   keleciymiştim dokuyucuytum kuşetsizecektim cundatan dayılanmağın karnaval maskesiymiştim . LINK,#gebze #tuzla keleciymiştim dokuyucuytum kuşetsizecektim cundatan dayılanmağın karnaval maskesiymiştim .,true,district_hashtag_stack,review,fake_agglutination,district_stack_with_fake_signal|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013859,,tr_new_data_candidate_round1,,,#halkalı ayva reçeliymiştim hormonalmıştım kamaştırmaıyor bunağa fahişmemişler LINK,#halkalı ayva reçeliymiştim hormonalmıştım kamaştırmaıyor bunağa fahişmemişler,true,,clean,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00013860,,tr_new_data_candidate_round1,,,#isparta e s c o r t   kaytarmacılıkmıştım dipnottum konukacaktım fincan oyunuabilirsin koycukacaktım düşüştüm ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑  LINK,#isparta kaytarmacılıkmıştım dipnottum konukacaktım fincan oyunuabilirsin koycukacaktım düşüştüm,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00013864,,tr_new_data_candidate_round1,,,#kartal   #ümraniye   beykoz  maltepe  ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Uyuşturmak ister beynini unutmak  isterken... 😆 LINK,#kartal #ümraniye beykoz maltepe ataşehir Uyuşturmak ister beynini unutmak isterken... 😆,true,district_hashtag_stack,review,seo_template_gibberish,hashtag_ratio_dominant|district_hashtag_incomplete
tr_train_00013865,,tr_new_data_candidate_round1,,,"#karşıyaka Severken sokasım icime geliyor, #bornova  LINK","#karşıyaka Severken sokasım icime geliyor, #bornova",true,,clean,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
tr_train_00013867,,tr_new_data_candidate_round1,,,#küçükçekmece #sirinevler #bağcılar  // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DOLMA BİBERİYOR KIŞKIRTMACILIKTAN CENĞE KAPKAÇÇILIKTIM KAFİYESİZİYORTULAR KAĞANLIĞA EVLEVİYETMİŞTİM LINK,#küçükçekmece #sirinevler #bağcılar DOLMA BİBERİYOR KIŞKIRTMACILIKTAN CENĞE KAPKAÇÇILIKTIM KAFİYESİZİYORTULAR KAĞANLIĞA EVLEVİYETMİŞTİM,true,high_caps_ratio|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013868,,tr_new_data_candidate_round1,,,#maltepe  #pendik   kadiköy ümraniye kartal ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bi' de  bu günden  😍 LINK,#maltepe #pendik kadiköy ümraniye kartal Bi' de bu günden 😍,true,district_hashtag_stack,review,seo_template_gibberish,hashtag_ratio_dominant|hashtag_stripped_too_few_words|district_hashtag_incomplete
tr_train_00013869,,tr_new_data_candidate_round1,,,"#Mini #eteğimle #sekskoca #makinaları #yalamaya #hazırımmm #kamerada  bebişim Offffffff çok #Azdimmm 
💯💸🍭🍌0537 486 74 34 🍑🍒🍭💥 RT ve beğeni Lüvfen seviliyorsunuz koçişlerim Resmi ve Video Satışim Var Kişiye Özel bebişler 🍭💋🔥🤫💥 Bağımlılık yapıyorum 💝💯💸🍭🍌 LINK",#Mini #eteğimle #sekskoca #makinaları #yalamaya #hazırımmm #kamerada bebişim Offffffff çok #Azdimmm 💯💸🍭🍌0537 486 74 34 🍑🍒🍭💥 RT ve beğeni Lüvfen seviliyorsunuz koçişlerim Resmi ve Video Satışim Var Kişiye Özel bebişler 🍭💋🔥🤫💥 Bağımlılık yapıyorum 💝💯💸🍭🍌,true,,clean,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant
tr_train_00013871,,tr_new_data_candidate_round1,,,#okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ //  DUMANSIZTAN CÜSSELİMEMİŞLER KARŞI GÖRÜŞTE DOPDOLUABİLİRSİN FANUSLUYA DİKKAT ETMEKTİM BELEŞECEKTİM LINK,#okmeydanı #kağıthane #beyoğlu DUMANSIZTAN CÜSSELİMEMİŞLER KARŞI GÖRÜŞTE DOPDOLUABİLİRSİN FANUSLUYA DİKKAT ETMEKTİM BELEŞECEKTİM,true,high_caps_ratio|fake_agglutination|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|district_stack_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013872,,tr_new_data_candidate_round1,,,#okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ //  DÜMEN BEDENİECEKLER AÇICIYA ELEKTROMIKNATISIYOR KÜSTAHLAŞMAKTA KIRT KIRTTA BAKILMAYA KANİYE LINK,#okmeydanı #kağıthane #beyoğlu DÜMEN BEDENİECEKLER AÇICIYA ELEKTROMIKNATISIYOR KÜSTAHLAŞMAKTA KIRT KIRTTA BAKILMAYA KANİYE,true,high_caps_ratio|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|district_stack_with_fake_signal|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013873,,tr_new_data_candidate_round1,,,"#sirinevler #esenler #yenibosna boklanmaya mantııyortular kalıp portakalıabilirsin götürücülükmemüşler , LINK","#sirinevler #esenler #yenibosna boklanmaya mantııyortular kalıp portakalıabilirsin götürücülükmemüşler ,",true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
tr_train_00013874,,tr_new_data_candidate_round1,,,#taksim #arnavutköy KADERİYEECEKTİM CEBİRSEL İFADEECEKLER KÖRPEECEKLER istanbul şirinevler zeytinburnu bakırköy ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑   596318339 LINK,#taksim #arnavutköy KADERİYEECEKTİM CEBİRSEL İFADEECEKLER KÖRPEECEKLER istanbul şirinevler zeytinburnu bakırköy 596318339,true,fake_agglutination|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|district_stack_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_district_seo|phone_short_seo|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013875,,tr_new_data_candidate_round1,,,#taksim #etiler  fingir fingirin birermiştim dört ayaklılarmıştım taksim şişli beşiktaş  mecidiyeköy ȇ̈s̑̈c̑̈ȏ̈ȓ̈t 450921717 LINK,#taksim #etiler fingir fingirin birermiştim dört ayaklılarmıştım taksim şişli beşiktaş mecidiyeköy 450921717,true,district_hashtag_stack,review,seo_template_gibberish,phone_district_seo|phone_short_seo|district_hashtag_incomplete
tr_train_00013876,,tr_new_data_candidate_round1,,,#taksim #mecidiyeköy  köy romanııyor boylu gıcırıyor baturtum kurumlaştırmaabilirsin kum çölüte #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,#taksim #mecidiyeköy köy romanııyor boylu gıcırıyor baturtum kurumlaştırmaabilirsin kum çölüte #istanbul,true,district_hashtag_stack,review,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00013877,,tr_new_data_candidate_round1,,,#whatsappshow    #ücretlishow  görüntülü🐷🐖 dumanı üstünde   sohbet🐷🐖    olsa  çöplerine  mahrem  LINK,#whatsappshow #ücretlishow görüntülü🐷🐖 dumanı üstünde sohbet🐷🐖 olsa çöplerine mahrem,true,cam_show_pattern|show_hashtag,spam_likely,seo_template_gibberish,hashtag_ratio_dominant|hashtag_stripped_too_few_words|show_hashtag_incomplete
tr_train_00013878,,tr_new_data_candidate_round1,,,#whatsappshow size insanlara verdigi hızı görüntülüshow binip  #ücretlishow sậnậlshow seveni telde iki  tutayım her bir onlar cünkü Teldesex taraf Türkiye'de Necip   LINK,#whatsappshow size insanlara verdigi hızı görüntülüshow binip #ücretlishow sậnậlshow seveni telde iki tutayım her bir onlar cünkü Teldesex taraf Türkiye'de Necip,true,cam_show_pattern|show_hashtag|sex_keyword_spam,spam_likely,seo_template_gibberish,show_boilerplate|obfuscated_show_template
tr_train_00013879,,tr_new_data_candidate_round1,,,#whatsappshow  yolda gülümseten planlama iyi sözlerinden unutmambazen telde başarı sậnậlshow  görüntülüshow dersinden Teldesex  dünyanın #ücretlishow herşeyi İller  doymaz sonu  LINK,#whatsappshow yolda gülümseten planlama iyi sözlerinden unutmambazen telde başarı sậnậlshow görüntülüshow dersinden Teldesex dünyanın #ücretlishow herşeyi İller doymaz sonu,true,cam_show_pattern|show_hashtag|sex_keyword_spam,spam_likely,seo_template_gibberish,show_boilerplate|obfuscated_show_template
tr_train_00013880,,tr_new_data_candidate_round1,,,#zeytinburnu #beyoğlu kalıplatmaıyortular faturalamaıyortular firketelemete taksim şişli beşiktaş  mecidiyeköy ȇ̈s̑̈c̑̈ȏ̈ȓ̈t 240029441 LINK,#zeytinburnu #beyoğlu kalıplatmaıyortular faturalamaıyortular firketelemete taksim şişli beşiktaş mecidiyeköy 240029441,true,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_district_seo|phone_short_seo|hashtag_ratio_dominant|hashtag_fake_remainder
tr_train_00013881,,tr_new_data_candidate_round1,,,#ücretlishow #whatsappshow  denizköpüğü  sậnậlsex--şov-- sậnậl--shỗw-- deldirebilme dağıtılış iltihaplanmak yapı taşı sezaryen adamcıllık LINK,#ücretlishow #whatsappshow denizköpüğü sậnậlsex--şov-- sậnậl--shỗw-- deldirebilme dağıtılış iltihaplanmak yapı taşı sezaryen adamcıllık,true,cam_show_pattern|show_hashtag|dash_segment_spam,spam_likely,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|show_boilerplate|obfuscated_show_template|dash_obfuscated_show
tr_train_00013882,,tr_new_data_candidate_round1,,,#ücretlishow #whatsappshow görüntülüshow  türbanlı show cam  ABDİACİZ ARYANİZM Bir papatyanın MOTOTREN KURAMSAL TARANMAK İRADESİZCE MACUNLUK LINK,#ücretlishow #whatsappshow görüntülüshow türbanlı show cam ABDİACİZ ARYANİZM Bir papatyanın MOTOTREN KURAMSAL TARANMAK İRADESİZCE MACUNLUK,true,cam_show_pattern|show_hashtag|sex_keyword_spam|high_caps_ratio,spam_likely,seo_template_gibberish,show_boilerplate
tr_train_00013883,,tr_new_data_candidate_round1,,,"#ücretlishow #whatsappshow görüntülüshow  türbanlı show cam  Karşı komşunun   yokluğunun hükmü olsun beni, bir kıyı  duyguları yara içinde. teksin ve  bir hıçkırık  ve ürkütücü LINK","#ücretlishow #whatsappshow görüntülüshow türbanlı show cam Karşı komşunun yokluğunun hükmü olsun beni, bir kıyı duyguları yara içinde. teksin ve bir hıçkırık ve ürkütücü",true,cam_show_pattern|show_hashtag|sex_keyword_spam,spam_likely,seo_template_gibberish,show_boilerplate
tr_train_00013884,,tr_new_data_candidate_round1,,,#ücretlishow #whatsappshow KURŞUN  KALEME DEFANSMAMIŞLAR KANIKLANMAMAMIŞLAR  görüntülü cam ̓p̓o̓r̓n̓o̓  sậnậl whatsapp  shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓  türbanli ensest cam sexting satilik LINK,#ücretlishow #whatsappshow KURŞUN KALEME DEFANSMAMIŞLAR KANIKLANMAMAMIŞLAR görüntülü cam sậnậl whatsapp shỗw sohbet türbanli ensest cam sexting satilik,true,cam_show_pattern|show_hashtag|sex_keyword_spam,spam_likely,fake_agglutination,fake_agglut_stripped_incomplete|show_template_with_fake_ratio|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|show_boilerplate|obfuscated_show_template|hashtag_fake_remainder
tr_train_00013885,,tr_new_data_candidate_round1,,,#ücretlishow #whatsappshow KÜŞADEECEKLER   görüntülü cam ̓p̓o̓r̓n̓o̓  sậnậl whatsapp  shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓  türbanli ensest cam sexting satilik DÂHİLÎ NİZAMNAMEECEKLER KAPILANDIRMAACAKTIM LINK,#ücretlishow #whatsappshow KÜŞADEECEKLER görüntülü cam sậnậl whatsapp shỗw sohbet türbanli ensest cam sexting satilik DÂHİLÎ NİZAMNAMEECEKLER KAPILANDIRMAACAKTIM,true,cam_show_pattern|show_hashtag|sex_keyword_spam,spam_likely,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|show_template_with_fake_ratio|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|show_boilerplate|obfuscated_show_template|hashtag_fake_remainder
tr_train_00013886,,tr_new_data_candidate_round1,,,#ücretlishow #whatsappshow    sex--teldeshow-- sậnậl--shỗw-- köpürüş uçuverme LINK,#ücretlishow #whatsappshow sex--teldeshow-- sậnậl--shỗw-- köpürüş uçuverme,true,cam_show_pattern|show_hashtag|dash_segment_spam,spam_likely,seo_template_gibberish,show_boilerplate|obfuscated_show_template|dash_obfuscated_show|hashtag_ratio_dominant|hashtag_stripped_too_few_words|show_hashtag_incomplete
tr_train_00013887,,tr_new_data_candidate_round1,,,#ücretlishow #whatsappshow  sậnậlsex--şov-- sậnậl--shỗw-- köpürüş uçuverme LINK,#ücretlishow #whatsappshow sậnậlsex--şov-- sậnậl--shỗw-- köpürüş uçuverme,true,cam_show_pattern|show_hashtag|dash_segment_spam,spam_likely,seo_template_gibberish,show_boilerplate|obfuscated_show_template|dash_obfuscated_show|hashtag_ratio_dominant|hashtag_stripped_too_few_words|show_hashtag_incomplete
tr_train_00013888,,tr_new_data_candidate_round1,,,#ücretlishow #whatsappshow  teldesex--  sậnậl--shỗw-- Bizans oyunu uçaklı ufunetli abartısızca barizleşmek mazhar yardakçılık LINK,#ücretlishow #whatsappshow teldesex-- sậnậl--shỗw-- Bizans oyunu uçaklı ufunetli abartısızca barizleşmek mazhar yardakçılık,true,cam_show_pattern|show_hashtag|sex_keyword_spam|dash_segment_spam,spam_likely,seo_template_gibberish,show_boilerplate|obfuscated_show_template|dash_obfuscated_show|show_hashtag_incomplete
tr_train_00013894,,tr_new_data_candidate_round1,,,#ücretlishow Başarısızlık yok sevdim şairher  beni insanda shỗw cam zaten t̓ü̓r̓k̓p̓o̓r̓n̓o̓ Düşünmek #whatsappshow  hayaline whatsapp Bu Lan Şişmanlar Demirin görüntülü sohbet ̓p̓o̓r̓n̓o̓ tedavisi sokak nasıl Ülke sậnậl LINK,#ücretlishow Başarısızlık yok sevdim şairher beni insanda shỗw cam zaten Düşünmek #whatsappshow hayaline whatsapp Bu Lan Şişmanlar Demirin görüntülü sohbet tedavisi sokak nasıl Ülke sậnậl,true,cam_show_pattern|show_hashtag,spam_likely,seo_template_gibberish,obfuscated_show_template
tr_train_00013895,,tr_new_data_candidate_round1,,,#ücretlishow söylemedim. #whatsappshow görüntülüshow  türbanlı show cam  ACINDIRABİLMEK SUNABİLME HAŞATLIK MASARİKA BİZLENGİÇ DONUKLUK OVDURMA LINK,#ücretlishow söylemedim. #whatsappshow görüntülüshow türbanlı show cam ACINDIRABİLMEK SUNABİLME HAŞATLIK MASARİKA BİZLENGİÇ DONUKLUK OVDURMA,true,cam_show_pattern|show_hashtag|sex_keyword_spam|high_caps_ratio,spam_likely,seo_template_gibberish,show_boilerplate
