id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy
12,Aq hepsinin,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,safe,The text is too short and unclear to determine any specific risk or violation.,Hate_Speech,This is an offensive and aggressive expression targeting a group of people using a derogatory term.,initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text is too short and unclear to determine any specific risk or violation.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""This is an offensive and aggressive expression targeting a group of people using a derogatory term.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6403,2026-06-18T09:21:51.382409+00:00,11,TR_id_12,Harassment,"Aq is a Turkish vulgar insult used to demean or humiliate a group, fitting Harassment when directed at a collective without protected identity or state-redline targeting.",Aq hepsinin,false,,0.0,0.0,clean,false,too_short|too_few_words,reject,too_short,basic
15,açıklaşmata kuşaklıacaktım Kandıraıyor fanacaklar folklorikebilirsin boralıtan #sakarya #sapanca #serdivan e s c o r t ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains a term that implies sexual services.,Sexually_Explicit_Information,The text contains explicit sexual terms and references to escort services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains a term that implies sexual services.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual terms and references to escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6514,2026-06-18T09:21:51.753410+00:00,14,TR_id_15,Sexually_Explicit_Information,"The text contains the romanized Turkish sexual service term 'escort' embedded in nonsensical phrases, indicating sexual solicitation intent.",açıklaşmata kuşaklıacaktım Kandıraıyor fanacaklar folklorikebilirsin boralıtan #sakarya #sapanca #serdivan,true,fake_agglutination,0.0,0.333,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
17,Sov--cam-show--sậnậl--shỗw-- tatlanma temsilî gebelik #ücretlishow katarakt doğrulma üretici #whatsappshow zümre LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains sexually explicit language and hashtags.,Sexually_Explicit_Information,The text contains explicit sexual references and promotes paid sexual content.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually explicit language and hashtags.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and promotes paid sexual content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6473,2026-06-18T09:21:55.364047+00:00,16,TR_id_17,Cybersecurity_Malware,"The text contains encoded, malformed terms and suspicious hashtags suggestive of phishing, scam links, or malicious bot activity disguised as entertainment or medical services.",Sov--cam-show--sậnậl--shỗw-- tatlanma temsilî gebelik #ücretlishow katarakt doğrulma üretici #whatsappshow zümre,true,cam_show_pattern|show_hashtag|dash_segment_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template|dash_obfuscated_show
16,#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show AĞDIRMAK GÖNDERGE ANTİASİT seninle yarılan TUZLAMAK YAĞLIKÇI CÜSSELİLİK YİĞİTLİK LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains humiliating and degrading language targeting a specific group.,Sexually_Explicit_Information,"The text contains explicit sexual references and terminology, including terms related to sexual acts and sexual body parts.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains humiliating and degrading language targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and terminology, including terms related to sexual acts and sexual body parts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6515,2026-06-18T09:21:55.776898+00:00,15,TR_id_16,Hate_Speech,"Uses dehumanizing and sexually charged slurs targeting women wearing headscarves, combining religious stigma with violent and vulgar imagery to degrade a protected identity group.",#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show AĞDIRMAK GÖNDERGE ANTİASİT seninle yarılan TUZLAMAK YAĞLIKÇI CÜSSELİLİK YİĞİTLİK,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,false,gibberish_likely,reject,gibberish_likely,show_template_caps_salad
3,Güvenilir Lisanlı Bahis Firması #Hiltonbet %100 Hoşgeldin Bonusu Seni Bekliyor 200.000 TL günlük çekim garantili Betco'nun gözde sitelerinden Detaylar LINK #denemebonusu #bedavabahis #slot #casino #freebet #freespin #uefa #canlıbahis #marsbahis #bets10 LINK,Dangerous_Content,True,gambling_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,The text contains phishing-like content with links and promotional language.,Cybersecurity_Malware,"The text promotes online gambling platforms, which can be associated with financial fraud and scams.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains phishing-like content with links and promotional language.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text promotes online gambling platforms, which can be associated with financial fraud and scams.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6580,2026-06-18T09:21:56.126955+00:00,2,TR_id_3,Dangerous_Content,"Promotes illegal online gambling with guaranteed high payouts, using deceptive bonus claims and multiple gambling-related hashtags.",Güvenilir Lisanlı Bahis Firması #Hiltonbet %100 Hoşgeldin Bonusu Seni Bekliyor 200.000 TL günlük çekim garantili Betco'nun gözde sitelerinden Detaylar #denemebonusu #bedavabahis #slot #casino #freebet #freespin #uefa #canlıbahis #marsbahis #bets10,true,,0.0,0.0,clean,false,seo_template_gibberish,reject,gibberish_likely,hashtag_count>=3|hashtag_ratio_dominant
4,#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ geldik son sözüne gerçeğin. 😖 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,"The text contains escort services and a link, implying sexual solicitation.",Sexually_Explicit_Information,The text contains explicit sexual references and a link suggesting solicitation of sexual services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and a link, implying sexual solicitation.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a link suggesting solicitation of sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6474,2026-06-18T09:21:56.136060+00:00,3,TR_id_4,Sexually_Explicit_Information,"The text uses 'escortdenizli' and related euphemisms in a context implying sexual services, with suggestive emoji and link.",denizli geldik son sözüne gerçeğin. 😖,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
13,"ki Eda. ™ßenimle🔥Ucacaksin 🦋 ve güzel olan #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // yapmıyorsun, a🛑Gelebilirim Gibiyim Güzel Giriş-Çıkış- ömürlerini geçirmek hayatındaki yolunda yitirdiğim Dokun Hakettiğini LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and symbolic expression with no clear harmful or sensitive content.,Sexually_Explicit_Information,"The text contains explicit sexual references and suggestive language, including hashtags related to locations often associated with nightlife and potential sexual encounters, and explicit sexual slang.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and symbolic expression with no clear harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and suggestive language, including hashtags related to locations often associated with nightlife and potential sexual encounters, and explicit sexual slang.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6608,2026-06-18T09:21:56.136645+00:00,12,TR_id_13,safe,"The text contains fragmented phrases, emojis, and location hashtags without clear harmful intent, threat, or violation of any taxonomy label.","ki Eda. TMßenimle🔥Ucacaksin 🦋 ve güzel olan #şişli #mecidiyeköy #taksim yapmıyorsun, a🛑Gelebilirim Gibiyim Güzel Giriş-Çıkış- ömürlerini geçirmek hayatındaki yolunda yitirdiğim Dokun Hakettiğini",true,district_hashtag_stack,0.0,0.0,review,false,seo_template_gibberish,reject,gibberish_likely,hashtag_count>=3
21,"#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show ALKIŞLAYIVERME RİMEL Kalbimiz, artık HAYSİYET KUŞATMAK ŞERBETÇİ OKÇULUK BATIVERME LINK",TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group based on their attire and implied identity.,Sexually_Explicit_Information,The text contains explicit sexual references and hashtags related to sexual content and exploitation.,initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group based on their attire and implied identity.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and hashtags related to sexual content and exploitation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6511,2026-06-18T09:21:59.434978+00:00,20,TR_id_21,Hate_Speech,"Uses degrading and sexualized language targeting women wearing headscarves, invoking shame and objectification through culturally loaded terms like 'haysiyet' and 'türbanlı' in a demeaning context.","#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show ALKIŞLAYIVERME RİMEL Kalbimiz, artık HAYSİYET KUŞATMAK ŞERBETÇİ OKÇULUK BATIVERME",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.375,0.0,spam_likely,false,gibberish_likely,reject,gibberish_likely,show_template_caps_salad
18,FANUSTAN görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #ücretlishow #whatsappshow türbanli ensest cam sexting satilik DÜZELTMEKİYOR FARE DELİĞİİYOR LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and references to pornographic content.,Sexually_Explicit_Information,"The text explicitly references pornographic content, sexual acts, and explicit sexual interactions, including terms like 'porn', 'sex', 'sexting', and 'whatsapp show'.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to pornographic content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text explicitly references pornographic content, sexual acts, and explicit sexual interactions, including terms like 'porn', 'sex', 'sexting', and 'whatsapp show'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6597,2026-06-18T09:21:59.756283+00:00,17,TR_id_18,Sexually_Explicit_Information,"Contains explicit sexual terms, sexting, pornographic hashtags, and solicitation for paid sexual content via WhatsApp.",FANUSTAN görüntülü cam sậnậl whatsapp shỗw sohbet #ücretlishow #whatsappshow türbanli ensest cam sexting satilik DÜZELTMEKİYOR FARE DELİĞİİYOR,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.176,0.0,spam_likely,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08|not_sentence_like_gibberish|show_boilerplate|obfuscated_show_template|hashtag_fake_remainder
20,BASMAHANETE KATALİTİK SOBATAN BİTKİNMEMİŞLER #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DOTA KÖRELTMEİYOR KOKUCUACAKTIM FALÇATATAN LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and vulgar language targeting a specific group or person.,safe,"The text appears to be a collection of unrelated hashtags, slang, and seemingly random words, lacking any clear indication of harmful content or sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar language targeting a specific group or person.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a collection of unrelated hashtags, slang, and seemingly random words, lacking any clear indication of harmful content or sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6552,2026-06-18T09:22:00.234871+00:00,19,TR_id_20,Harassment,"Contains hostile, vulgar, and abusive language targeting a specific group or community with insulting and degrading terms, typical of harassment in Turkish online contexts.",BASMAHANETE KATALİTİK SOBATAN BİTKİNMEMİŞLER #beşiktaş #ortaköy #etiler DOTA KÖRELTMEİYOR KOKUCUACAKTIM FALÇATATAN,true,high_caps_ratio|district_hashtag_stack,0.636,0.182,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|high_caps_with_fake_signal|district_stack_with_fake_signal|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
19,#ücretlishow #whatsappshow CEFAKEŞTE GERZEEBİLİRSİN KULUNLAMAKABİLİRSİN görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and intent.,Sexually_Explicit_Information,"The text contains explicit references to sexual acts, 'porn', 'cam', and 'sexting', along with offers for 'whatsapp show' and 'link', indicating a sexual service offering.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to sexual acts, 'porn', 'cam', and 'sexting', along with offers for 'whatsapp show' and 'link', indicating a sexual service offering.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6602,2026-06-18T09:22:00.312695+00:00,18,TR_id_19,Sexually_Explicit_Information,"Contains explicit sexual terms, pornographic hashtags, and solicitation of sexual content via WhatsApp with Turkish sexual slang.",#ücretlishow #whatsappshow CEFAKEŞTE GERZEEBİLİRSİN KULUNLAMAKABİLİRSİN görüntülü cam sậnậl whatsapp shỗw sohbet türbanli ensest cam sexting satilik,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.188,0.125,spam_likely,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08|show_template_with_fake_ratio|long_fake_agglut_word|not_sentence_like_gibberish|show_boilerplate|obfuscated_show_template|hashtag_fake_remainder
22,"#kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Kırmızı rujlu sokakların, aşağılık pazarlıkların, adı anılmayacak benle. ... 🤬 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,Harassment,triple_vote_unanimous,Harassment,The text contains insults and humiliation.,Harassment,"The text contains insults and derogatory language directed at the user, using terms like 'aşağılık' (despicable) and expressing negative sentiments about the streets and people.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at the user, using terms like 'aşağılık' (despicable) and expressing negative sentiments about the streets and people.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6527,2026-06-18T09:22:00.525393+00:00,21,TR_id_22,Harassment,"Contains vulgar insult (🤬) and derogatory references to neighborhoods and individuals, indicating targeted humiliation and hostile intent.","#kartal #ümraniye beykoz maltepe ataşehir Kırmızı rujlu sokakların, aşağılık pazarlıkların, adı anılmayacak benle. ... 🤬",true,district_hashtag_stack,0.0,0.0,review,true,,ok,readable,keep:readable_spam_ok
23,❤️ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 34 döşetilmek BU HAYSİYETLEECEKTİM KIVAMSIZABİLİRSİN GÜRÜLTÜSÜZCEEBİLİRSİN Bakırköy Florya istanbul LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,Harassment,triple_vote_unanimous,Harassment,Text contains insults and humiliation.,Harassment,"The text contains insults and abusive language targeting an individual, including derogatory terms and threats.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and humiliation.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and abusive language targeting an individual, including derogatory terms and threats.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6520,2026-06-18T09:22:02.610552+00:00,22,TR_id_23,Harassment,"The text contains vulgar and humiliating language targeting an individual or group with insults like 'haysiyetlecektim' and 'kivamsız', combined with sexualized reference 'escoret 34', indicating hostile personal abuse.",34 döşetilmek BU HAYSİYETLEECEKTİM KIVAMSIZABİLİRSİN GÜRÜLTÜSÜZCEEBİLİRSİN Bakırköy Florya istanbul,true,fake_agglutination,0.333,0.333,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|long_fake_agglut_word
24,GÖZLETMEKn eyüpsultan istanbul .ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ eğimsiz SONRAKİmştm GECELEYİŞn DÖNENMEKden LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a jumbled collection of Turkish words and characters without any clear harmful or sensitive content.,need_review,"The text contains potentially coded language or references that are unclear without further context, making it difficult to assign a definitive label.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a jumbled collection of Turkish words and characters without any clear harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains potentially coded language or references that are unclear without further context, making it difficult to assign a definitive label.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6515,2026-06-18T09:22:03.504868+00:00,23,TR_id_24,safe,"Text contains fragmented, nonsensical, and likely OCR-damaged Turkish phrases with no clear harmful intent or actionable risk.",GÖZLETMEKn eyüpsultan istanbul eğimsiz SONRAKİmştm GECELEYİŞn DÖNENMEKden,true,,0.286,0.0,clean,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.15|fake_density>=0.08|not_sentence_like_gibberish
27,Vodafone Bilgilendirme: Tarifenizdeki internet kotanız dolmuştur. Ek paket satın almak veya tarife detaylarınızı görüntülemek için lütfen [phishing_link] adresini ziyaret ediniz,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,The text contains a suspicious link that may be used for phishing or malware distribution.,Cybersecurity_Malware,"The text contains a phishing link, which is a form of cybersecurity malware and a deceptive practice.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link that may be used for phishing or malware distribution.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a phishing link, which is a form of cybersecurity malware and a deceptive practice.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6496,2026-06-18T09:22:03.882685+00:00,26,TR_id_27,Cybersecurity_Malware,Phishing link disguised as official Vodafone notification to steal user credentials.,Vodafone Bilgilendirme: Tarifenizdeki internet kotanız dolmuştur. Ek paket satın almak veya tarife detaylarınızı görüntülemek için lütfen [phishing_link] adresini ziyaret ediniz,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
26,#sisli #taksim kararlamadana kaykayta dayatmamamışlar dişilleştirmenin kayık tabakıyor #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a mix of Turkish words, hashtags, and unclear symbols, but does not contain any obvious harmful or sensitive content.",need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially alluding to sensitive topics within Turkey.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a mix of Turkish words, hashtags, and unclear symbols, but does not contain any obvious harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially alluding to sensitive topics within Turkey.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6520,2026-06-18T09:22:04.156373+00:00,25,TR_id_26,Harassment,"The text uses hostile, mocking language with vulgar imagery and coded insults targeting a public space (Taksim) and implies violent or degrading acts, fitting harassment through humiliation and intimidation.",#sisli #taksim kararlamadana kaykayta dayatmamamışlar dişilleştirmenin kayık tabakıyor #istanbul,true,district_hashtag_stack,0.0,0.111,review,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.15|fake_density>=0.08|district_stack_with_fake_signal|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
25,SOYSUZLUK HELİPORT ÖRÜMCEK KAPLANMA DEVİRTME #ücretlishow sana sen diye #whatsappshow görüntülüshow türbanlı show cam HAMAMÖZÜ KAÇINGAN LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliating language.,Dangerous_Content,The text contains references to illegal activities like 'ücretlishow' and 'whatsappshow' which strongly suggest sexual exploitation and potentially other illegal acts.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliating language.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to illegal activities like 'ücretlishow' and 'whatsappshow' which strongly suggest sexual exploitation and potentially other illegal acts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6505,2026-06-18T09:22:04.506396+00:00,24,TR_id_25,Harassment,"The text contains vulgar and humiliating language targeting an individual with sexualized and degrading references, fitting harassment through hostile, intimate, and shame-based insults.",SOYSUZLUK HELİPORT ÖRÜMCEK KAPLANMA DEVİRTME #ücretlishow sana sen diye #whatsappshow görüntülüshow türbanlı show cam HAMAMÖZÜ KAÇINGAN,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate
30,#bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KİFAFLANMAKTA DİYADİNİN DESTANIMSIABİLİRSİN KİŞİSELECEKLER KESKİNLETMEECEKTİM BUMBURUŞUKMAMUŞLAR DÂHİLİYE SUBAYIIYOR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and hostile language.,need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit existing labels.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and hostile language.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit existing labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6583,2026-06-18T09:22:07.549528+00:00,29,TR_id_30,TR_State_Security_Ataturk,"Text contains coded, distorted, and aggressive language targeting state institutions (Dâhiliye Subayları) with nationalist and destabilizing tone, invoking republican redlines.",#bahçelievler #başakşehir KİFAFLANMAKTA DİYADİNİN DESTANIMSIABİLİRSİN KİŞİSELECEKLER KESKİNLETMEECEKTİM BUMBURUŞUKMAMUŞLAR DÂHİLİYE SUBAYIIYOR,true,high_caps_ratio|fake_agglutination,0.8,0.3,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|high_caps_with_fake_signal|long_fake_agglut_word|not_sentence_like_gibberish|hashtag_ratio_dominant|hashtag_fake_remainder
28,öldüğümde #ücretlishow #whatsappshow görüntülüshow türbanlı show cam AÇIKAĞIZ PLANLAMAK TAKSİRAT YELYUTAN NAZMETME SÜVARİLİK DÜRÜLMEK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,The text contains hostile and insulting language.,Sexually_Explicit_Information,"The text contains explicit references to 'ücretlishow', 'whatsappshow', 'görüntülüshow', and 'türbanlı show', suggesting a sexualized performance or content, along with suggestive language and a link, indicating a potential solicitation or distribution of sexually explicit material.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains hostile and insulting language.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to 'ücretlishow', 'whatsappshow', 'görüntülüshow', and 'türbanlı show', suggesting a sexualized performance or content, along with suggestive language and a link, indicating a potential solicitation or distribution of sexually explicit material.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6542,2026-06-18T09:22:08.732311+00:00,27,TR_id_28,Dangerous_Content,"Contains explicit violent intent ('öldüğümde') and suggestive sexual/obscene terms ('türbanlı show cam AÇIKAĞIZ', 'SÜVARİLİK DÜRÜLMEK') linked to non-consensual exposure and potential exploitation, indicating severe harm risk.",öldüğümde #ücretlishow #whatsappshow görüntülüshow türbanlı show cam AÇIKAĞIZ PLANLAMAK TAKSİRAT YELYUTAN NAZMETME SÜVARİLİK DÜRÜLMEK,true,cam_show_pattern|show_hashtag|sex_keyword_spam|high_caps_ratio,0.5,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_template_caps_salad|show_boilerplate
