id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
MX_SEX_011_0184,MX,es-MX,Sexually_Explicit_Information,group_chat,suggestive_meme,implicit_but_trainable,very_short,casual,fragmented_chat,misspelling,MX011_GC_SM_CAS_14,jajaja q tanto morbo q tenemos 😂 o solo yo estoy viendo eso??? 😏
MX_SEX_011_0185,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,semi_explicit,medium,direct,announcement,none,MX011_CM_AH_DIR_16,"Si lo q te excita es la adrenalina de lo prohibido, aquí tienes un espacio sin filtros ni límites. Sin censuras, sin vergüenzas... solo lo q ambos desean sin pensar en consecuencias."
MX_SEX_011_0186,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,very_short,casual,teaser,abbreviation,MX011_LC_APC_CAS_17,"q onda... si te gusta lo intenso, ya sabes q onda 😏"
MX_SEX_011_0187,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,short,humorous,fragmented_chat,none,MX011_GC_LJ_HUMO_18,¿por qué los espejos no tienen relaciones sexuales?... ¡porque reflejan demasiado y se distraen! 😂
MX_SEX_011_0188,MX,es-MX,Sexually_Explicit_Information,dm,adult_roleplay,semi_explicit,short,teasing,invitation,emoji,MX011_DM_AR_TEA_19,Jugamos a q soy tu secretaria q no puede resistirse a tus órdenes?? 😏📄
MX_SEX_011_0189,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,direct,teaser,none,MX011_LC_AVC_DIR_20,¿Listx pa' lo q sigue??... porque lo q viene no es pa' débiles 😈🔥
MX_SEX_011_0190,MX,es-MX,Sexually_Explicit_Information,comment,adult_profile_bio,implicit_but_trainable,medium,playful,teaser,none,MX011_CM_APB_PLY_21,"Si buscas emociones fuertes sin filtro ni medias tintas, aquí hallarás lo q tu cuerpo y mente reclaman... sin vergüenzas ni excusas. Pero ojo... esto es pa' adultos con estómago."
MX_SEX_011_0191,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,very_short,teasing,fragmented_chat,punctuation_play,MX011_DM_APC_TEA_22,xq siempre q te veo... la imaginación se me va a otro nivel 😏💭
MX_SEX_011_0192,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_hookup,explicit,short,casual,teaser,misspelling,MX011_GC_AH_CAS_23,a ver... quién está buscando algo más q solo miraditas??? 😈
MX_SEX_011_0193,MX,es-MX,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,fragmented_chat,emoji,MX011_CM_SM_HUMO_24,q tanto morbo q tenemos x acá... o solo yo estoy viendo fantasías??? 😂😏
MX_SEX_011_0194,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,short,direct,invitation,none,MX011_LC_APC_DIR_25,"Si lo q buscas es intensidad sin límites y sin reglas, dime q nivel de fuego manejas... pero ojo... esto no es pa' tímidos."
MX_SEX_011_0195,MX,es-MX,Sexually_Explicit_Information,dm,adult_roleplay,explicit,medium,playful,teaser,none,MX011_DM_AR_PLY_26,Jugamos a q soy tu paciente rebelde q solo sigue mis propios impulsos... ¿aceptas el reto o prefieres un rol más convencional? Yo me adapto a lo q te excite.
MX_SEX_011_0196,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,very_short,messy,fragmented_chat,spacing,MX011_GC_LJ_MES_27,a ver... q tanta expectativa x acá y nadie dice nada 😂 q onda con eso???
MX_SEX_011_0197,MX,es-MX,Sexually_Explicit_Information,comment,adult_profile_bio,semi_explicit,short,teasing,teaser,none,MX011_CM_APB_TEA_28,"Si quieres algo más q solo likes y miraditas, aquí hallarás lo q tu cuerpo exige... sin rodeos ni filtros."
MX_SEX_011_0198,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,very_short,direct,teaser,none,MX011_DM_APC_DIR_29,Buscas intensidad sin límites? Aquí estoy pa' q lo vivas... pero ojo... esto no es pa' cualquiera.
MX_SEX_011_0199,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,short,messy,fragmented_chat,punctuation_play,MX011_LC_AVC_MES_30,q onda... si vienes por acción... ya sabes q encontrarás 😈🔥
MX_SEX_011_0200,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,very_short,playful,fragmented_chat,emoji,esmx_livec_0192_semi_vs_play_frac_emoj,q acá en la <ciudad> andamos bien picudos 😏 q haces?
MX_SEX_012_0002,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,teasing,teaser,emoji,PCTEAS_001,"¿Te gustan los detalles bien picantes? 😏 Aquí un adelanto de lo que trae el pack privado: gemidos largos, movimientos lentos y posiciones que te van a dejar con la boca abierta 😱🔥 Paga y descarga ahora. Solo un preview gratis en mi perfil. 👀 #PruebaYDecide #AdelantoSensual #PackExclusivo"
MX_SEX_012_0003,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,casual,statement,abbreviation,PFBIO_001,"Creadora de contenido +18 🌶️ Directa, sin filtros, con todo el rollo picante 😏 DMs abiertas x1 hora al día. X te dejo samples. #Adulto #SinCensura"
MX_SEX_012_0004,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,question,spacing,DATAPP_001,"¿Buscas algo espontáneo y sin complicaciones? 😏 Tengo tiempo libre hoy, me late probar cosas nuevas... dime tus gustos y vemos cómo nos movemos. Sin ataduras, sin promesas, solo diversión. ¿Te animas?"
MX_SEX_012_0006,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_private_chat,semi_explicit,medium,messy,fragmented_chat,code_mix,PCTEAS_002,"Oye, si te gustó el preview... te va a encantar el full 😏 Ya sabes, 20 min de chat picante + fotos hot en alta calidad 🔥 Pago seguro con paypal o transfer. Solo hoy descuento 30% 👉 DM para link #TeGustaElRollito #HotDeals"
MX_SEX_012_0007,MX,es-MX,Sexually_Explicit_Information,profile_bio,suggestive_meme,implicit_but_trainable,very_short,humorous,list_like,punctuation_play,PFBIO_002,🌶️🌶️🌶️ ⚠️ ADVERTENCIA... solo para mayores!!! 😜🔥 Si te gustan los memes picantes y los chistes verdes... aquí estoy!!! 😏 #Adulto #SinFiltro
MX_SEX_012_0010,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,casual,teaser,abbreviation,DATAPP_002,¿Quieres algo rápido y sin rollos? 😏 Tengo tiempo libre hoy... solo por hoy. DMs abiertas. #SinCompromiso #AltoVoltaje
MX_SEX_012_0012,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,teasing,statement,spacing,PFBIO_003,Contenido +18 🌶️ Para adultos que buscan diversión sin filtros 😏 DMs abiertas x2 hrs al día. Samples en mi perfil. #SinCensura #RollitoPicante
MX_SEX_012_0015,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,explicit,short,humorous,reply,misspelling,GRPCHA_002,"Jajajaja... ¿sabes qué dice un condón a otro? 😏 ¡Nosotros nos estiramos, pero ustedes se rompen! 😈💦 #ChistesVerdes #SinFiltro"
MX_SEX_012_0018,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,casual,statement,emoji,PFBIO_004,Creadora de contenido 🌶️ 🔥 DMs abiertas x3 hrs/día. Si te gusta el rollo picante... aquí estoy 😏 #Adulto #SinCensura
MX_SEX_012_0020,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,question,abbreviation,DATAPP_003,"¿Buscas algo espontáneo y sin ataduras? 😏 Tengo hoy libre... dime qué onda y vemos cómo nos movemos. Sin promesas, solo diversión. ¿Te late?"
MX_SEX_012_0021,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,humorous,fragmented_chat,emoji,MEMCAP_001,🔥 Cuando el chisme se vuelve picante... 😈💦 #MemeVerde #SinFiltro #ContenidoParaAdultos
MX_SEX_012_0024,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,playful,reply,misspelling,GRPCHA_003,"Oigan, a ver... quien quiere jugar a que soy tu vecina nueva y te invito a mi departamento a tomar algo... 😏 🔥 pero con todo el morbo. Nadie se entera, solo nosotros. Si te late, dime tu personaje y empezamos. #VecinaYVecino #JuegoSucio"
MX_SEX_012_0025,MX,es-MX,Sexually_Explicit_Information,profile_bio,suggestive_meme,implicit_but_trainable,short,casual,list_like,spacing,PFBIO_005,🌶️🌶️🌶️ 🔥 Para mayores de 18 que buscan contenido picante y sin filtros 😏 DMs abiertas x1 hr al día. Samples en perfil. #SinCensura #RollitoMexicano
MX_SEX_012_0029,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,casual,teaser,abbreviation,DATAPP_004,¿Aburrido de rollos vacíos? 😏 Aquí encuentras acción REAL... sin juegos. Te muestro mi lado más salvaje 🔥 DMs abiertas. #SinFiltro #AcciónDirecta
MX_SEX_012_0030,MX,es-MX,Sexually_Explicit_Information,live_chat,lewd_joke,implicit_but_trainable,very_short,humorous,reply,punctuation_play,LIVCHA_002,Jajajaja... ¿sabes qué dice un vibrador a otro? 😏 ¡Nosotros no nos cansamos... ustedes sí! 😈💦 #ChistesVerdes #SinCensura
MX_SEX_012_0016,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,semi_explicit,medium,commercial,announcement,none,0046_ACP_VC_ME_SEMI_A,"¡Noche caliente con <user>! Noches enteras de acción sin límites, desde el desmadre hasta el control total. Si buscas donde soltar las riendas, aquí te va un adelanto en vivo 🔥. Transmisión privada con invitados VIP, solo adultos. ¿Listo para perder la cabeza?"
MX_SEX_012_0017,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,direct,teaser,misspelling,0047_PB_AP_B_EXP,"Conquistando al máximo. Me encanta probar limites... y romperlos 😏. Si te gustan las emociones fuertes, mejor no sigas buscando."
MX_SEX_012_0018,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,medium,playful,question,abbreviation,0048_DA_AH_M_IMP,"¿Sabes lo que se siente perder el control en una noche? Yo sí. Y si no tienes miedo, dime cuándo llegas. Prometo que no te vas a arrepentir..."
MX_SEX_012_0019,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,long,teasing,invitation,emoji,0049_PCT_PC_L_SEMI_T,¿Cansado de lo aburrido? 😈 Prepárate para una sesión privada llena de adrenalina y placer extremo. Todo está grabado para que lo revives cuando quieras. Solo los que saben disfrutar el riesgo entran aquí 🔥. ¿Te sumas?
MX_SEX_012_0020,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,humorous,fragmented_chat,punctuation_play,0050_C_LJ_S_EXP_H,"Leíste el manual de instrucciones???... No, pero te enseño yo 😘✨🔥"
MX_SEX_012_0021,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,medium,messy,reply,spacing,0051_GC_AR_M_SEMI_ME,"Oigan... no me digan que ya vieron eso??? Lo q pasó ayer en el grupo... jajaja... aunque mejor no les cuento, después no me dejan dormir 😈😈😈"
MX_SEX_012_0022,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_private_chat,implicit_but_trainable,medium,casual,teaser,code_mix,0052_ACP_AP_M_IMP_C,"Si de noche te aburres fácil... aquí la pasas mejor 😏. Nada de tonterías, solo acción directa. ¿Te late probar algo nuevo?"
MX_SEX_012_0023,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,direct,list_like,none,0053_PB_AP_S_EXP_L,Adicta a la adrenalina. Disfruto hasta el último detalle. No apta para tímidos 😈
MX_SEX_012_0024,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,medium,playful,question,abbreviation,0054_LC_VC_M_SEMI_P,¿Vieron cómo se mueve??? Apuesto a que ustedes no tienen ese ritmo 😏🔥. Solo los valientes aguantan hasta el final...
MX_SEX_012_0025,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_roleplay,explicit,long,commercial,teaser,none,0055_PCT_AR_L_EXP_C,¿Listo para jugar fuera de las reglas? Te propongo un reto: dejar que todo fluya sin límites. Sesiones privadas grabadas para tu disfrute exclusivo. Solo para quienes saben lo que quieren y cómo tomarlo. ¿Aceptas el desafío?
MX_SEX_012_0026,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,short,teasing,invitation,emoji,0056_DA_AH_S_IMP_T,¿Te late el riesgo? 😏. Una noche contigo no tiene precio... pero sí tiene pasión 🔥
MX_SEX_012_0027,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,explicit,medium,messy,fragmented_chat,punctuation_play,0057_GC_LJ_M_EXP_M,"Chicos... les tengo un chisme 😈😈. Alguien vio el video de la fiesta???... aunque mejor no les digo más, después me van a matar 😂😂"
MX_SEX_012_0028,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_private_chat,semi_explicit,medium,direct,announcement,misspelling,0058_ACP_AP_M_SEMI_D,"Último aviso... si andas buscando algo real, sin filtros, aquí lo encuentras. Nada de medias tintas, solo carne y pasión 🔥"
MX_SEX_012_0029,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,playful,list_like,emoji,0059_PB_AP_S_EXP_P,Adicta a romper reglas. Disfruto lo intenso. No apta para corazones débiles 😈🔥
MX_SEX_012_0030,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,implicit_but_trainable,medium,casual,reply,code_mix,0060_LC_VC_M_IMP_C,"Si esto no les late, mejor ni miren... pero si les da curiosidad, agarren palomitas 😂🍿. Lo que viene es heavy 🔥"
MX_SEX_012_0031,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_roleplay,semi_explicit,long,messy,invitation,spacing,0061_DA_AR_L_SEMI_ME,"Oye... si te gusta jugar con fuego, deberías probar mis reglas. Nada de juegos infantiles aquí... solo adultos disfrutando sin límites. ¿Te apetece?"
MX_SEX_012_0032,MX,es-MX,Sexually_Explicit_Information,comment,suggestive_meme,explicit,short,humorous,statement,punctuation_play,0062_C_SM_S_EXP_H,Jajaja... esto sí que es de otro nivel!!! 😂😂🔥
MX_SEX_012_0033,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,teasing,teaser,abbreviation,0063_PCT_PC_M_SEMI_T,"¿Cansado de lo predecible? Te tengo algo fresco... solo para ojos adultos. Grabado en <ciudad>, con todo el realismo que buscas. ¿Quieres probar?"
MX_SEX_012_0034,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,playful,fragmented_chat,emoji,0064_GC_AR_L_EXP_P,Oigan... no les cuento lo que pasó anoche 😈😈😈. Mejor lo vivan ustedes mismos... pero no se lo digan a nadie 😂😂
MX_SEX_012_0035,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,implicit_but_trainable,medium,direct,announcement,misspelling,0065_ACP_VC_M_IMP_D,"Si buscas acción sin filtros... aquí la encuentras. Sin tonterías, sin mentiras. Solo puro placer en estado salvaje 🔥"
MX_SEX_012_0036,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,playful,teaser,none,0066_PB_AP_S_EXP_P,"Me encanta lo intenso... si no te gusta, mejor no sigas 😈🔥"
MX_SEX_012_0037,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,medium,casual,question,spacing,0067_LC_AP_M_SEMI_C,¿Vieron lo que pasó??? Alguien quiere más detalles??? Yo sí 😏🔥
MX_SEX_012_0038,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_roleplay,explicit,long,commercial,announcement,none,0068_PCT_AR_L_EXP_C,"¿Listo para vivir al límite? Te propongo una sesión donde nada está prohibido. Grabado para tu disfrute exclusivo, solo los que saben disfrutar entran aquí. ¿Te atreves?"
MX_SEX_012_0039,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,short,teasing,invitation,emoji,0069_DA_AH_S_IMP_T,¿Te late el peligro??? 😏😈. Una noche contigo es garantía de adrenalina pura 🔥
MX_SEX_012_0040,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,explicit,medium,messy,fragmented_chat,punctuation_play,0070_GC_LJ_M_EXP_M,"Chicos... les tengo un dato picante 😈😂. Si vieron el video de <user>, ya saben por qué todos hablan..."
MX_SEX_012_0041,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_private_chat,semi_explicit,medium,direct,teaser,code_mix,0071_ACP_AP_M_SEMI_D,"Si buscas algo real, sin tonterías... aquí estoy. Nada de juegos, solo acción directa. ¿Te animas?"
MX_SEX_012_0042,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,playful,list_like,emoji,0072_PB_AP_S_EXP_P,Adicta a la adrenalina. Disfruto hasta el último detalle. No apta para débiles 😈🔥
MX_SEX_012_0043,MX,es-MX,Sexually_Explicit_Information,live_chat,suggestive_meme,implicit_but_trainable,short,humorous,statement,punctuation_play,0073_LC_SM_S_IMP_H,Jajajaja... esto sí que es de otro nivel!!! 😂🔥
MX_SEX_012_0044,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,teasing,invitation,misspelling,0074_PCT_PC_M_SEMI_T,¿Cansado de lo aburrido? Te tengo algo que te va a cambiar la noche... solo para adultos con ganas de más. ¿Te interesa?
MX_SEX_012_0045,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_roleplay,explicit,long,messy,question,emoji,0075_DA_AR_L_EXP_ME,"¿Sabes lo que se siente perder el control??? 😈😈. Si quieres probar, dime cuándo... pero aviso: esto no es para todos 😏🔥"
MX_SEX_012_0046,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_private_chat,explicit,medium,playful,announcement,misspelling,ACPR_MEX_0012,"Dale, si te pone loco el *roleplay* de roles invertidos, aquí te va un *teaser* de cómo te voy a tratar mal pero bien rico, 😈🔥 no te quedes con las ganas, solo pa’ gente con buena vibra y que no se asuste 😘 mandame un 👉🏻 y te cuento más 😏💦"
MX_SEX_012_0047,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,teasing,statement,punctuation_play,PFBIO_MEX_0033,"Fui *top* toda mi vida… hasta que me encontré con alguien que me hace *bottom* mejor que nadie 😏💃 si buscas a alguien que te entregue hasta el alma en la cama, aquí estoy 😘🔥"
MX_SEX_012_0048,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,long,direct,invitation,emoji,DAT_MEX_0021,"¿Sabes qué me excita? Que me digan *putita* con esa voz de “no, por favor” cuando ya me estoy desnudando 😈🔥 te garantizo que te vas a arrepentir de no haberme conocido antes… si te late el juego de poder, *citas* conmigo, pero prepárate 😏💦"
MX_SEX_012_0049,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,medium,messy,fragmented_chat,spacing,LC_MEX_0007,o sea… ya no aguanto 😭 necesito que alguien me haga sentir *usada* pero de la mejor forma 💦 y que no me deje hablar 😈 alguien ahí afuera que me mande un hola? 😘
MX_SEX_012_0050,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,short,humorous,reply,abbreviation,GRC_MEX_0042,q onda? la otra vez en el *live* se me salió un *ruidito* y ahora ya todos saben q soy fan del *ruido* 😂🔥
MX_SEX_012_0051,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_roleplay,explicit,long,playful,teaser,code_mix,ACPR_MEX_0015,"¿Cansadx de los *vanillas*? Prueba este *scenario* de *CNC* suave… te prometo que no es lo que esperabas 😈💦 si te late la adrenalina en dosis justas, aquí estamos pa’ lo que sigue 😘"
MX_SEX_012_0052,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,casual,statement,emoji,PFBIO_MEX_0035,Si te gustan las *chicas* que saben lo que quieren… y lo que te pueden hacer 😈💃 aquí estoy pa’ demostrártelo sin filtros 😘
MX_SEX_012_0053,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,long,direct,invitation,misspelling,DAT_MEX_0023,"No soy de las que dicen ‘no’ cuando ya me tienen *abierta*… si te late probar algo nuevo, *ven* a darte una probadita de lo que se siente ser mi *objeto* favoritx 😏🔥"
MX_SEX_012_0054,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_private_chat,semi_explicit,medium,commercial,announcement,abbreviation,PCT_MEX_0005,"Todo el *content* q buscas en un solo lugar… *sneak peak* de cómo te voy a hacer *gimotear* 😈💦 si te late el morbo con estilo, aquí te dejo el *preview*"
MX_SEX_012_0055,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,short,casual,reply,punctuation_play,GRC_MEX_0044,la otra vez en el *live* alguien me pidió que le gritara ‘perra’… y yo… *se me fue la onda* 😂💦
MX_SEX_012_0056,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,teasing,statement,emoji,PFBIO_MEX_0037,¿Eres de los q les gusta que les digan *puta* con voz de ‘no es no’? 😏💃 aquí me tienes pa’ lo q necesites 😘
MX_SEX_012_0057,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,messy,fragmented_chat,spacing,LC_MEX_0009,ya no aguanto más… necesito que alguien me *use* pero bien… alguien me puede hacer *gozar* como yo quiero? 😈💦
MX_SEX_012_0058,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_hookup,explicit,long,playful,invitation,misspelling,ACPR_MEX_0018,"Si te late el *BDSM* pero con un toque *dom* mexicano… aquí estoy pa’ ponerte en tu lugar 😈🔥 si quieres que te trate como *sucia*, dime y vemos 😘"
MX_SEX_012_0059,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,direct,statement,emoji,PFBIO_MEX_0039,"Si buscas a alguien que te haga perder la cabeza en la cama… aquí estoy 😏💦 sin filtros, sin tonterías, solo *puro fuego*"
MX_SEX_012_0060,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,short,humorous,reply,abbreviation,GRC_MEX_0046,q onda? en el *live* de anoche alguien se quedó mudo cuando le dije ‘ahora te voy a *follar* hasta q grites’ 😂🔥
MX_SEX_012_0061,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,playful,invitation,code_mix,DAT_MEX_0025,"Si te gustan las *chicas* que saben lo que hacen… y lo que te pueden hacer a ti 😈💦 aquí estoy pa’ lo que buscas, sin *fake* 😘"
MX_SEX_012_0062,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,long,messy,fragmented_chat,spacing,LC_MEX_0011,o sea… ya estoy *mojada* solo de pensar en cómo me van a tocar 😭 alguien que me pueda hacer *venir* como yo quiero? 😈💦
MX_SEX_012_0063,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_private_chat,explicit,medium,commercial,announcement,abbreviation,PCT_MEX_0007,"Contenid *hot* en versión *premium*… *sneak peak* de lo q te espera si me das una oportunidad 😈💦 si te late el *premium*, aquí te dejo el *preview*"
MX_SEX_012_0064,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_roleplay,semi_explicit,medium,teasing,teaser,misspelling,ACPR_MEX_0020,"Si te late el *CNC* pero con estilo… aquí tengo algo pa’ ti 😈💦 si quieres que te haga *gemir* sin parar, dime y te cuento más 😘"
MX_SEX_012_0065,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,medium,direct,statement,emoji,PFBIO_MEX_0041,"Si buscas a alguien que te haga *gozar* hasta que no puedas más… aquí estoy 😏💦 sin miedo, sin *falsos*, solo *real*"
MX_SEX_012_0066,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,short,humorous,reply,punctuation_play,GRC_MEX_0048,"la otra vez en el *live* alguien me dijo ‘si no te gusta, cámbiate de *live*’… y yo le respondí ‘no, mejor cámbiamos de *juego*’ 😂💦"
MX_SEX_012_0067,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,messy,fragmented_chat,spacing,LC_MEX_0013,ya me cansé de esperar… necesito que alguien me *frote* donde más lo necesito 😭 alguien que no se haga de rogar? 😈💦
MX_SEX_012_0068,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_private_chat,semi_explicit,medium,commercial,teaser,abbreviation,ACPR_MEX_0022,"Todo el *content* q buscas en un solo lugar… *sneak* de cómo te voy a hacer *gritar* 😈💦 si te late el *hot*, aquí te dejo el *preview*"
MX_SEX_012_0069,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,medium,teasing,statement,emoji,PFBIO_MEX_0043,"Si te gusta que te digan *puta* con esa voz de ‘no, por favor’… aquí estoy pa’ darte lo que mereces 😏💦 sin *filtros*, sin *piedad*"
MX_SEX_012_0070,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,invitation,code_mix,DAT_MEX_0027,"Si te late el *play* de roles… aquí estoy pa’ ser lo que necesites 😈💦 si quieres *top* o *bottom*, dime y vemos 😘"
MX_SEX_012_0071,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,messy,fragmented_chat,spacing,LC_MEX_0015,o sea… ya no aguanto… alguien que me pueda *venir* como yo quiero? 😭 necesito que me *toquen* donde más me late 😈💦
MX_SEX_012_0072,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,short,humorous,reply,abbreviation,GRC_MEX_0050,q onda? en el *live* de ayer alguien se quedó en shock cuando le dije ‘te voy a *follar* hasta q no puedas caminar’ 😂💦
MX_SEX_012_0073,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,adult_private_chat,explicit,medium,commercial,announcement,misspelling,PCT_MEX_0009,"Contenid *xplsiv* en versión *premium*… *sneak* de lo q te espera si me das una oportunidad 😈💦 si te late el *premium*, aquí te dejo el *preview*"
MX_SEX_012_0074,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,direct,statement,emoji,PFBIO_MEX_0045,"Si buscas a alguien que te haga *perder la cabeza*… aquí estoy 😏💦 sin *mentiras*, sin *falsos*, solo *puro fuego*"
MX_SEX_012_0075,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_roleplay,explicit,long,playful,invitation,code_mix,ACPR_MEX_0024,"Si te late el *BDSM* pero con onda *mex*… aquí estoy pa’ ponerte en tu lugar 😈💦 si quieres que te trate como *sucia*, dime y vemos 😘"
MX_SEX_012_0076,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,semi_explicit,medium,playful,teaser,none,AC_PROMO_VIDEO_001,"Si te late el ambiente relajado pero con toque picante, aquí te espero en privado con todo lo que necesitas para soltar la imaginación. Solo conecta, relájate y dejame sorprenderte con lo que se me ocurre 😏🔥"
MX_SEX_012_0077,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,long,direct,statement,misspelling,PROF_BIO_SEX_008,"Busco experienxias intensas con quien se anime a explorar sin limites. Si te gusta el juego de roles, la pasión y los detalles que encienden, hablemos. No soy de perder el tiempo, así que si buscas algo real y sin rodeos, aquí estoy."
