content_id,original_index,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,source_labels
br_new_00076134,76134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00076135,76135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00076413,76413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00076414,76414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00076447,76447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00076511,76511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00076591,76591,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00076592,76592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00076717,76717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00076983,76983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00077054,77054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00077189,77189,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00077196,77196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00077584,77584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00077649,77649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00077751,77751,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00078142,78142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00078498,78498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00078510,78510,0.0,0.0,1.0,1.0,1.0,0.0,0.0,violence|harassment|obscenity
br_new_00078803,78803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
