country,clean_text,conflict_source_file,duplicate_count,label_nunique,original_labels,original_source_row_indices,original_source_stages,original_text_raw_variants,text_norm,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
SA,@DimaSadek #ديما_الواطية تفه عشرفك واطية,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | Hate_Speech,"[24, 25]",R2_new | R1,@DimaSadek #ديما_الواطية  تفه عشرفك واطية | @DimaSadek #ديما_الواطية تفه عشرفك واطية,@DimaSadek #ديما_الواطية تفه عشرفك واطية,Harassment,initial_models_agree,Harassment,The text contains a direct insult and family-shaming language.,Harassment,"The text contains insults and attacks targeting a person's honor and family, which falls under harassment.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and family-shaming language.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and attacks targeting a person's honor and family, which falls under harassment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7433,2026-06-17T02:16:24.113914+00:00,12,SA_row_00000012,,
SA,: #ديما_الواطية #ديما_الشرشوحه عمى بقلبك ما اوطاكي تفه عقرفك,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | Hate_Speech,"[22, 23]",R2_new | R1,:  #ديما_الواطية #ديما_الشرشوحه عمى بقلبك ما اوطاكي تفه عقرفك | : #ديما_الواطية #ديما_الشرشوحه عمى بقلبك ما اوطاكي تفه عقرفك,: #ديما_الواطية #ديما_الشرشوحه عمى بقلبك ما اوطاكي تفه عقرفك,Harassment,triple_vote_majority,Hate_Speech,The text contains insults and humiliation targeting a specific person or group.,Harassment,"The text contains insults and derogatory language targeting a specific person, including insults to their intellect and appearance.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a specific person or group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language targeting a specific person, including insults to their intellect and appearance.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7456,2026-06-17T02:16:26.376506+00:00,11,SA_row_00000011,Harassment,The text contains direct insults and vulgar abuse targeting a specific individual using derogatory terms.
SA,@DimaSadek #ديما_الواطية نقبري خرسي,SA_R3_duplicate_text_label_conflicts.csv,2,2,Hate_Speech | SA_LGBTQ_Content,"[26, 27]",R1 | R2_new,@DimaSadek #ديما_الواطية نقبري خرسي | @DimaSadek #ديما_الواطية  نقبري خرسي,@DimaSadek #ديما_الواطية نقبري خرسي,Harassment,triple_vote_majority,Hate_Speech,The text contains a derogatory hashtag and phrase targeting a specific individual.,Harassment,"The text contains insults and derogatory language directed at a specific person, using a derogatory term and implying death.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a derogatory hashtag and phrase targeting a specific individual.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at a specific person, using a derogatory term and implying death.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7430,2026-06-17T02:16:28.173409+00:00,13,SA_row_00000013,Harassment,"The text contains direct insults and vulgar abuse targeting a specific individual, including terms like 'خرسي' (shut up) and derogatory hashtags."
SA,@DimaSadek @LBCI_NEWS @JeanFeghali الى مزبلة التاريخ يا شرشوحة #ديما_الواطية,SA_R3_duplicate_text_label_conflicts.csv,2,2,Hate_Speech | SA_LGBTQ_Content,"[28, 29]",R1 | R2_new,"@DimaSadek @LBCI_NEWS @JeanFeghali الى مزبلة التاريخ يا شرشوحة #ديما_الواطية | @DimaSadek @LBCI_NEWS @JeanFeghali الى مزبلة التاريخ يا شرشوحة
#ديما_الواطية",@DimaSadek @LBCI_NEWS @JeanFeghali الى مزبلة التاريخ يا شرشوحة #ديما_الواطية,Harassment,triple_vote_majority,Hate_Speech,The text contains a derogatory term and insult.,Harassment,"The text contains insults and derogatory terms directed at individuals, using offensive language and a demeaning hashtag.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a derogatory term and insult.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory terms directed at individuals, using offensive language and a demeaning hashtag.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7457,2026-06-17T02:16:29.858238+00:00,14,SA_row_00000014,Harassment,"The text contains direct insults, vulgar abuse, and calls for historical dismissal targeting specific individuals."
SA,@DimaSadek العمى بقلبك شو ما عملتي بتضلك شرشوحة ، انضبي خلص شرشحوكي #ديما_الشرشوحة,SA_R3_duplicate_text_label_conflicts.csv,2,2,Hate_Speech | SA_LGBTQ_Content,"[30, 31]",R1 | R2_new,"@DimaSadek العمى بقلبك شو ما عملتي بتضلك شرشوحة ، انضبي خلص شرشحوكي #ديما_الشرشوحة | @DimaSadek العمى بقلبك شو ما عملتي بتضلك شرشوحة ، انضبي خلص شرشحوكي 
#ديما_الشرشوحة",@DimaSadek العمى بقلبك شو ما عملتي بتضلك شرشوحة ، انضبي خلص شرشحوكي #ديما_الشرشوحة,Harassment,initial_models_agree,Harassment,The text contains direct insults and humiliation targeting a specific person.,Harassment,"The text contains insults and humiliation directed at a specific person, using derogatory terms and a mocking hashtag.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and humiliation targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation directed at a specific person, using derogatory terms and a mocking hashtag.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7468,2026-06-17T02:16:31.905765+00:00,15,SA_row_00000015,,
SA,@DimaSadek ساكن بعبدا داعس على راسك يا _اهرة,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | Hate_Speech,"[32, 33]",R2_new | R1,@DimaSadek ساكن  بعبدا  داعس  على  راسك  يا   _اهرة | @DimaSadek ساكن بعبدا داعس على راسك يا _اهرة,@DimaSadek ساكن بعبدا داعس على راسك يا _اهرة,Harassment,initial_models_agree,Harassment,The text contains a direct insult and vulgar abuse targeting a specific person.,Harassment,"The text contains insults and abusive language directed at a specific person, using derogatory terms and a threatening tone.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and vulgar abuse targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and abusive language directed at a specific person, using derogatory terms and a threatening tone.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7432,2026-06-17T02:16:34.460267+00:00,16,SA_row_00000016,,
SA,@DimaSadek هههههه دخيل جمالك انتي.. منظر بلا مضمون #تافهة,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | safe,"[34, 35]",R2_new | R1,"@DimaSadek هههههه دخيل جمالك انتي.. منظر بلا مضمون
#تافهة | @DimaSadek هههههه دخيل جمالك انتي.. منظر بلا مضمون #تافهة",@DimaSadek هههههه دخيل جمالك انتي.. منظر بلا مضمون #تافهة,Harassment,initial_models_agree,Harassment,The text contains insulting language and mocking tone towards a specific person.,Harassment,"The text contains insults and humiliation directed at a person's appearance, using derogatory terms like 'تافهة'.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insulting language and mocking tone towards a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation directed at a person's appearance, using derogatory terms like 'تافهة'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7444,2026-06-17T02:16:41.010216+00:00,17,SA_row_00000017,,
SA,@DimaSadek واضح انك هبلة و عم تستهبلي كمان سماحة السيد قال لن يسقط العهد,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | Hate_Speech,"[36, 37]",R2_new | R1,"@DimaSadek واضح انك هبلة و عم تستهبلي كمان 
سماحة السيد قال لن يسقط العهد | @DimaSadek واضح انك هبلة و عم تستهبلي كمان سماحة السيد قال لن يسقط العهد",@DimaSadek واضح انك هبلة و عم تستهبلي كمان سماحة السيد قال لن يسقط العهد,Harassment,initial_models_agree,Harassment,The text contains direct insults and abusive language targeting a specific person.,Harassment,"The text contains insults and humiliation directed at a specific person, using derogatory terms and mocking a religious figure's statement.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and abusive language targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation directed at a specific person, using derogatory terms and mocking a religious figure's statement.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7453,2026-06-17T02:16:41.912433+00:00,18,SA_row_00000018,,
SA,@antonella___23 @DimaSadek #ديما_الواطية عم تسمعي يا #شرشوحة_التويتر,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | Hate_Speech,"[42, 43]",R2_new | R1,@antonella___23 @DimaSadek #ديما_الواطية  عم تسمعي يا #شرشوحة_التويتر | @antonella___23 @DimaSadek #ديما_الواطية عم تسمعي يا #شرشوحة_التويتر,@antonella___23 @DimaSadek #ديما_الواطية عم تسمعي يا #شرشوحة_التويتر,Harassment,initial_models_agree,Harassment,The text contains insulting language and hashtags targeting a specific person.,Harassment,"The text contains insults and derogatory terms directed at specific users, constituting online abuse.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insulting language and hashtags targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory terms directed at specific users, constituting online abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7448,2026-06-17T02:16:47.000929+00:00,21,SA_row_00000021,,
SA,@RammalNaima @DimaSadek من بجيب الحشيش عبيروت ؟ بعلبك يعني انتو,SA_R3_duplicate_text_label_conflicts.csv,2,2,SA_LGBTQ_Content | safe,"[38, 39]",R2_new | R1,"@RammalNaima @DimaSadek من بجيب الحشيش عبيروت ؟ 
بعلبك يعني انتو | @RammalNaima @DimaSadek من بجيب الحشيش عبيروت ؟ بعلبك يعني انتو",@RammalNaima @DimaSadek من بجيب الحشيش عبيروت ؟ بعلبك يعني انتو,Dangerous_Content,initial_models_agree,Dangerous_Content,The text appears to discuss illegal drug activity.,Dangerous_Content,"The text explicitly asks about obtaining hashish, which is an illegal substance, indicating potential involvement in illegal activity.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text appears to discuss illegal drug activity.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text explicitly asks about obtaining hashish, which is an illegal substance, indicating potential involvement in illegal activity.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7447,2026-06-17T02:16:48.259235+00:00,19,SA_row_00000019,,
SA,@yumnafawaz كلي ��� #رقاصات_الاعلام,SA_R3_duplicate_text_label_conflicts.csv,2,2,Hate_Speech | SA_LGBTQ_Content,"[46, 47]",R1 | R2_new,"@yumnafawaz كلي ��� #رقاصات_الاعلام | @yumnafawaz كلي ��� 
#رقاصات_الاعلام",@yumnafawaz كلي ��� #رقاصات_الاعلام,Sexually_Explicit_Information,triple_vote_majority,Hate_Speech,The text contains a hashtag that could be interpreted as derogatory towards certain individuals or groups.,Sexually_Explicit_Information,"The text includes hashtags related to dancers and suggestive emojis, implying sexual content.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a hashtag that could be interpreted as derogatory towards certain individuals or groups.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text includes hashtags related to dancers and suggestive emojis, implying sexual content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7432,2026-06-17T02:16:56.715839+00:00,23,SA_row_00000023,Sexually_Explicit_Information,The text uses the hashtag #رقاصات_الاعلام (media dancers) which implies sexualized content or objectification often associated with adult entertainment or harassment in this context.
SA,@yumnafawaz شكلك هبله. نحن طوائف مش بلد يا خالصه,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | Hate_Speech,"[44, 45]",R2_new | R1,@yumnafawaz شكلك هبله. نحن  طوائف مش بلد يا خالصه | @yumnafawaz شكلك هبله. نحن طوائف مش بلد يا خالصه,@yumnafawaz شكلك هبله. نحن طوائف مش بلد يا خالصه,Hate_Speech,triple_vote_majority,Hate_Speech,The text contains derogatory language and collective insults targeting a specific group.,Harassment,"The text uses insulting language ('هبله' - silly/foolish) and implies the target is not a real person, targeting a specific individual.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and collective insults targeting a specific group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses insulting language ('هبله' - silly/foolish) and implies the target is not a real person, targeting a specific individual.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7450,2026-06-17T02:16:56.839255+00:00,22,SA_row_00000022,Hate_Speech,"The text attacks a specific group (Yemenis) using a religious/sectarian slur ('طوائف' implying they are sects rather than a nation) and an insult ('هبله'), constituting collective degradation based on national/ethnic origin."
SA,@yumnafawaz وحده بلا اخلاق اكيد ما عندك بي لهيك ما بتعرفي تحترمي بي الكل. من الاخر انتي ماما واحد بابا كتير,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | Hate_Speech,"[50, 51]",R2_new | R1,"@yumnafawaz وحده بلا اخلاق اكيد ما عندك بي لهيك ما بتعرفي تحترمي بي الكل.
 من الاخر انتي ماما واحد بابا كتير | @yumnafawaz وحده بلا اخلاق اكيد ما عندك بي لهيك ما بتعرفي تحترمي بي الكل. من الاخر انتي ماما واحد بابا كتير",@yumnafawaz وحده بلا اخلاق اكيد ما عندك بي لهيك ما بتعرفي تحترمي بي الكل. من الاخر انتي ماما واحد بابا كتير,Harassment,initial_models_agree,Harassment,The text contains direct insults and humiliation targeting a specific person.,Harassment,"The text contains insults and attacks targeting a person's character and family, using derogatory terms and familial references to shame them.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and humiliation targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and attacks targeting a person's character and family, using derogatory terms and familial references to shame them.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7473,2026-06-17T02:17:01.172505+00:00,25,SA_row_00000025,,
SA,KARAR AL-ShAMARi وانت شو دخلك يا أبن الشرموطة ميا خليفة خلقت بأميركا بس شذى حسون وباقي الشراميط معروفين أكتر من ميا😉ف كول خرا وما تتدخل وصرماية لبناني عراسك والله انتو حرام تكونو عراقيين تفه يا واطي انا ما شتمت البلد وما يشتم اي بلد ولذكرك نحنا هربنا بالحرب عسوريا وهلق نص العراق وكل الدول العربية عنا ف كول ايري وما تتدخل,SA_R3_duplicate_text_label_conflicts.csv,2,2,Harassment | SA_LGBTQ_Content,"[52, 53]",R1 | R2_new,KARAR AL-ShAMARi وانت شو دخلك يا أبن الشرموطة ميا خليفة خلقت بأميركا بس شذى حسون وباقي الشراميط معروفين أكتر من ميا😉ف كول خرا وما تتدخل وصرماية لبناني عراسك والله انتو حرام تكونو عراقيين تفه يا واطي انا ما شتمت البلد وما يشتم اي بلد ولذكرك نحنا هربنا بالحرب عسوريا وهلق نص العراق وكل الدول العربية عنا ف كول ايري وما تتدخل | KARAR AL-ShAMARi وانت شو دخلك يا أبن الشرموطة ميا خليفة خلقت بأميركا بس شذى حسون وباقي الشراميط معروفين أكتر من ميا😉ف كول خرا وما تتدخل وصرماية  لبناني عراسك والله انتو حرام تكونو عراقيين تفه يا واطي انا ما شتمت البلد وما يشتم اي بلد ولذكرك نحنا هربنا بالحرب عسوريا وهلق نص العراق وكل الدول العربية عنا ف كول ايري وما تتدخل,KARAR AL-ShAMARi وانت شو دخلك يا أبن الشرموطة ميا خليفة خلقت بأميركا بس شذى حسون وباقي الشراميط معروفين أكتر من ميا😉ف كول خرا وما تتدخل وصرماية لبناني عراسك والله انتو حرام تكونو عراقيين تفه يا واطي انا ما شتمت البلد وما يشتم اي بلد ولذكرك نحنا هربنا بالحرب عسوريا وهلق نص العراق وكل الدول العربية عنا ف كول ايري وما تتدخل,Hate_Speech,initial_models_agree,Hate_Speech,The text contains insults and derogatory language targeting specific groups and individuals.,Hate_Speech,"The text contains insults, derogatory terms, and attacks targeting individuals and groups based on origin and nationality, using offensive language and expressing contempt.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and derogatory language targeting specific groups and individuals.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains insults, derogatory terms, and attacks targeting individuals and groups based on origin and nationality, using offensive language and expressing contempt.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7659,2026-06-17T02:17:06.745251+00:00,26,SA_row_00000026,,
SA,@yumnafawaz والله طلعتي درجة من ربع لسان لَ نص لسان بهنيكي انا و حابب اتعّرف عليكي دروري,SA_R3_duplicate_text_label_conflicts.csv,2,2,SA_LGBTQ_Content | safe,"[48, 49]",R2_new | R1,"@yumnafawaz والله طلعتي درجة
من ربع لسان 
لَ نص لسان 
بهنيكي انا و حابب اتعّرف عليكي دروري | @yumnafawaz والله طلعتي درجة من ربع لسان لَ نص لسان بهنيكي انا و حابب اتعّرف عليكي دروري",@yumnafawaz والله طلعتي درجة من ربع لسان لَ نص لسان بهنيكي انا و حابب اتعّرف عليكي دروري,Harassment,initial_models_agree,Harassment,The text contains a direct and potentially harassing message to a specific person.,Harassment,"The text contains insults and vulgar language directed at the user, including comparisons to parts of the tongue, which is a form of humiliation and degradation.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct and potentially harassing message to a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar language directed at the user, including comparisons to parts of the tongue, which is a form of humiliation and degradation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7476,2026-06-17T02:17:15.028674+00:00,24,SA_row_00000024,,
SA,@Sandou_s @joey_gs__ @DimaSadek #ديما_الواطية متعودة الشمطاء,SA_R3_duplicate_text_label_conflicts.csv,2,2,SA_LGBTQ_Content | safe,"[40, 41]",R2_new | R1,@Sandou_s @joey_gs__ @DimaSadek #ديما_الواطية  متعودة الشمطاء | @Sandou_s @joey_gs__ @DimaSadek #ديما_الواطية متعودة الشمطاء,@Sandou_s @joey_gs__ @DimaSadek #ديما_الواطية متعودة الشمطاء,Harassment,triple_vote_majority,Hate_Speech,The text contains a derogatory term #ديما_الواطية which is a slur.,Harassment,"The text uses derogatory and insulting terms ('الشمطاء') directed at a specific person, Dima Al-Watia, constituting malicious abuse.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a derogatory term #ديما_الواطية which is a slur.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses derogatory and insulting terms ('الشمطاء') directed at a specific person, Dima Al-Watia, constituting malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7467,2026-06-17T02:17:16.492046+00:00,20,SA_row_00000020,Harassment,The text uses derogatory terms like 'الواطية' (slut) and 'الشمطاء' (ugly old woman) to insult and humiliate specific individuals.
