row_index,action,reason,old_label,new_label,text
7459,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Quiero que me chingues hasta que me quede sin voz... manda 75 y te envío el clip de cuando gemí como una puta 💦😈
7460,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta verme mojada y pidiéndote más, manda 80 y te paso el clip privado... no lo subo a ningún lado 🍑💋"
7461,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo gimo cuando me chingan por atrás... 65, solo para los que piden con ganas 🔥🍑"
7462,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me encanta que me folles hasta que me quede sin fuerzas... manda 90 y te envío lo que hice anoche, exclusivo 🍑😈"
7463,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone que te hable sucio y te pida más, manda 70 y te paso el video de hoy... nadie más lo tiene 💋🔥"
7464,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cuando me chingaron con las esposas y grité tu nombre... 80, sin devoluciones, solo para los que saben 🍑🖕"
7465,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Quiero que me jodas hasta que me quede sin aliento... manda 85 y te envío lo que hice hoy, exclusivo 💦🍑"
7466,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo que hago cuando me chingan fuerte, manda 75 y te paso el audio de ayer... no lo repito 🔥💋"
7467,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo me pongo con el juguete y te pido más... 90, solo para los que piden con hambre 🍑😈"
7468,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero charla, quiero que me folles hasta que me quede sin voz... manda 80 y te envío el clip de anoche 💦🍑"
7469,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te hable sucio y te pida más, manda 70 y te paso el link del grupo privado... sin rebajas 🍑🔥"
7470,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cuando me chingaron hasta llorar... 85, solo para los que saben lo que quieren 💋🖕"
7471,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te pida que me chupes hasta que me desmaye, manda 70 y te envío el audio de cuando grité tu nombre en la ducha 💦🤤"
7472,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo me pongo con el látex y te pido que me domines... 80, sin filtros, solo tú y yo en el chat 😈🍆"
7473,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Quieres que te muestre cómo me enrollo en las sábanas y te pido más? 65 y te paso el clip real, sin cortes 🍑💋"
7474,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Manda 75 y te envío el audio de cómo te pido que me folles con la boca hasta que me quede sin aire... solo mi voz, sin editar 🍆💦"
7475,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te hago un show privado si me mandas 80... te mando el video de cómo me lamo los pechos y te pido que me agarres el cuello 😈🔥
7476,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone que te pida que me jodas como perra, manda 70 y te envío el audio de cuando grité tu nombre en la cama 🍆🤤"
7477,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Quieres que te muestre cómo me pongo con el vibrador y te pido que me domines? 80 pesos, sin compromiso, solo tú y yo 💋🍆"
7478,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cómo me pongo con los tacones y te pido que me follés hasta que me quede sin aliento... 75, solo por DM 😈🍑"
7479,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Manda 60 y te envío el audio de cómo te pido que me chupes el cuello y me muerdas el labio... sin cortes, solo mi respiración 💦💋"
7480,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te pida que me folles con los dedos hasta que me descontrolo, 70 y te paso el video real 🍆😘"
7481,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo te pido que me aguantes la cintura y me jodas como si no hubiera mañana... 80, solo para los que saben pedir 🍑🔥"
7482,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Quieres que te muestre cómo me pongo con el corsé y te pido que me domines? 75 y te envío el video sin filtros 😈🍆
7483,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Manda 70 y te envío el clip de cómo me lamo los pechos y te pido que me muerdas la cadera... sin editar, solo mi voz y mi sudor 💦🍑"
7484,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te hago un show en vivo si me mandas 80... te mando el audio de cómo te pido que me folles hasta que me caiga el maquillaje 😈💋
7485,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone que te pida que me chupes hasta que me derrita, manda 65 y te envío el video real, sin compartir con nadie 🍆🤤"
7486,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo te pido que me agarrés el pelo y me jodas sin pausa... 80, solo para los que saben lo que quieren 😈💦"
7487,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Quieres que te muestre cómo me pongo con el látex y te pido que me domines? 75 y te envío el video sin cortes 🍑💋
7488,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Manda 70 y te envío el clip de cómo me pongo con los tacones y te pido que me folles hasta que grite tu nombre... solo mi voz, sin editar 🍆🔥"
7489,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te pida que me muerdas el cuello mientras me folles, 80 y te paso el audio real, sin cortes 😈🍑"
7490,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo me pongo con el corsé y te pido que me domines... 75, solo por DM, sin compromiso 💋🍆"
7491,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo caliente, te mando el video de cómo me chupas el cuello y luego me jodes hasta que me rindo... 90, sin censura, solo para ti 🍑🔥"
7492,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Manda 70 y te envío el audio de cómo gimo cuando me metes dos dedos y me dices que no pare... nadie más lo tiene, solo tú 💋💦"
7493,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te prometo que si me pagas 85, te mando el clip de cómo me chupas los pechos y luego me tomas por detrás... sin filtros, sin vergüenza 😈"
7494,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Quieres que te muestre cómo me pongo cuando me chingan con el cuero? Manda 75 y te doy el video privado... nadie más lo ve 🖕🔥
7495,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices que soy tu puta... manda 60 y te envío el clip de cómo me coro gritando tu nombre 💦🍑
7496,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo sucio, te mando el audio de cómo te pido más cuando me jodes fuerte... 80 pesos, solo por DM 🍆💋"
7497,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te doy acceso al pack completo: cómo me chupas, me tocas y me jodes hasta que lloro... 100, sin reglas, solo tú y yo 🍑🔥"
7498,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Manda 95 y te envío el video de cómo me haces gemir con el látex y luego me chupas la cintura... solo para ti, sin copias 😈"
7499,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si quieres oír cómo te pido que me chingues más fuerte... manda 70 y te mando el audio en privado, sin filtros 💋💦"
7500,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cómo me chingas por detrás y te pido que no te detengas... 85, solo tú lo ves, nadie más 🍆🔥"
7501,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Quieres que te enseñe lo que hago cuando me pones la mano en la boca? Manda 65 y te envío el video, sin censura 😈"
7502,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me pongo loca cuando me dices que soy tu puta... manda 75 y te mando el audio de cómo gimo cuando me jodes sin parar 💦🍑
7503,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te envío el video de cómo me chupas el cuello y luego me jodes hasta que me rindo... 90, exclusivo, sin copias 🔥"
7504,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo caliente, manda 80 y te doy acceso al clip de cómo me pones la boca y luego me tomas por detrás 🍆💋"
7505,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo te pido que me chingues más fuerte... 70, solo por DM, sin censura 💦"
7506,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Quiero que me agarres la cintura y me jodas hasta que griten mis vecinos... manda 100 y te envío el video, sin editar 🔥"
7507,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices que soy tu puta... manda 65 y te mando el clip de cómo me coro con tu dedo en la boca 💋🍑
7508,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si quieres ver cómo me chupas los pechos y luego me jodes hasta que lloro... 85, solo para ti, sin copias 😈"
7509,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo me tocas y luego me chingas hasta que me rindo... 95, sin censura, solo tú lo ves 🍆💦"
7510,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Manda 75 y te envío el audio de cómo te pido que no pare cuando me jodes... nadie más lo tiene, solo tú 💋🔥"
7511,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te chupen los dedos mientras te miro con esos ojos... manda 80 y te envío lo que hice anoche, sin cortes 💋🤤"
7512,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo te pido que me tomes de la cintura y me jodas hasta que me desmayo... 75, solo para ti 🔥💦"
7513,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me agarras del pelo y me fregas hasta que grito tu nombre... manda 90 y te doy el video exclusivo 🍑😈
7514,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te ponen los latidos fuertes y el sudor en la frente... te mando lo que hice con mi mejor amiga anoche, 85 y no es fake 💦💋"
7515,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te envío el clip de cuando te pido que me chingues desde atrás y me muerdes la oreja... 70, sin edit, sin vergüenza 😈🔥"
7516,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me gusta que me domines, que me digas qué hacer... manda 80 y te mando el audio con mis gemidos más sucios 🍆💦"
7517,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te encanta que te chupen hasta que te tiemblan las piernas... manda 95 y te doy el vídeo de cómo lo hice ayer, sin agua 💋🍑"
7518,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cuando te pido que me agarres más fuerte y no me sueltes... solo 75, no hay segunda oportunidad 🔥😈"
7519,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me chingas sin condón y me dices que no voy a aguantar... manda 80 y te envío lo que hice en la ducha 💦💋
7520,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si te pone que te muerda los labios mientras te chupo los testículos... manda 90 y te doy el clip más cachondo de la semana 🍆🤤
7521,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo te pido que me fregues hasta que se me va la voz... solo 70, sin cortes, sin mentiras 💋🔥"
7522,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me gusta que me pongas de rodillas y me digas que no voy a parar hasta que te corras... manda 85 y te envío lo que hice hoy 😈💦
7523,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si te encanta que te chupen los pezones mientras te joden por atrás... manda 90 y te doy el audio con mis gemidos más fuertes 🍑💋
7524,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cómo te pido que me agarres de las caderas y me chingues hasta el amanecer... 75, sin agua, sin filtro 🔥🍆"
7525,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta que me domines con la voz... manda 80 y te envío el audio de cuando te supliqué que no pararas 💋🤤
7526,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si te pone que te muerda el cuello mientras te chingan por detrás... manda 85 y te doy el video de cómo lo hice en el espejo 🍆💦
7527,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te envío lo que hice anoche con mi mejor amiga: me chingó hasta que grité tu nombre... 90, solo para ti 🍑😈"
7528,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me gusta que me fregues sin piedad y me digas que soy tuya... manda 75 y te doy el audio con mis gemidos más bajos 💋🔥
7529,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te encanta que te chupen hasta que te tiemble la mandíbula... manda 90 y te envío lo que hice en la cama, sin cortes 💦🍑"
7530,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo te pido que me tomes la nuca y me jodas como animal... 80, sin agua, sin excusas 😈🔥"
7531,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo caliente, entra al link y mira cómo me corco cuando me chingan por detrás... 90 pesos, solo para los que saben pedir 🍑🔥"
7532,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te juro que no me corto cuando me pones las manos en las caderas... manda 75 y te mando el video donde te pido más, sin filtros 😈💦"
7533,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero chismes, quiero que me folles hasta que griten los vecinos... Telegram con acceso exclusivo, 80 pesos y no vuelves a mirar a otro 🍆💋"
7534,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me encanta cuando me dices 'ahora sí, perra'... manda 70 y te envío el audio con mis gemidos rotos, sin editar, como tú quieres 🍑🤤"
7535,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Solo para quienes saben lo que buscan: te mando el clip donde me chingan en la ducha y me pongo dura... 85 pesos, no repito 🖕🔥"
7536,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si te vuelves loco con lo que hago cuando me tocan el clítoris... manda 90 y te envío el video con mi voz rota pidiéndote más 🍑😈
7537,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero novio, quiero que me folles hasta que me duela el coño... entra al grupo, 80 pesos y no vuelves a estar solo 🍆💋"
7538,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio donde te pido que me aguantes las caderas y no pares... 75 pesos, solo para los que saben disfrutar 🍑💦"
7539,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me chingas con la mirada y después me pides más... manda 80 y te envío el clip donde te ruego que me tomes fuerte 😈🔥
7540,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te excita oírme gemir cuando me chingan por detrás... manda 90 y te paso el audio real, sin censura, como en el cuarto 🍑💋"
7541,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero palabras, quiero que me folles hasta que me quede sin aliento... Telegram con acceso directo, 85 pesos y no lo cuentes 🍆🤤"
7542,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video donde me chingan en el suelo y me pongo dura como piedra... 80 pesos, solo para los que saben lo que quieren 🍑🔥"
7543,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices 'no te detengas' y yo te muerdo el cuello... manda 75 y te envío el audio con mis gritos ahogados 😈💋
7544,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Quiero que me folles como si no hubiera mañana... entra al grupo, 90 pesos y no vuelves a mirar a otra 🍆💦"
7545,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone cachondo oírme pedirte que me chingues más fuerte... manda 80 y te paso el clip sin editar, como lo hice en vivo 🍑😈"
7546,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero flirteo, quiero que me tomes hasta que me quede la voz rota... Telegram exclusivo, 85 pesos y no lo repito 🍆💋"
7547,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio donde te pido que me chingues con las dos manos... 75 pesos, solo para los que saben lo que quieren 🍑🔥"
7548,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me encanta cuando me dices 'perra, no te detengas' y yo te muerdo los labios... manda 80 y te envío el video real, sin filtro 🍆😈"
7549,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo que hago cuando me folleas hasta el final... manda 90 y te paso el clip donde te pido más, sin pausa 🍑💦"
7550,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No quiero amor, quiero que me chingues como si fuera el último día... entra al grupo, 85 pesos y no vuelvas a buscar en otro lado 🍆💋"
7551,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te chingue con el uniforme de la escuela... manda 80 y te doy el video de hoy, solo pa' ti 🍑🔥 nadie más lo ve, promesa"
7552,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te echo de menos cuando me pones las manos en las caderas y me folles como si no hubiera mañana... manda 75 y te envío el audio de cómo gimo en la ducha 💦😈
7553,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Tienes hambre de mi cuerpo? Manda 90 y te mando el clip de cómo me chupas los pechos y luego me tomas por detrás... solo para ti 🍆💋
7554,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices 'chica mala' y me jodes hasta que me rindo... manda 85 y te paso el video de mi cuerpo temblando 🔥🍑
7555,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone lo sucio, lo caliente, lo que me hace gritar tu nombre... te doy acceso al grupo privado. 80 pesos, sin regalos, sin excuses. Solo pa' los que saben qué quieren 😈"
7556,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te veo en mis pensamientos metiéndome duro, despacio, hasta que no pueda respirar... manda 70 y te mando el audio de cómo gimo cuando me llamas 'mía' 💋💦"
7557,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me encanta cuando me agarras el pelo y me dices que no me mueva... manda 80 y te mando el video de hoy en la cama, sin filtros, solo tú y yo 🍆🔥"
7558,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si te gusta que te pida que me folles como animal... manda 90 y te paso el clip de cómo me pongo cuando me muerdes el cuello 🍑😈
7559,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me chupas los pezones y luego me tomas por la espalda... manda 75 y te mando el video que nadie más ha visto 💦💋
7560,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te quiero ver con los tacones, el látex rasgado y ese mirada que me hace perder el control... manda 85 y te doy el video privado, solo pa' ti 🔥🍑"
7561,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Si te pone que te pida que me jodas hasta que llore de placer... manda 80 y te paso el audio de cómo gimo cuando me dices 'más fuerte' 💋💦
7562,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Me encanta cuando me dices que soy tu puta y luego me folles sin misericordia... manda 70 y te mando el video de hoy, sin filtros, solo para ti 🍆🔥"
7563,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Tienes ganas de verme temblando mientras me chupas hasta que no aguanto? Manda 90 y te envío el video exclusivo 😈🍑
7564,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo que me hace gritar, lo que me hace temblar... manda 85 y te doy acceso al grupo de solo adultos. Sin excusas, sin censura. Solo para los que piden de verdad 💦🔥"
7565,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me pones con la mano en la cintura y me dices 'hoy te tomo hasta el alba'... manda 75 y te mando el audio de cómo me rindo contigo 💋🍆
7566,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te quiero ver con el cuerpo mojado, los ojos cerrados, y luego me jodes hasta que no quede respiración... manda 80 y te paso el video que solo tú ves 🍑😈"
7567,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone que te pida que me folles con la boca y luego con las manos... manda 90 y te doy el clip de hoy, sin editar, sin censura 💦🔥"
7568,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices que soy tu droga y me tomas como si no hubiera mañana... manda 70 y te mando el video de cómo me pongo cuando te oigo respirar 😈💋
7569,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te veo en mis sueños metiéndome con fuerza, despacio, y luego diciéndome 'no te muevas'... manda 85 y te paso el audio exclusivo, solo pa' ti 🍆💦"
7570,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo que me hace gritar, lo que me hace arquear la espalda... manda 80 y te doy el link de mi grupo privado. No hay devoluciones, no hay excusas. Solo para los que saben qué quieren 🔥🍑"
7571,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si quieres que te muestre cómo me chingan con el cinturón mientras grito tu nombre... manda 90 y te envío el clip sin censura, solo para ti 🍑🔥"
7572,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No me importa si te cansas, yo te doy más... 70 pesos y te mando el video donde me chingan hasta llorar 💦🤤"
7573,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te juro que no lo he mandado a nadie, pero si me pagas 85, te envío el audio de cuando me chingan y grito como una perra 🍆🥵"
7574,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Quieres que te muestre cómo me chingan con el juguete mientras te miro a los ojos? 75 y te lo envío en privado, sin copias 🍑🔒"
7575,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta que me pidas más cuando estoy mojada... manda 80 y te doy el video de cómo me jodes hasta perder el aliento 💦👅
7576,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone que te muestre cómo me chingan con los tacones y grito tu nombre... 90 pesos, solo pa’ ti, no lo subo a nadie 🍆🔥"
7577,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No subo esto a TikTok, pero si me mandas 70, te envío el clip de cómo me chingan y me desmorono de pura intención 🍑💋"
7578,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me chingas con la mirada y luego me pides más... manda 85 y te doy el video donde grito tu nombre al clímax 💦🍑
7579,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,¿Te gusta cuando me piden que me abra con los dedos y te cuento cómo me siento? 75 y te mando el audio sin censura 🍆🥵
7580,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cómo me chingan con la cadena mientras grito ‘más’... 80 pesos, sin filtros, solo pa’ ti 🔥🍑"
7581,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si quieres verme mojada, pidiendo que me tomes fuerte, manda 90 y te envío el video exclusivo, sin copias 🍑🤤"
7582,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me encanta cuando me dices qué hacer con mis piernas... manda 70 y te doy el audio de cómo grito cuando me chingan 🍆💦
7583,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No te lo mando a nadie, pero si me pagas 85, te envío el clip de cómo me chingan hasta perder la voz 🍑🔥"
7584,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te juro que esto no lo tiene nadie... manda 75 y te doy el video de cómo me chingan con el cinturón y grito tu nombre 💦🍑
7585,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Quieres que te muestre cómo me chingan con los cordones y te pido más? 80 y te lo envío en privado, sin copias 🍆🥵"
7586,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me chingas con la voz y luego me pides más... manda 90 y te doy el audio de cuando me desmorono por ti 💦👄
7587,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te pone que te muestre cómo me chingan con el juguete y grito tu nombre... 85 pesos, solo para ti, no se lo doy a nadie 🍑🔒"
7588,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo me chingan hasta que lloro... manda 70 y te lo envío en privado, sin censura 💦🍆"
7589,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"No subo esto a nadie, pero si me pagas 80, te envío el clip de cómo me chingan y te pido más con los ojos cerrados 🍆🔥"
7590,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"¿Quieres que te muestre cómo me chingan con los tacones y grito tu nombre como una loca? 90, solo pa’ ti, sin copias 🍑💋"
7591,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta que te pida que me agarres el pelo y me folles como una perra, manda 90 y te mando el audio de cuando grité tu nombre en el espejo 🍑🔥"
7592,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Te mando el video de cómo me chupas hasta que me derrito... solo si pagas 80 y me dices qué parte te gustó más 🍆🤤
7593,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me vuelvo loca cuando me dices que me ponga de rodillas y te chupe hasta que te salgas... 75 y te paso el clip que nadie más ha visto 💋💦
7594,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te enciende que te pida que me tomes desde atrás y no me sueltes, manda 85 y te envío lo que hice después de la fiesta 🍑🧨"
7595,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el audio de cómo te pido que me jodas más fuerte... si te ponen los pelos de punta, pagas 90 y te doy acceso exclusivo 🍆🔥"
7596,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me pones así cuando me dices que me folles como si no hubiera mañana... manda 70 y te envío lo que hice en la ducha 💦😈
7597,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te gusta lo sucio, te mando el video de cómo te pido que me chingues hasta que me derrita... 80 y es solo para ti 🍑🔥"
7598,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el clip de cómo te pido que me agarres la cintura y me folles hasta que me queje... 95, sin fotos, solo audio 🍆💦"
7599,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,Me pones loca cuando me dices que me tomes con fuerza y no me sueltes... manda 80 y te paso lo que hice después de la noche 🍑🔥
7600,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Si te enciende que te pida que me chingues hasta que me duela, manda 75 y te envío el audio de cuando grité tu nombre 🍆🤤"
7601,keep,sexual_keep,Sexually_Explicit_Information,Sexually_Explicit_Information,"Te mando el video de cómo me pones contra la pared y me folles sin decir nada... 90, solo para quien pague 🍑🔥"
