row_index,action,reason,old_label,new_label,text
1268,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Script pa' robar credenciales de BBVA desde el historial de Chrome. Funciona en cualquier pc. Solo necesitas abrir el link. [dominio falso] 💻🩸
1269,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"DDoS de 30Gbps pa' bajar el sitio de Coppel. Botnet ya listo, solo necesito 500 pesos pa' activarla. No es para robar, solo test 😅 [dominio falso]"
1272,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene el exploit pa' robar credenciales de la app de Banorte desde Android? Ya lo probé en 3 teléfonos. [archivo falso] 📱😈
1276,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot pa' tomar cuentas de Mercado Pago con credenciales viejas. Skip de verificación por teléfono. [payload omitido] 🤖💸
1278,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar tokens de BBVA desde el móvil. Solo si están logueados. Funciona con Android. [script oculto] 🔐📱
1288,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar claves de acceso a cuentas de OXXO Pay con foto de perfil falsa. Ya probado. [payload omitido] 📸
1296,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro sessions activas de Coppel App, con carrito y datos de tarjeta. No quiero logins, quiero sesiones vivas. USDT o BTC. [token robado] 💸"
1297,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienen un exploit pa' robar cookies de Banorte desde WhatsApp Web? Lo usé en pruebas, ahora lo vendo barato... [script oculto] 📲🔥"
1299,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo script pa' capturar tokens de Mercado Pago sin phishing, solo con JS oculto en cualquier web. Funciona en Android 🤖 [payload omitido] 💳"
1301,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro credenciales de cuentas de Coppel con verificación activa, no importa si es con WhatsApp o SMS. Pago en dólares. [credenciales robadas] 💬"
1308,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Script pa' bypass de 2FA en apps de BBVA usando ingeniería social... no es hacking, es 'social test' 😏 [script oculto] 📱"
1311,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compro cuentas de Banorte con login activo y clave de 2FA resuelta. Pago en OXXO o crypto. No preguntan nada. [cuenta comprometida] 💳
1312,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo tool pa' inyectar SQLi en páginas de Coppel para extraer datos de tarjetas... no es robo, es 'auditoría' 🛡️ [payload omitido]"
1315,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen el kit de phishing para Mercado Pago con captura de clave biométrica? Me dieron uno pero no funciona con Android 14... [dominio falso] 📱
1317,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Venden trojans pa' robar tokens de BBVA desde el celular? Que no se note en el log... y que funcione con 2FA por biometría. [red falsa] 💳
1320,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo malware pa' robar datos de Coppel desde el POS. Usa keylogger + clipboard spy. Funciona en Android 13+ 😈 [payload omitido]
1323,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de phishing pa' imitar la app de Banamex con notificación de 'alerta de seguridad'. Pide clave y CURP. [dominio falso] 🏦
1329,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Venden kits de phishing para OXXO Pay con logo real y fondo de factura? Captura PIN y envía por Telegram... [dominio falso] 🏪
1331,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene el malware pa' robar credenciales desde el app de Coppel? Lo uso pa' pruebas de seguridad... [script oculto] 😅
1334,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit pa' tomar cuentas de BBVA con phishing falso. Incluye página clonada y redirección automática. No preguntes por el certificado. [dominio falso] 📲
1337,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un exploit pa' bypass de 2FA en apps de Coppel? Lo busco pa' un trabajo privado. No quiero código abierto. [payload omitido] 🔐
1340,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien vende un scraper pa' robar API keys de apps de banorte? Lo necesito pa' hacer transferencias encubiertas. [script oculto] 💸
1343,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot pa' robar credenciales de Coppel App usando keylogger embebido. Funciona con Android 12+. [malware falso] 📲
1347,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un script pa' robar API keys de apps de Banorte desde el cache del móvil? Lo busco pa' pruebas éticas. [script oculto] 🔐
1350,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Exploit pa' robar tokens de sesión en apps de OXXO Pay con ingeniería social. No funciona en iOS. [payload omitido] 📱
1354,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un script pa' robar tokens de Mercado Pago sin que se dé cuenta? Lo uso pa' mis pruebas... [script oculto] 🤫💸
1355,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' BBVA con bypass de 2FA en mobile. Funciona hasta con biometría. [dominio falso] 📲⚠️
1360,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kits de phishing actualizados pa' OXXO Pay. Capturan CVV + PIN + código de verificación. Funcionan en iOS 17. [payload omitido] 💳
1363,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro cuentas de usuario con acceso a apps de banco + token activo. No quiero contraseñas, solo sesión. Pago en BTC. [sesión falsa] 📱"
1371,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' bypass de 2FA en apps de banco con audio falso. Ya lo usé en Banamex. Funciona 8/10 veces. [dominio falso] 📞
1373,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' BBVA con captura de huella y PIN. Funciona en Samsung y iPhone. [payload omitido] 🔒📱
1374,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien vende el bot pa' tomar cuentas de Mercado Pago con credenciales robadas? Funciona con el nuevo captcha? [script oculto] 💸
1376,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen el .dll pa' bypass de 2FA en Banorte? Lo usé en una feria y funcionó. No lo subo pa' que no lo arreglen 🤫 [archivo falso] 🔐
1377,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' OXXO Pay con página falsa y redirección. Incluye template HTML y dominio temporal. [dominio falso] 💳
1379,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar cookies de Coppel sin detectar el device fingerprint. Funciona en Android 13. [payload omitido] 📲
1383,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo phishing kit pa' login de Coppel con redirección a página falsa. Incluye captcha bypass. [dominio falso] 🛒
1384,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen el tool pa' robar tokens de sesión de Banamex sin clave? Funciona con emuladores. Solo pa' pruebas. [payload omitido] 🔐
1388,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen el malware pa' robar API keys de apps de banca móvil? Lo probé en una tienda y funcionó. [payload omitido] 📱
1394,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien vende un script pa' robar credenciales de Mercado Pago por phishing falso? Lo necesito pa' pruebas de seguridad... o no 😏 [dominio falso] 💻🔥
1395,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot pa' tomar cuentas de OXXO con bypass de 2FA y fake CURP. Funciona con WhatsApp API. Pago en USDT. No preguntes cómo. [payload omitido] 🤫🤖
1398,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien sabe de un exploit pa' robar tokens de BBVA desde el navegador? Lo probé en un PC viejo y funcionó. [script oculto] 📱💸
1401,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Phishing de Coppel con login falso que guarda las contraseñas. Enlace: [dominio falso]. No lo abras… a menos que quieras perder tu cuenta 😈
1407,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo script pa' inyectar SQL en páginas de credenciales de Banorte. Funciona en móvil y PC. No preguntes cómo. [payload omitido] 💻🔥
1408,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien sabe de un exploit pa' robar tokens de Coppel desde la app móvil? Lo probé y funcionó con un APK modificado. [script oculto] 📱💸
1412,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit pa' hacer account takeover en cuentas de OXXO con credenciales robadas por keylogger. [automatización omitida] 🤖💸
1416,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Me pasan el phishing kit de Banorte? Necesito el formulario con 2FA bypass. Pago en OXXO Pay. [dominio falso] 🏦💀
1417,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Tool pa' robar tokens de Mercado Pago en Android. Funciona con APK modificado. No es malware, es 'herramienta de pruebas'. [tool omitido] 🤖🔐"
1420,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien vende un trojan pa' robar credenciales de BBVA desde el celular? Necesito acceso a la app móvil. Pago en BTC. [payload omitido] 📲☠️
1422,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro cuentas de Gmail con 2FA desactivado y clave de recuperación. No quiero contraseñas, quiero la cookie. Pago en OXXO. [cookie theft] 📧💸"
1426,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Phishing de Banorte con formulario de huella digital. Link: [dominio falso]. Pago 2000 por cuenta activa. 💳🫠
1433,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo bot pa' hacer bulk registration en Mercado Pago con CURP fake. Usa proxies y evade 2FA. No soy hacker, solo pruebo mi script. [script oculto] 💻💸"
1434,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un tool pa' bypass de captcha en OXXO Pay? Necesito automático pa' compras masivas. DM si lo tienes. No es para robar... es pa' optimizar. 🤖⏳
1435,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Subí un link falso pa' login de BBVA que roba tokens de sesión. Funciona con iframe y redirección silenciosa. No lo subo a redes. [dominio falso] 📲🔒
1438,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kit de phishing pa' Coppel con página idéntica al portal de membresías. Captura user, pass y CVV. Solo pa' pruebas… o sí. [dominio falso] 💳😏"
1441,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien vende un tool pa' bypass de 2FA en apps de banca móvil? Lo necesito pa' pruebas de penetración… digamos que sí. [payload omitido] 📱😈
1443,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo malware pa' robar tokens de sesión de OXXO App. Funciona con keylogger y clipboard hijack. Solo para usuarios privados. [script oculto] 💻👁️
1450,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kits de phishing pa' imitar el login de Banamex con captura de OTP por SMS. Envío el .zip por DM. No lo subo a redes. [dominio falso] 📲🔐
1453,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kit de phishing pa' BBVA que hasta pide CURP y clave de dos factores. Funciona en móvil, no se detecta. Link: [dominio falso] 💳"
1454,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Quién me vende un bot que haga 200 cuentas nuevas en OXXO Pay con bypass de 2FA? Pago en crypto, no pregunten más 🤫 [tool omitido]"
1457,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro sesiones activas de Banorte con acceso a transferencias. No quiero contraseñas, quiero sesiones que no expiren. [sesión falsa] 🏦"
1461,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Bot de spam pa' enviar 5k mensajes de phishing en Telegram con números fake. Plantilla de Banamex, hasta pide PIN. [script oculto] 📲💣"
1465,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo herramienta pa' robar cookies de sesión de Banorte en móvil. No deja rastro. Funciona con Android 10+ [tool omitido] 🕵️‍♂️
1468,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un script pa' bypass de 2FA en app de BBVA sin usar SIM swap? Lo probé y funcionó. [payload omitido] 🤫
1473,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un bot pa' hacer bulk login en BBVA con listas de credenciales? Lo necesito pa' probar seguridad... [payload omitido] 💸🤖
1476,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un tool pa' robar cookies de Coppel App en Android 14? Lo uso pa' evitar login. [payload omitido] 🛒🙈
1479,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Hice un phishing de OXXO Pay que pide confirmación biométrica... el link es [dominio falso]. Nadie lo detecta. 🔐👽
1480,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un APK que se instala en segundo plano y roba tokens de sesión de PayPal? Lo llamo 'Actualización de seguridad'. [malware falso] 📲💸
1486,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Phishing de Banorte que manda un PDF con 'cambio de clave'... si lo abres, te roban todo. Link: [dominio falso] 📄💀"
1490,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un malware pa' robar credenciales de Coppel App al abrirlo? Funciona con APK modificado. [malware falso] 🛒💣
1491,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo paquete pa' robar cookies de BBVA con un script que se activa al abrir el WhatsApp web... funciona en Telcel sin alertar. [payload omitido] 📲💸
1492,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene el tool pa' bypass 2FA de Coppel? Lo usan en Monterrey con emuladores... pago en OXXO. [script oculto] 🤖🔒
1495,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' bancos con páginas iguales a Banorte... solo hay que mandar el link por WhatsApp. [dominio falso] 💳
1496,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Script pa' tomar cuentas de OXXO App usando credenciales de teléfonos desactivados... funciona con SSRF. [payload omitido] 📱
1502,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit pa' account takeover de cuentas de Coppel con datos de tarjeta vieja... usa reconstrucción de PIN. [dominio falso] 💳
1504,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien vende malware pa' robar tokens de acceso al app de Banorte? Lo usan en Telcel con root. [payload omitido] 🔐
1506,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienes el exploit pa' robar sesiones de WhatsApp Web desde navegadores? Se inyecta en páginas falsas de OXXO. [dominio falso] 📱
1509,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Exploit pa' robar cookies de Mercado Pago con una extensión de Chrome... lo instalan en cybercafés. [script oculto] 💳
1511,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien vende un script pa' bypassear el 2FA de BBVA con tokens dinámicos? Lo necesito pa' cuentas activas, no contraseñas. Pago en USDT. [tool omitido] 🚨"
1515,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo malware pa' robar credenciales de Banorte desde el navegador. Solo funciona en Windows 10. [script oculto] 🔐💻
1516,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien sabe de un exploit pa' inyectar XSS en la app de Mercado Pago? Quiero robar tokens de sesión. [payload omitido] 🕵️‍♀️
1520,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo phishing kit pa' Coppel con página clone y redirección a servidor falso. Incluye captcha bypass. [dominio falso] 🛒❌
1523,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo malware pa' robar datos de tarjetas desde apps de banca móvil. Funciona en IOS y Android. [script oculto] 🚫💳
1527,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Busco herramienta pa' hacer account takeover en cuentas de BBVA con sesión activa. No quiero contraseñas, solo cookies. [token falso] 🚪🔐"
1528,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo bot pa' robar tokens de sesión de apps de OXXO Pay mediante ingeniería inversa. Funciona en Android 13+. [tool omitido] 📱💸
1533,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un phishing kit pa' BBVA con diseño de SMS de alerta? Lo uso pa' robar claves de acceso. [enlace falso] 🔐📱
1534,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo herramienta pa' tomar cuentas de Coppel con 2FA bypass por llamada falsa. No es malware, es «prueba de concepto»... [payload omitido] 🛒"
1536,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tengo un malware que se esconde en apps de descarga de recibos de luz. Roba credenciales de Banorte y manda a [servidor falso]. 📲💀
1540,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Quiero un script pa' robar cookies de sesión de Mercado Pago desde el navegador. No es para hackear, es pa' estudiar... [script oculto] 🧠"
1545,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing pa' Coppel con QR de descuentos falsos. Al escanearlo, te roban el token de sesión. [enlace falso] 🛒"
1549,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien sabe cómo hacer SQL injection pa' robar datos de usuarios de Banorte desde su web? Solo quiero ver si es posible... [consulta falsa] 💻
1551,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' Mercado Pago con login falso y redirección a [dominio falso]. Funciona con WhatsApp y app móvil. 📱💸 [script oculto]
1554,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Quién vende el script pa' robar tokens de sesión de Banorte desde el navegador? Necesito uno que no deje rastro. [script oculto] 🔐
1558,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienes el tool pa' robar API keys de apps de BBVA desde Android? Solo si el usuario tiene la app abierta. [script oculto] 📲
1561,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' 2FA bypass en apps de bancos con QR code clonado. Funciona con BBVA y Banorte. [dominio falso] 🤫
1563,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' account takeover en cuentas de Coppel usando credenciales de leaks antiguos. Automatizado. [payload omitido] 🎯
1565,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo malware pa' robar tokens de sesión desde teléfonos Android. Solo si están logueados en Banorte. [script oculto] 📱
1569,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de phishing pa' BBVA con login idéntico al original. Envía por SMS y funciona con QR. [dominio falso] 📲💸
1573,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compro cookies de sesiones de BBVA desde Chrome. Que tengan 2FA resuelto. Pago 300 MXN por cookie válida. [sesión falsa] 🖥️🔐
1577,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing pa' Banorte con formulario igual al original. Pide pin, clave y OCR de INE. No lo subo a foros. DM si quieren el .exe. [dominio falso] 💳☠️"
1578,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien sabe de un script pa' robar cookies de OXXO Pay desde el navegador? Lo probé en 3 telas y funcionó. Pago en USDT. [script oculto] 📲💸
1584,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compro acceso a cuentas de Banorte con MFA roto. Que tenga saldo >5k. Pago 1000 MXN por cuenta activa. [sesión falsa] 💸🪙
1585,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de phishing pa' Coppel con página web idéntica. Pide tarjeta y código de seguridad. Lo subo en Telegram. [dominio falso] 🛍️💣
1589,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo exploit pa' robar cookies de sesión de Banamex desde navegadores sin antivirus. Solo necesitas enviar un enlace. [script oculto] 🖥️☠️
1592,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un exploit pa' robar tokens de BBVA desde el app móvil? Lo probé en un vivo y funcionó... [payload omitido] 📲🪣
1593,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Phishing de Coppel con página igualita al real. Pide clave de 6 dígitos + código OTP. No es fake, es un clone real. Link: [dominio falso] 🎣"
1596,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un malware pa' robar cookies de navegadores en PC de OXXO Pay? Lo usé en una biblioteca y me llevé 2k. [malware falso] 🖥️💸
1607,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro cuentas de Banorte con acceso a transferencias instantáneas. Solo cookies, no contraseñas. Pago en USDT. [sesión robada] 🤫"
1609,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Script pa' automatar el robo de credenciales desde formularios de OXXO Pay. Usa fake-SSL. [malware oculto] 📲🪣
1610,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien vende un script pa' bypass 2FA en OXXO Pay? Lo uso pa' recuperar cuentas, no robar... [script oculto] 🤫"
1612,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un kit de phishing pa' Mercado Pago con redirección real? Pago en BTC si anda en Android. [dominio falso] 💸
1613,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compré un malware pa' robar cookies de BBVA desde el navegador. Funciona con un .exe disfrazado de factura. [payload omitido] 📄
1617,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un bot pa' robar credenciales de Banorte con deepfake de selfie? Pago en OXXO. [payload omitido] 😎
1624,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de ransomware pa' claves de acceso a cuentas de OXXO Pay. Pago en BTC, no se rastrea. [dominio falso] 💣"
1629,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un malware pa' robar tokens de BBVA desde el móvil? Se activa al abrir un PDF de 'factura'. [payload omitido] 📄
1630,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien tiene el malware pa' bypassear el 2FA de Mercado Pago? Lo probé en un móvil viejo y funcionó, pero se actualizó la app. Necesito la nueva versión. [script oculto] 📲"
1631,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar cookies de sesiones de BBVA desde Android. Solo necesitas el APK y un phishing fake. Funciona en teléfonos con Android 9+. [payload omitido] 🖥️
1634,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing pa' robar claves de Coppel App con fondo de ventana de seguridad. Parece 100% real. Link: [dominio falso] 🚨 No es broma, funciona"
1641,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit phishing de Banorte con logo real y página de 2FA falsa. Link: [dominio falso] 😈 No es prueba, es robo real. Funciona en iOS y Android."
1642,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo bot pa' robar cupones de Coppel con automático de carrito vacío. Usa falsos tokens de sesión. Funciona con 100 cuentas a la vez. [tool omitido] 🛒
1643,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Exploit pa' robar credenciales de OXXO Pay desde el navegador Chrome. No se necesita APK, solo una extensión maliciosa. [script oculto] 🖥️"
1646,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo script pa' robar cookies de sesión de Banorte desde móvil. No necesita root, solo un phishing disfrazado de actualización. [dominio falso] 📲"
1652,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar cookies de BBVA con phishing disfrazado de actualización de seguridad. 100% efectivo. No preguntes cómo. [payload omitido] 🕵️‍♂️
1655,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot automático pa' tomar cuentas de Coppel con credenciales de dark web. Usa proxy de Telcel y robo de sesión. [malware falso] 💳
1656,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un payload pa' XSS en la app de Banorte? Quiero robar tokens de sesión de usuarios. No es para dañar... jaja. [script oculto] 😈
1663,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar tokens de sesión de apps de banca móvil con keylogger disfrazado de actualización. 100% eficaz. [payload omitido] 🔐
1667,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un malware pa' robar cookies de sesión de PayPal MX? Lo necesito pa' pruebas éticas... jaja. [payload omitido] 📺
1668,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Script pa' automatizar ataques de fuerza bruta en cuentas de BBVA con diccionario de fechas de nacimiento. [malware falso] 💣
1670,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien me pasa el script pa' robar cookies de Mercado Pago? Lo necesito pa' cuentas con saldo, no contraseñas. Ya probé con iframe y funcionó en emulador. [script oculto] 📲💸"
1671,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kit de phishing igual al de Banorte, pero con autenticación de 2FA bypass. Incluye dominio falso y redirección disfrazada. Pago en BTC o OXXO. [pagina falsa] 🔐💣"
1680,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo un kit de phishing igual al de OXXO Pay. Incluye página realista, redirección y robo de token de sesión. Pago en crypto. [pagina falsa] 💳💀"
1686,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Script pa' robar cookies de sesiones de Banorte desde móviles con Android 12. Solo con un enlace. [payload omitido] 📲💸
1691,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo bot de cuentas falsas pa' saturar formularios de Coppel. Bypass 2FA con fake OTPs. Funciona con WhatsApp API. [payload omitido] 🤖💸
1692,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un phishing kit pa' OXXO Pay? Lo necesito pa' capturar datos de tarjetas. El dominio es falso pero parece real. [dominio falso] 💳🔗
1695,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un exploit pa' robar tokens de BBVA desde el navegador? Lo probé en un PC público y funcionó. [script oculto] 🔐
1700,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de trojan pa' robar contraseñas de Coppel App. Se instala al abrir un QR falso. Funciona en Android 12+. [payload omitido] 📱
1703,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compré un script de 'automatización de login' y ahora me robaron el banco. ¿Alguien lo desactiva? [malware falso] 💸
1704,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo tool pa' robar cookies de Mercado Pago desde el historial del celular. Sin root, solo APK. [payload omitido] 🔐"
1707,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien sabe cómo inyectar malware en un .docx de 'factura de servicios'? Lo usaron pa' robar credenciales de BBVA. [malware falso] 📄
1708,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot de 2FA bypass para apps de banca. Usa SMS interceptors y fake OTP generators. Funciona con Banorte y Santander. [script oculto] 📲
1710,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' bypass 2FA en Mercado Pago con fake OTP. Funciona con emulator y cache limpia. [payload omitido] 🤫📱
1713,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit phishing de OXXO con logo real y redirección invisible. Roba CURP + clave de acceso. Link: [dominio falso] 🎣
1716,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Script pa' robar tokens de autenticación de Banorte desde apps móviles. Funciona en Android 13. [script oculto] 📱🩸
