clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source_stage,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
الندوب على معصمي هي خارطة طريقي، كل جرح يحكي قصة صمود وبقاء. جمال الألم لا يفهمه إلا من ذاقه,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,safe,triple_vote_unanimous,safe,"The text describes personal scars as a map of their journey, symbolizing resilience and survival, without violating any safety rules.",safe,"The text expresses personal resilience and strength through past hardships, without violating any safety guidelines or local redlines.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text describes personal scars as a map of their journey, symbolizing resilience and survival, without violating any safety rules.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses personal resilience and strength through past hardships, without violating any safety guidelines or local redlines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7476,2026-06-18T10:56:58.232382+00:00,217,SA_row_00000217,safe,"The text is poetic and metaphorical, expressing personal resilience and the beauty of enduring pain without targeting individuals, groups, or violating any redline topics."
+‫جرح الحبيب‬‎ لا نبيل شعيل كلامه صحيح,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language towards a specific group or individual.,Harassment,"The text expresses a negative sentiment towards a person, potentially causing emotional distress.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language towards a specific group or individual.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses a negative sentiment towards a person, potentially causing emotional distress.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7421,2026-06-18T10:57:00.658383+00:00,223,SA_row_00000223,safe,
على اساس ان كل الدول العربية النسوان فيهم محترمين ههههه احلام عاهرة الامارات هيفاء عاهرة لبنان اصاله عاهرة سوريا ف كل الدول االعربية عاهرات كتييييييييييييييييييييييييييييييييير ولا هما دولا كانو مقرئين وماسكين سبح فى كل مكان ف الحلو واالوحش,Hate_Speech,True,repeated_chars,False,,,R1,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains derogatory and dehumanizing language targeting women in various Arab countries.,Hate_Speech,"The text uses derogatory and offensive terms ('عاهرة' - prostitute) to insult and degrade women from various Arab countries, generalizing and promoting harmful stereotypes.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory and dehumanizing language targeting women in various Arab countries.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and offensive terms ('عاهرة' - prostitute) to insult and degrade women from various Arab countries, generalizing and promoting harmful stereotypes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7594,2026-06-18T10:57:01.401045+00:00,222,SA_row_00000222,Hate_Speech,"The text dehumanizes and sexually degrades women from multiple Arab countries using vulgar insults, targeting them as a collective protected identity group based on nationality and gender."
فوائد الخمر:🍺 ينظف المعدة ويزيل حب الشباب ويقتل الجراثيم ويحرق الدهون ويحرقك بقبرك ويحرقك بجهنم يا سكير يا نكير يا عدو الله😒💔 هههههههههههههههههه,SA_Religious_Violation,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains insults and humiliation targeting a person who consumes alcohol.,SA_Religious_Violation,"The text promotes alcohol consumption and uses religious terms in a disrespectful and mocking manner, violating Saudi religious redlines.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a person who consumes alcohol.""}","```json
{""final_label"":""SA_Religious_Violation"",""reason"":""The text promotes alcohol consumption and uses religious terms in a disrespectful and mocking manner, violating Saudi religious redlines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7528,2026-06-18T10:57:01.403314+00:00,221,SA_row_00000221,SA_Religious_Violation,"The text mocks Islamic prohibitions on alcohol by sarcastically listing false benefits while invoking religious condemnation (hellfire, enemy of God), which constitutes desecration of Islamic sacred principles."
+هند ههههههههههههههههههههههه لا ابشرك داخل من لابتوب ماعندي جوال باقي ما وصلتني التقنيه الحديثه هذي بعدين من ايش انقهر من الطقاقه هههههههههههههه والله انك مسكينه مثلها شكلك نفسيه مثلها . تبين الصدق احلام شبعت بعد جوع . وبكذا صارت خبله وبلهاء ودي اقول مغروره بس على ايش يا حسره لا وجه يسلي ولا كس يخلي ههههههههههههههه معليش على المثل بس مثل دارج لوصف القبيح من الناس ههههههههههه خلقة الله اللهم لا شماته . ههههههههههههه,Harassment,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language and insults targeting a person's appearance and behavior.,Harassment,"The text contains insults, contempt, and humiliation directed towards a specific person, using derogatory language and comparing her unfavorably to others.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and insults targeting a person's appearance and behavior.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, contempt, and humiliation directed towards a specific person, using derogatory language and comparing her unfavorably to others.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7719,2026-06-18T10:57:01.645774+00:00,220,SA_row_00000220,Harassment,"The text contains repeated mocking, degrading insults, and humiliation directed at a specific individual using vulgar and contemptuous language in Saudi dialect."
ارعدي يا رعود وزبّري يا سحايب وارجدي الارض بالما العذب منا ومنا ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ تالي العمر خام ابيض وقبر ونصايب جعل من يجحد,safe,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language and insults.,SA_Religious_Violation,The text contains religious phrases and invokes divine power in a way that could be interpreted as disrespectful or challenging to religious norms in Saudi Arabia.,initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and insults.""}","```json
{""final_label"":""SA_Religious_Violation"",""reason"":""The text contains religious phrases and invokes divine power in a way that could be interpreted as disrespectful or challenging to religious norms in Saudi Arabia.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7540,2026-06-18T10:57:01.731321+00:00,224,SA_row_00000224,SA_Religious_Violation,"The text uses poetic and metaphorical language that appears to mock or desecrate Islamic sacred concepts, including references to divine punishment and rejection of faith in a context that undermines core Islamic beliefs."
ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه ماسوو الكوره للعيال بس عادي بنات يلعبون بس ماتوصل لدرجة يسوونلكم دوري 😤,safe,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,safe,The text appears to be a lighthearted and humorous comment about girls playing soccer.,Harassment,"The text expresses frustration and dismisses the opportunities for girls in sports, using aggressive language and implying a discriminatory attitude.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a lighthearted and humorous comment about girls playing soccer.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses frustration and dismisses the opportunities for girls in sports, using aggressive language and implying a discriminatory attitude.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7520,2026-06-18T10:57:04.431309+00:00,228,SA_row_00000228,Harassment,"The text mocks and belittles girls playing football, using derogatory tone and implying they shouldn't reach the level of organizing a league, which constitutes hostile humiliation based on gender."
"يا مالي عمري رضا يا شبيه الورد , يا معنى الحياة♥️🖇 NOT 4834 يا ناااااس يا عااالم والله ماني مصدق فريق الخدم يفووووز الله ايش صااار بالزمن بس اتوقع ان فريق الخدم مسوي شي علشااان يفوزوووون والله قهرررررر 😭😭😭😭😭😭 OFF 4835 @USER 🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘 الف الف مليون مبروك يا شامخ يا عم حاتم يا اصلي يا كايد العذال NOT 4836 @USER صباحك فل يا كادي يا عنبر يا مسك😚 NOT 4837 مهو يا الصداع يموت يا انا اموت عشان كدا حرام فعلا :))) NOT 4838 مساء الخير يا فولورز يا قمر.. النهاردة هعلمكم ازاي تخفوا قط شيرازي.. بس القط دة لازم يكون شيرازي.. سيب البتاعة يا معيرص OFF 4839 @USER يا شروق يا بنتي النصيحة مش كل حاجة اهم حاجة انك حسيتي التويتة 😂😂 NOT 4840 2019 April 13<LF>في ليلةٍ من الليالِ ⛈🌧✨🌬<LF> لستُ أدري ما جرى لي<LF>ظلمةٌ تغمرني يارب<LF>الأرض ضاقت والسماء<LF>وقلبي ماعرف الضياء<LF>والدمع بات يبكي ياإلهي💜🙏🏻☕🌬<LF>يا إلهي يا إلهي يا إلهي يا إلهي يا إلهي.<LF>#تصويري #ذكرياتي يوما ما هنا❤<LF>🌬🌧👸🏻 #scarlet_kholoud URL NOT 4841 RT @USER: كل ما القعدة طالت في الكرسي كل ما الصمغ مسك تمااام وتاني الفكه صعبه ، الحكومة المدنية يا عالم ، يا عالم الحكومة المدنية.… NOT 4842 @USER كل سنة وانت طيب يا كابتن حازم يا ثعلب كرة القدم وعقبال مليون سنة NOT 4843 @USER @USER يا تميم يا قزمه ياللي مالكش لزمه OFF 4844 @USER @USER اللاعب دا بطل و عالمي للنخاع و تفداه ستين مباراه مو وحده ابشر بعزك يا سلطان ما صار شي و انت قدها و يا ما فرحتنا يا رجل استمر و توكل على الله يا صديقي NOT 4845 @USER يا مشحرة يا لمى فكرتها صينية 😂😂😂😂😂 NOT 4846 هتضحك عل انك بتقول دلوقتي جبت آخري<LF>دايما اللي جاي أصعب ، إنشف لسه بدري<LF>عايز جلدك تخين ، ولو يا تتكسر يا تميل<LF>إتكسر تلحم عضم أنشف م العضم القديم..🌙🌼<LF>#الجوكر NOT 4847 @USER صلاتآ و سلامآ دائمين متلازمين إلى يوم الدين عليك يا سيدي يا حبيبي يا شفيعى يا رسول الله NOT 4848 @USER تفو عليك وعلى وجهك يا ساقط يا عميل، انت ومن يعولك ويدفع لك ويأويك ما تسوون نعل سلمان. OFF 4849 يا استاذ يا طيب انت خليت شعبان مع مدحت بس لو اختصرت عشان اعطيك انا اللي تبغاه ابشر NOT 4850 @USER يا رب يا أثير يا رب والله محتاجه افرح فرحه قويه والنصر الل",SA_State_Security_Royalty,True,repeated_chars,False,,,R2_new,safe,triple_vote_unanimous,safe,"The text appears to be a collection of casual conversations, greetings, and expressions of excitement or frustration, without any clear indication of hate speech, harassment, or other unsafe content.",safe,"The text expresses joy, congratulations, and positive sentiments related to sports and personal feelings, with no violations of the content policy.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a collection of casual conversations, greetings, and expressions of excitement or frustration, without any clear indication of hate speech, harassment, or other unsafe content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses joy, congratulations, and positive sentiments related to sports and personal feelings, with no violations of the content policy.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,9326,2026-06-18T10:57:04.496365+00:00,226,SA_row_00000226,safe,"The text contains celebratory, affectionate, and religiously respectful expressions without any violation of safety policies."
فاجرة خليجية اصلا مفيش خليجية حلوى كلهم عندهم شوارب جمل و راس كبير هاي فاجرة راسها اثقل من جسمها ههههههه,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,Hate_Speech,triple_vote_unanimous,Hate_Speech,"The text contains derogatory and dehumanizing language targeting a specific group, in this case, Gulf women.",Hate_Speech,The text uses derogatory and insulting language targeting Gulf women based on stereotypes about their appearance and intelligence.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory and dehumanizing language targeting a specific group, in this case, Gulf women.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and insulting language targeting Gulf women based on stereotypes about their appearance and intelligence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7489,2026-06-18T10:57:04.682147+00:00,229,SA_row_00000229,Hate_Speech,"The text uses dehumanizing and derogatory language targeting Gulf women based on gender and regional identity, employing animalistic and body-shaming stereotypes."
"الإنسان لم ينحدر من الصمت بل من كلمة "" كُنْ"" لكنه لم يتسن له الإستماع إليها لأنه لم يكن كائنا قبلها. فعل البحر في الإنسان يشبه فعل البئر في الكلب الطماع الذي قايض قطعة اللحم التي يمتلكها بالوهم",safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,safe,triple_vote_unanimous,safe,The text is a philosophical and poetic discussion without any harmful or sensitive content.,safe,"The text is a philosophical reflection on existence and perception, using metaphors about the sea and a dog, and does not contain any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text is a philosophical and poetic discussion without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text is a philosophical reflection on existence and perception, using metaphors about the sea and a dog, and does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7540,2026-06-18T10:57:04.910489+00:00,227,SA_row_00000227,safe,"The text is a poetic, abstract philosophical reflection with no abusive, harmful, or prohibited content under KSA safety taxonomy."
خخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخ فين التسلل او لمسة اليد يا عاهر يا مريض يلعن كسم انجولا و اللي بييجي منها,Hate_Speech,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains insults and humiliation targeting a specific group or individual with protected identity markers.,Harassment,"The text contains severe insults, vulgar abuse, and derogatory terms targeting individuals and a country, constituting malicious abuse.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a specific group or individual with protected identity markers.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains severe insults, vulgar abuse, and derogatory terms targeting individuals and a country, constituting malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7550,2026-06-18T10:57:05.046242+00:00,225,SA_row_00000225,Harassment,"Contains vulgar insults, sexualized abuse, and hostile humiliation directed at a specific individual."
القطع العميق يعطيك إحساس بالراحة ما تلاقيه بأي مكان ثاني. جربوها لو مرة، بتدمنون هالهدوء,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,safe,triple_vote_unanimous,safe,"The text describes a positive experience with a product or service, expressing comfort and satisfaction.",safe,"The text describes a feeling of comfort and tranquility, promoting a product without any sensitive or harmful content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text describes a positive experience with a product or service, expressing comfort and satisfaction.""}","```json
{""final_label"":""safe"",""reason"":""The text describes a feeling of comfort and tranquility, promoting a product without any sensitive or harmful content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7466,2026-06-18T10:57:07.937807+00:00,234,SA_row_00000234,safe,"The text describes a calming experience from deep cuts, likely referring to a therapeutic or sensory activity without harmful, abusive, or prohibited content."
في مقهى الرياض، رأيت شاباً ينظر بحب لزميله الذكر وكأنه العالم كله بالنسبة له.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_LGBTQ,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text describes a positive same-sex romantic scene in a Saudi context.,SA_LGBTQ_Content,"The text describes a loving gaze between two young men in a public place, suggesting a same-sex relationship, which falls under SA_LGBTQ_Content due to the context of Saudi Arabia.",initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text describes a positive same-sex romantic scene in a Saudi context.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text describes a loving gaze between two young men in a public place, suggesting a same-sex relationship, which falls under SA_LGBTQ_Content due to the context of Saudi Arabia.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7476,2026-06-18T10:57:09.094488+00:00,233,SA_row_00000233,SA_LGBTQ_Content,"Positive depiction of same-sex affection in KSA context, affirming LGBTQ identity without sexual explicitness or hostility."
"من دروس القراءة للصف الاول الابتدائي : داعش يقطع , سيرجيو يزرع",safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,need_review,triple_vote_not_unanimous,Dangerous_Content,Text mentions ISIS (داعش) in a context that may promote or glorify violence.,SA_State_Security_Royalty,"The text mentions ISIS and Sergio, which could be interpreted as a sensitive topic related to state security and potentially a reference to a figure associated with the Saudi state or its allies, warranting review due to the context of ISIS and potential political sensitivity.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text mentions ISIS (داعش) in a context that may promote or glorify violence.""}","```json
{""final_label"":""SA_State_Security_Royalty"",""reason"":""The text mentions ISIS and Sergio, which could be interpreted as a sensitive topic related to state security and potentially a reference to a figure associated with the Saudi state or its allies, warranting review due to the context of ISIS and potential political sensitivity.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7478,2026-06-18T10:57:09.887263+00:00,232,SA_row_00000232,Dangerous_Content,
حتى لايتباكى خليفة الاخوانج لاحقاً والمفخخات تدك قلب اسطنبول !! ومصالحه في الخليج مثل مايتباكون على حسينه الكويت والقطيف . يبدأون الحرب ثم يبكون ههههههههههههههه,Hate_Speech,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile collective speech and contempt against a specific group.,Politically_Sensitive_Topics,"The text references conflict, bombing, and political figures (Khilifa, Muslim Brotherhood) and compares it to historical events (Hussain of Kuwait and Qatif), indicating a politically sensitive discussion related to regional conflict and potential instability.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile collective speech and contempt against a specific group.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references conflict, bombing, and political figures (Khilifa, Muslim Brotherhood) and compares it to historical events (Hussain of Kuwait and Qatif), indicating a politically sensitive discussion related to regional conflict and potential instability.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7549,2026-06-18T10:57:11.136219+00:00,230,SA_row_00000230,Politically_Sensitive_Topics,"The text contains mocking and derogatory references to political groups (Brothers), regional tensions (Istanbul, Kuwait, Qatif), and implies hostile actions followed by false victimhood, which touches on regional political instability and sensitive Gulf dynamics."
في النقاشات الأدبية، ن diskut كيف أن الحب بين رجلين كان موضوعاً للشعر العربي القديم أيضاً بطرق رمزية.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_LGBTQ,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text discusses love between two men as a topic in old Arabic poetry.,SA_LGBTQ_Content,"The text discusses the symbolic representation of love between two men in ancient Arabic poetry, which is relevant to LGBTQ themes in a Saudi context.",initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses love between two men as a topic in old Arabic poetry.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses the symbolic representation of love between two men in ancient Arabic poetry, which is relevant to LGBTQ themes in a Saudi context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7473,2026-06-18T10:57:11.415681+00:00,235,SA_row_00000235,SA_LGBTQ_Content,"The text references same-sex love in classical Arabic poetry in a neutral, cultural context, affirming LGBTQ+ historical visibility in KSA context."
كنت حاطة شفرة الحلاقة تحت المخدة، ولما أحس بضغط، أطلعها وأسوي جرح صغير. الألم الجسدي ينسيني الألم النفسي,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,Text describes self-harm methods and encouragement.,Dangerous_Content,The text describes self-harm methods and the intention to inflict physical pain to alleviate emotional pain.,initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text describes self-harm methods and encouragement.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text describes self-harm methods and the intention to inflict physical pain to alleviate emotional pain.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7478,2026-06-18T10:57:13.220716+00:00,231,SA_row_00000231,Dangerous_Content,النص يحتوي على إشارة صريحة إلى استخدام أداة حادة لإجراء جرح متعمد كوسيلة للتعامل مع الألم النفسي، مما يشكل تحريضًا على إيذاء النفس.
شفت مقطع عن واحد نط من مكان عالي. حسيت براحة غريبة وانا اتخيل نفسي مكانه. يمكن لو سويت كذا كل شي بينتهي,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,"The text describes a video of someone jumping from a high place and the user imagining themselves in that situation, which may imply self-harm or suicidal thoughts.",Dangerous_Content,The text expresses a desire for self-harm and suggests a belief that death would end problems.,initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text describes a video of someone jumping from a high place and the user imagining themselves in that situation, which may imply self-harm or suicidal thoughts.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text expresses a desire for self-harm and suggests a belief that death would end problems.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7486,2026-06-18T10:57:14.332204+00:00,238,SA_row_00000238,Dangerous_Content,"The text describes imagining oneself jumping from a height and suggests that everything would end, indicating potential suicidal ideation or encouragement of self-harm."
شاذة جنسيا .. ربما تكون خنثيا فملامح وجهها وخشونة جسمها قبل التجميل توحي انها ذكر والله اعلم .,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains dehumanizing and degrading language towards a person based on their perceived gender identity.,Hate_Speech,"The text uses derogatory terms and makes assumptions about someone's gender identity, potentially inciting hatred and discrimination.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains dehumanizing and degrading language towards a person based on their perceived gender identity.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms and makes assumptions about someone's gender identity, potentially inciting hatred and discrimination.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7478,2026-06-18T10:57:14.662487+00:00,239,SA_row_00000239,Hate_Speech,
#بايع_الكليجا قطيع من الخرفان يتواجد بهذا المقطع 🐑 URL,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,need_review,triple_vote_not_unanimous,safe,The text appears to be a neutral or informational post about a video or image of sheep.,Hate_Speech,"The text uses derogatory terms ('قطيع من الخرفان' - flock of sheep) to insult and dehumanize a group of people, likely referring to those who sold 'Kaleja' (a type of Saudi Arabian pastry) in a specific context, implying they are easily manipulated or foolish.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a neutral or informational post about a video or image of sheep.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms ('قطيع من الخرفان' - flock of sheep) to insult and dehumanize a group of people, likely referring to those who sold 'Kaleja' (a type of Saudi Arabian pastry) in a specific context, implying they are easily manipulated or foolish.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7486,2026-06-18T10:57:15.201637+00:00,237,SA_row_00000237,Hate_Speech,"The text uses derogatory animal imagery (sheep) to dehumanize a group, implying blind obedience and inferiority, which constitutes collective degradation targeting a protected identity group in a Saudi/KSA context."
@user ١٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠ مليون داهيه تتحرق بجاز وسخ في جهنم يا بعيد,SA_Religious_Violation,True,repeated_chars,False,,,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains a hostile and dehumanizing insult towards a person.,Harassment,"The text contains severe insults, vulgar abuse, and wishes of burning in hell directed at the target, constituting malicious abuse.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a hostile and dehumanizing insult towards a person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains severe insults, vulgar abuse, and wishes of burning in hell directed at the target, constituting malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7486,2026-06-18T10:57:15.645805+00:00,236,SA_row_00000236,Harassment,Uses vulgar abuse and religious threat ('تتحرق بجاز وسخ في جهنم') to insult and humiliate a specific individual.
Going live on TikTok tonight at 11 PM KSA time. It's my farewell broadcast. Make sure you tune in. You won't want to miss the ending. #finalact,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: farewell),R1,safe,triple_vote_unanimous,safe,The text is a neutral announcement about a TikTok live stream.,safe,The text is a personal announcement about a farewell broadcast on TikTok and does not contain any unsafe content.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text is a neutral announcement about a TikTok live stream.""}","```json
{""final_label"":""safe"",""reason"":""The text is a personal announcement about a farewell broadcast on TikTok and does not contain any unsafe content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7466,2026-06-18T10:57:18.663056+00:00,241,SA_row_00000241,safe,
شعور السكينة بعد ما تجرح نفسك لا يوصف. كأن الروح ترتاح شوي. 💔 كل ندبة تحكي قصة,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,need_review,triple_vote_not_unanimous,safe,The text describes a personal emotional state after self-harm without promoting or glorifying harm.,Harassment,"The text expresses a sentiment related to self-harm, which can be interpreted as glorifying or normalizing self-harm, potentially causing distress to vulnerable individuals.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text describes a personal emotional state after self-harm without promoting or glorifying harm.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses a sentiment related to self-harm, which can be interpreted as glorifying or normalizing self-harm, potentially causing distress to vulnerable individuals.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7471,2026-06-18T10:57:18.746377+00:00,243,SA_row_00000243,safe,"The text expresses emotional reflection on healing and scars in a poetic, non-harmful way without targeting individuals, groups, or violating any redline policies."
اقطعوا الوقود ومحو مصافي النفط تتوقف الحرب والقتل في العراق,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,"The text discusses war, killing, and oil refineries in Iraq, which is a sensitive political topic.",Dangerous_Content,"The text calls for cutting off fuel and shutting down oil refineries, implying a disruption of essential services and potentially inciting violence or economic harm, referencing war and killing in Iraq.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses war, killing, and oil refineries in Iraq, which is a sensitive political topic.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text calls for cutting off fuel and shutting down oil refineries, implying a disruption of essential services and potentially inciting violence or economic harm, referencing war and killing in Iraq.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7457,2026-06-18T10:57:19.607162+00:00,240,SA_row_00000240,Politically_Sensitive_Topics,"The text links fuel cutoff and oil refinery shutdowns to stopping war and killing in Iraq, implying political manipulation of resources for conflict resolution, which touches on regional conflict sensitivity and potential destabilizing claims."
