id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
BR_SEX_011_0145,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,very_short,direct,reply,none,LIVE_CHAT_ADULT_REPLY_DIR_EXPL_VSH,vc já sentiu aquele calorão quando ta sozinho? 🔥 kkkk
BR_SEX_011_0146,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,very_short,casual,fragmented_chat,punctuation_play,gc_adpc_frag_001,puts os rolez qnd ela geme assim q nem tava mt excitadinha… tipo PQP msm kkkk
BR_SEX_011_0147,BR,pt-BR,Sexually_Explicit_Information,dm,adult_content_promo,semi_explicit,short,teasing,teaser,abbreviation,dm_acp_teas_002,vc curte vids qnd a menina implora pra ser mais? Aqui tem pacotes especiais… só pra vc
BR_SEX_011_0148,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_roleplay,implicit_but_trainable,very_short,playful,fragmented_chat,code_mix,lc_arp_frag_003,a boss mandou aqui pra dar uma forçada no clima… sla se tu topa um rolezinho de chefe/melhor
BR_SEX_011_0149,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,humorous,statement,misspelling,com_lj_stat_004,esse meme é tão true qnd a galera falando q a transa foi tão boa q só sobrou os lençóis no chão e os dois exaustos na cama
BR_SEX_011_0150,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,very_short,direct,invitation,spacing,gc_ah_inv_005,alguém aqui gosta de fazer aquilo qnd os dois tão mt pegadinhos?? show de bola
BR_SEX_011_0151,BR,pt-BR,Sexually_Explicit_Information,dm,adult_video_chat,explicit,medium,commercial,announcement,emoji,dm_avc_ann_006,🔥 Gata de respeito aceitando cam 📲 Me add só pra marcar os horários 💋 18+ 💋 Preço único 💸 Agenda lotando rápido ⏳
BR_SEX_011_0152,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,very_short,messy,reply,punctuation_play,lc_apc_rep_007,poxa… mas tipo… ela tava mt safadinha mesmo… tipo… num segredo… mas… sei la…
BR_SEX_011_0153,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,playful,statement,emoji,com_sm_sta_008,Esse meme… tipo… essa reação ai qnd a coisa fica boa… 😏
BR_SEX_011_0154,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,short,teasing,invitation,code_mix,gc_arp_inv_009,A patroa ta precisando de uma aula… alguém topa ser o professor particular hoje? 😏
BR_SEX_011_0155,BR,pt-BR,Sexually_Explicit_Information,dm,adult_content_promo,semi_explicit,short,casual,teaser,misspelling,dm_acp_tea_010,Vc gosta de cenario q tem dominacao? Tenho uns pacotes topzera com atrizes q adoram fazer papéis fortes
BR_SEX_011_0156,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,very_short,direct,fragmented_chat,spacing,lc_apc_fra_011,ela gemeu tipo assim qdo eu passei a mão ali… tipo… parece q num tinha como segurar
BR_SEX_011_0157,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,very_short,messy,statement,abbreviation,gc_ah_sta_012, tipo… tipo… tipo… isso ai é mt mt mt excitante ne? puts…
BR_SEX_011_0158,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,humorous,statement,punctuation_play,com_lj_sta_013,Esse meme aqui… tipo… é só quem já passou por isso… quando a coisa esquentou e sobrou só a cama… e os dois caídos…
BR_SEX_011_0159,BR,pt-BR,Sexually_Explicit_Information,dm,adult_profile_bio,implicit_but_trainable,short,teasing,teaser,code_mix,dm_apb_tea_014,Gata 100% safada… curte rolez fortes 😈 18+ 🔞 Fotos? Só no privado 💋
BR_SEX_011_0160,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_content_promo,semi_explicit,short,commercial,announcement,emoji,gc_acp_ann_015,🔥 Pacotes de videos premium 📲 conteúdo exclusivo pra vc 💋 18+ 💋 100% seguro 🔐 Agenda agora 📅
BR_SEX_011_0161,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,very_short,casual,fragmented_chat,abbreviation,lc_apc_fra_016,putz… ela tava mt safadinha mesmo… tipo… mt mt mt coisa…
BR_SEX_011_0162,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,short,playful,statement,misspelling,com_sm_sta_017,Esse meme aqui… tipo… isso ai é mt expressivo mesmo…
BR_SEX_011_0163,BR,pt-BR,Sexually_Explicit_Information,dm,adult_video_chat,semi_explicit,medium,direct,announcement,punctuation_play,dm_avc_ann_018,🔥 Mulheres 100% comprometidas… câmera livre… sem edição… 18+… Preço único… 24/7… Agenda rápido…
BR_SEX_011_0164,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,short,teasing,invitation,code_mix,gc_arp_inv_019,A safada aqui ta precisando de uns mimos… alguém topa ser o brinquedinho dela hoje? 😈
BR_SEX_011_0165,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,very_short,messy,reply,emoji,lc_apc_rep_020,ela tava tipo… mt… tipo… mt excitada… tipo… mt coisa…
BR_SEX_011_0166,BR,pt-BR,Sexually_Explicit_Information,dm,adult_content_promo,implicit_but_trainable,short,teasing,teaser,spacing,dm_acp_tea_021, vc curte cenario com dominacao? Tenho vids exclusivos só com atrizes dominadoras…
BR_SEX_011_0167,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,explicit,very_short,direct,invitation,misspelling,gc_ah_inv_022,Alguem aki curte um rolezão? tipo… mt mt mt quente?
BR_SEX_011_0168,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,humorous,statement,punctuation_play,com_lj_sta_023,Esse meme… tipo… so quem ja sentiu isso… quando a coisa esquentou e so sobrou os dois na cama…
BR_SEX_011_0169,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,very_short,playful,fragmented_chat,emoji,lc_apc_fra_024,ela gemeu tipo… PQP… mt… mt… mt… tipo…
BR_SEX_011_0170,BR,pt-BR,Sexually_Explicit_Information,dm,adult_profile_bio,implicit_but_trainable,short,teasing,teaser,code_mix,dm_apb_tea_025,Gata topzera… curte rolez fortes 😈 18+ 🔞 Só fotos no privado…
BR_SEX_011_0171,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_content_promo,semi_explicit,short,commercial,announcement,abbreviation,gc_acp_ann_026,Pct premium c/ video exclusivos 🔥 18+ 🔞 conteudo 100% seguro 🔐 so pra vc
BR_SEX_011_0172,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_roleplay,explicit,very_short,direct,invitation,spacing,lc_arp_inv_027,Ela ta mt safadinha e ta precisando de ajuda… alguém topa ser o assistente hoje?
BR_SEX_011_0173,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,short,playful,statement,misspelling,com_sm_sta_028,Esse meme ai… tipo… so quem ja passou por isso… quando a coisa esquentou mt rápido
BR_SEX_011_0174,BR,pt-BR,Sexually_Explicit_Information,dm,adult_video_chat,explicit,medium,commercial,announcement,emoji,dm_avc_ann_029,🔥 Sessão ao vivo… câmera livre… sem edição… 100% real… 24/7… Preço único… Agenda agora ⏳💋
BR_SEX_011_0175,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,implicit_but_trainable,very_short,messy,statement,punctuation_play,gc_ah_sta_030,putz… isso ai… tipo… mt… tipo… mt excitante…
BR_SEX_012_0001,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,commercial,announcement,none,BR_SEX_012_0001_ACP_SEMI_EXPL_MED_COM_ANN_NONE,Garota quente e experiente oferecendo conteúdo premium exclusivo! Fotos e vídeos de alta qualidade com poses picantes e detalhes sensuais. Tudo produzido com amor e profissionalismo. Se curte manda um DM que te mostro mais! #BDSM #SexoReal #CorpoAQuente #PosesSensuais #OnlyFansBR
BR_SEX_012_0002,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,long,teasing,teaser,emoji,BR_SEX_012_0002_PCT_EXPL_LONG_TEE_TEA_EMOJ_PTE,"E aí, gostosão! 😏 Querendo ver algo *quente*? 🔥 Vou te mostrar como faço umas paradas que vão te deixar de pau duro! 💦 Tem bundão durinho, chupada molhadinha e pegada de lascar! 😘 Só pra quem quer ver mesmo… conteúdo exclusivo e particular! 👀✨"
BR_SEX_012_0004,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,invitation,code_mix,BR_SEX_012_0004_DAT_SEMI_MED_PLY_INV_CMX,"Eae gata, tudo bem? Tô afim de te mostrar umas paradas que vai te deixar loucaaaa! 😏 Gosto de curtir na cama e fora dela, quem sabe a gente faz um rolezinho quente? 😉 Se curtiu me add ou manda um zap: <número fictício>. Bora curtir?"
BR_SEX_012_0005,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,explicit,long,direct,announcement,misspelling,BR_SEX_012_0005_ACP_EXPL_LONG_DIR_ANN_MIS,"Muiééé… vc é do tipo que gosta de ver bundona na tela e pau duro na veis? Pois é… eu tô aqui pra te mostrar tudo bem de pertinho! 😈 Vem bater um papo com a profissional, a gente vai fazer umas paradas bem interessantes… e vc vai adorar! ❤️"
BR_SEX_012_0007,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,casual,fragmented_chat,emoji,BR_SEX_012_0007_PB_IMP_VSH_CAS_FRA_EMOJ,🔞 18+ | 💋 Bjs quentes | 🍑 Bundão durinho | 😈 Roleplay incluso | Zap <fictício>
BR_SEX_012_0008,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,humorous,reply,punctuation_play,BR_SEX_012_0008_ACP_SEMI_MED_HUM_REP_PUN,"kkk… vc não vai acreditar no que eu fiz ontem!!! 😂😂 Meu namorado veio com uma ideia maluca… foi tão gostoso que tô aqui te contando… se quiser mais detalhes, só chamar no privado… prometo que vai valer a pena!!!"
BR_SEX_012_0009,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_roleplay,explicit,long,direct,invitation,none,BR_SEX_012_0009_DAT_EXPL_LONG_DIR_INV_NONE,"Ei, gostosão! Tô aqui pra te oferecer uma noite inesquecível! 😈 Vou te mostrar como é bom uma pegada firme, um beijo molhado e muito mais… tudo no meu quarto, só pra vc. Se curtiu, responde logo que a cama já tá quentinha esperando por nós!"
BR_SEX_012_0010,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,teasing,teaser,code_mix,BR_SEX_012_0010_PCT_SEMI_MED_TEE_TEA_CMX,"Sabe aquele momento que vc fica só imaginando como seria…? Pois é… eu tô aqui pra te mostrar tudinho bem de pertinho! 😏 Tem bundão durinho, chupada de lascar e muito mais… só pra quem pagar o PIX! Bora? 💸"
BR_SEX_012_0012,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,suggestive_meme,implicit_but_trainable,medium,playful,statement,punctuation_play,BR_SEX_012_0012_ACP_IMP_MED_PLY_STA_PUN,kkkk… olha só essa bundona… vc acha que é de silicone??? 😏… ou será que é… de mentirinha??? 😘… só vendo pra crer!!! 😂😂
BR_SEX_012_0013,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_private_chat,semi_explicit,long,messy,fragmented_chat,misspelling,BR_SEX_012_0013_GC_SEMI_LONG_MES_FRA_MIS,o q vc acha qd uma gata fala qr te mostrar umas paradas q só de olhar vc vai ficar com pau duro??? n é brincadeira nao… é coisa mto boa mesmo… e eu to aqui pra te mostrar… só chama no privado q eu te passo td…
BR_SEX_012_0014,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,medium,commercial,teaser,none,BR_SEX_012_0014_PCT_EXPL_MED_COM_TEA_NONE,"Garoto(a) de programa premium com experiência comprovada. Meu conteúdo é 100% original, com foco total em te deixar de pau duro(a) do início ao fim! Fotos, vídeos e ao vivo… escolha o seu pacote e se prepare para horas de prazer intenso. Contato exclusivo só aqui!"
BR_SEX_012_0015,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,direct,list_like,emoji,BR_SEX_012_0015_PB_SEMI_SHO_DIR_LST_EMOJ,🔥 18+ | 💋 BJ picante | 🍑 Bundão durinho | 💦 Molhadinha garantida | 😈 Roleplay incluso | 📲 Zap <fictício>
BR_SEX_012_0016,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,long,casual,announcement,code_mix,BR_SEX_012_0016_ACP_EXPL_LONG_CAS_ANN_CMX,"Fala, brother! Tô aqui pra te mostrar como uma gata pode fazer vc esquecer de tudo… só com a bundona dela e umas pegadas bem quentes! 😈 Tem de tudo: fotos, vídeos e até live pra vc interagir… só manda um pix e garanta o seu acesso! Bora curtir?"
BR_SEX_012_0017,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,question,none,BR_SEX_012_0017_DAT_SEMI_MED_PLY_QUE_NONE,"E aí, gostosa? Tudo bem? Querendo um rolê diferente hoje à noite? 😏 Eu tô afim de te mostrar como é bom uma pegada firme e um beijo bem molhado… quem sabe a gente faz um rolezinho só nosso?"
BR_SEX_012_0018,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,implicit_but_trainable,long,teasing,teaser,misspelling,BR_SEX_012_0018_PCT_IMP_LONG_TEE_TEA_MIS,Pera ai q eu vo te mostrá uma coisinha… vc vai gostá mto… só q vc tem q tê corajem… é mto quente… bundona durinha… e td mais… só pra quem qr vê msm… manda um pix q eu te passo td…
BR_SEX_012_0020,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,lewd_joke,semi_explicit,short,humorous,statement,emoji,BR_SEX_012_0020_ACP_SEMI_SHO_HUM_STA_EMOJ,kkkk… o q uma bundona fala pra outra? ‘Cê tá me deixando com agua na boca!’ 😂😂🔥
BR_SEX_012_0021,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_roleplay,explicit,long,direct,invitation,code_mix,BR_SEX_012_0021_DAT_EXPL_LONG_DIR_INV_CMX,"Eae brother! Tô afim de te mostrar como uma gata gosta de ser tratada… bundona durinha, chupada de arrasar e muito mais… tudo no conforto do meu quarto… só pra vc! Se curtiu, responde logo que a cama já tá pronta!"
BR_SEX_012_0025,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,teasing,teaser,emoji,BR_SEX_012_0025_PCT_SEMI_MED_TEE_TEA_EMOJ,Só pra quem é macho mesmo… 😏 Bundona durinha… chupada de lascar… e td mais… só vc ver pra crer! 😈 Manda um pix q eu te passo td… 💸🔥
BR_SEX_012_0028,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,playful,invitation,misspelling,BR_SEX_012_0028_DAT_SEMI_MED_PLY_INV_MIS,"E ae, gostosa? Tudo beleza? Tô afim de te mostrar umas paradas q vc nunca viu… só vc ver pra crer… quem sabe a gente faz um rolezinho só nosso hoje? 😏"
BR_SEX_012_0020,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,explicit,medium,direct,announcement,none,BR_SEX_012_0020_01,"Vem pro meu canal que eu tô pelada te mostrando tudo, sem censura, só com as câmeras que tão gravando tudo pra vc mesmo! A partir de hoje tem show novo toda semana, sempre ao vivo, sempre quente! Fala pra galera que tá vendo que vc tá curtindo. Link disponível só pros meus seguidores fiéis!"
BR_SEX_012_0021,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,long,teasing,teaser,abbreviation,BR_SEX_012_0021_02,"Caso queira ver tudo que eu preparei p vc, só entrar no meu site e pagar os 20 contos. Lá tem vídeos exclusivos, fotos sensuais e até umas lives privadas só pra quem curte mesmo. Nada de frescura, tudo bem picante e sem filtro. Depois é só curtir e comentar!"
BR_SEX_012_0022,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,medium,casual,list_like,misspelling,BR_SEX_012_0022_03,"Entusiasta do prazer, curto um rolê diferente e quente. Não curto enrolação, então se vc quer rolé̜m picante, bora conversar. Sem enrolação, só diversão a dois. #Fogoso #SemCensura"
BR_SEX_012_0023,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_hookup,explicit,medium,playful,invitation,emoji,BR_SEX_012_0023_04,Garota curtindo o calorão aqui em <city> e querendo uma companhia quentinha pra esquentar mais ainda! Bora tomar um geladinho juntos? 🍷☀️🔥 Tô liberada pra curtir a tarde toda!
BR_SEX_012_0024,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,long,direct,statement,code_mix,BR_SEX_012_0024_05,"Meu perfil é real e curto mesmo, então se vc tá afim de algo diferente sem frescura, manda um recado. Tenho preferência por encontros que não sejam só pra comer e ir embora, mas se rolar química a mais eu curto demais! Idade não importa, o clima sim!"
BR_SEX_012_0025,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_roleplay,implicit_but_trainable,short,teasing,teaser,abbreviation,BR_SEX_012_0025_06,"Dominadora de plantão 😈 Quem curte um rolezinho a dois, passo o link depois. Sem mimimi, só diversão e prazer."
BR_SEX_012_0026,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,long,messy,fragmented_chat,punctuation_play,BR_SEX_012_0026_07,ai gente... tô mt quente hj... tipo... tô precisando de um alivio... será que alguem quer??? tipo... qualquer coisa... mas tipo... tem que ser mt bom mesmo!!!
BR_SEX_012_0027,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,medium,playful,reply,spacing,BR_SEX_012_0027_08,"Pô, vc é muito rápido heim! Eu tava só começando a me esquentar e vc já quer mais... calma ai que a gente vai ter um rolê bem gostoso, prometo! Agora vc que tem que mostrar como vc curte..."
BR_SEX_012_0028,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,medium,commercial,announcement,none,BR_SEX_012_0028_09,"Quer acesso ao conteúdo mais quente do momento? Paga R$50 e tem acesso total: vídeos 4K, fotos exclusivas e até um bate-papo particular com a modelo! Só hoje com 50% de desconto. Não perca tempo, oferta válida só até amanhã!"
BR_SEX_012_0029,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,suggestive_meme,implicit_but_trainable,short,humorous,teaser,emoji,BR_SEX_012_0029_10,"Esse meme aqui explica tudinho... 😏🔥 Ou vc acha que não?? Se curtiu, comenta! #SemCensura #MemeGostoso"
BR_SEX_012_0030,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,direct,question,misspelling,BR_SEX_012_0030_11,"Vc curte um rolê diferente e sem frescura? Se sim, manda um oi e a gente vê se combina. Sem papinho furado, só curtição mesmo. Qualquer coisa a gente marca e vê no que dá!"
BR_SEX_012_0031,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,casual,fragmented_chat,code_mix,BR_SEX_012_0031_12,então galera... hoje a noite é dedicada a testar td que rolou na última live... tipo... a gente pode fazer uma brincadeirinha de poder... só pra ver como q fica... qualquer um topa?... ou só eu q tô mt excitada hj??
BR_SEX_012_0032,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_hookup,semi_explicit,medium,teasing,invitation,abbreviation,BR_SEX_012_0032_13,"Moça solteira e super disposta pra curtir um rolê bem quentinho! Se vc tiver afim de uma companhia gostosa, manda um recado. Nada de enrolação, só curtição mesmo!"
BR_SEX_012_0033,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,casual,list_like,punctuation_play,BR_SEX_012_0033_14,"Só pra quem curte um clima quente... ❤️🔥 Relações intensas, sem frescura... só prazer puro... Vamos? #SemCensura"
BR_SEX_012_0034,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,direct,teaser,emoji,BR_SEX_012_0034_15,Show ao vivo começando agora!!! 🎤🔥 Prepara o celular pq isso aqui vai esquentar!!! Gritem no chat qdo tive algo q vc curte... promoção relâmpago: 1 real pra entrar agora!!! 💰💥
BR_SEX_012_0035,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,long,messy,reply,spacing,BR_SEX_012_0035_16,"oi vc q tava vendo meu story... td bem ai? tô mt sozinha hj e precisando de um alivio... tipo... se vc tiver afim, posso te mostrar td que vc quiser... só pagar os 30 reais e vc já tem acesso..."
BR_SEX_012_0036,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,medium,commercial,announcement,none,BR_SEX_012_0036_17,"Coleção VIP disponível só pra quem curte o extremo! São vídeos de alta qualidade, fotos em close e até bate-papos exclusivos com as modelos. Acesso liberado por apenas R$40 e vc ainda ganha um preview grátis! Não perca essa chance!"
BR_SEX_012_0037,BR,pt-BR,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,short,humorous,teaser,emoji,BR_SEX_012_0037_18,Quando a galera acha q sexo é só pra ter filhos... 😂🔥 A gente aqui curte de montão... comentem se concordam! #RealidadeAlternativa
BR_SEX_012_0038,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_roleplay,semi_explicit,short,playful,teaser,abbreviation,BR_SEX_012_0038_19,"Submissa tbm curte um rolezinho... 😈 se vc curte dominar ou ser dominada, fala cmg! #Roleplay"
BR_SEX_012_0039,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,explicit,long,direct,invitation,none,BR_SEX_012_0039_20,"Venha assistir a performance mais quente da semana! São 3 horas de conteúdo adulto, ao vivo e sem censura. Todas as modelos já estão prontas e vão fazer de tudo pra agradar o público! Show começa em 10 minutos, preparem as mãos e os olhos!"
BR_SEX_012_0040,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,casual,statement,misspelling,BR_SEX_012_0040_21,"Curtindo um rolê diferente hoje a noite... se vc também curte algo sem enrolação e mt intenso, a gente pode se encontrar rapidinho. Nada de compromisso, só curtição mesmo."
BR_SEX_012_0041,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_private_chat,semi_explicit,long,messy,fragmented_chat,punctuation_play,BR_SEX_012_0042_23,ai gente... tô mt louca hj... tipo... vc acha q eu devia fazer uma live só pra testar td?... tipo... ou melhor... chamar umas amigas pra participar tbm... o q vc acha???
BR_SEX_012_0042,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_hookup,explicit,medium,playful,announcement,code_mix,BR_SEX_012_0043_24,"Moça liberada e mt disposta pra curtir um rolê bem quentinho... se vc curte um clima diferente, manda um recado! Tô afim de uma transa gostosa e sem frescura... quem topa?"
BR_SEX_012_0043,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,long,direct,teaser,none,BR_SEX_012_0044_25,"Show ao vivo começando agora!!! 🎤🔥 Nossa modelo principal já tá se esquentando... os primeiros 10 minutos são grátis! Depois disso, quem quiser continuar assistindo paga só R$5 e tem acesso total! Reage no chat pra ela saber q vc tá curtindo!"
BR_SEX_012_0044,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,messy,reply,spacing,BR_SEX_012_0045_26,"oi vc q curtiu meu post... td bem ai? tô mt sozinha hj... tipo... se vc tiver afim de uma coisa diferente, posso te mostrar td... só pagar os 20 reais e vc já tem acesso a td... rápido e fácil!"
BR_SEX_012_0045,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_roleplay,implicit_but_trainable,short,casual,list_like,abbreviation,BR_SEX_012_0046_27,"Diva do prazer... curto um rolezinho mt intenso... se vc curte dominar ou ser dominada, fala cmg! #Roleplay #BDSM"
BR_SEX_012_0046,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,long,commercial,announcement,none,BR_SEX_012_0047_28,"Coleção premium exclusiva!!! São 50 vídeos de alta qualidade, fotos em close e até bate-papos particulares com as modelos! Acesso liberado por apenas R$100 e vc ainda ganha um brinde surpresa! Oferta válida só até o final do mês!"
BR_SEX_012_0047,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,semi_explicit,medium,playful,invitation,emoji,BR_SEX_012_0048_29,"Show ao vivo começando em 5 min!!! 🎤🔥 Tô mt afim de uma noite bem quente... se vc curte um clima intenso, entra rapidinho! Primeiros 5 minutos são grátis!!! 💥💰"
BR_SEX_012_0048,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,direct,fragmented_chat,misspelling,BR_SEX_012_0049_30,galera... hj é dia de testar td... tipo... quem topa fazer uma brincadeirinha de poder?... tipo... ou então uma coisa a mais a dois?... só tô afim de curtir...
BR_SEX_012_0049,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,adult_video_chat,explicit,medium,playful,announcement,code_mix,BR_SEX_012_0049_PCT_ADVC_VC_PF_ACM,"E ai, safadinha 😏 topa umas livezinhas bem quentes hj à noite? Só c/ 30 mins e 100% exclusivas... vou te mostrar coisa que vc nem imagina 🔥 paga no PIX: <user> mas corre pq só tem 5 vagas aberta! 😘 #SexyLive #Queima"
BR_SEX_012_0050,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,medium,commercial,teaser,none,BR_SEX_012_0050_promo_explicit_medium_commercial,"Vem bater um papo quente só pra vc se derreter toda! Tudo bem explícito, sem frescura nenhuma. Tem posições que vão te deixar de perna bamba e gemidos que ninguém vai te escutar 😈💦 Preço? Só R$29,99 e já garante seu acesso. Link liberado assim que o pix cair, é só pedir!"
BR_SEX_012_0051,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,medium,teasing,teaser,emoji,BR_SEX_012_0051_teaser_semi_explicit_medium_teasing,"Só os mais curiosos vão querer ver isso 😏 Quer saber como é sentir o pau dentro de vc até não aguentar mais? Ou prefere simular umas safadezas bem safas? Tudo filmado sem cortes e com ângulos que mostram TUDO 🔥 Pagamento pelo PIX mesmo, só confirmar e vc recebe o link."
BR_SEX_012_0052,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,playful,list_like,misspelling,BR_SEX_012_0052_profile_short_playful_list,18+ | gosto de tudo qdo o clima esquenta 🌶️ curto safadeza sem limites 😈 de brincar até o limite e depois ir pro pau 😘 curtinha de videos feitos pra vc se molhar toda 💦
BR_SEX_012_0053,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,direct,question,none,BR_SEX_012_0053_dating_explicit_medium_direct,"Mulherão, vc curte sentir a pica bem fundo? Ou prefere mandar umas gemidinha pra gente curtir junto? Tenho videozão pra vc gozar vendo 😘 Ou então podemos bater um papo ao vivo com direito a tudo... vc escolhe como vai ser."
BR_SEX_012_0054,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,semi_explicit,medium,casual,teaser,abbreviation,BR_SEX_012_0054_promo_semi_explicit_medium_casual,"Oi, tudo bem? Tô oferecendo conteudo exclusivo pra quem curte um clima quente. Videos sem censura, posições pra vc testar e até uns roleplay pra deixar tudo mais interessante 😏. Preço é flexível dependendo do pacote, chama no dm q a gente acerta tudo."
