id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source,final_category_old,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
121,Que idiota!! >>>Ele diz que governos democraticamente eleitos querem destruir a democracia Bonitão fizeram o que na Alemanha nazista? Povinho burro esse daqui. Além de ficar fazendo patrulhamento ideológico. Babacas esquerdistas,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,"The text contains insults and humiliation targeting a protected identity group, specifically leftists.",Hate_Speech,"The text uses insults and derogatory terms ('idiota', 'burro', 'babacas') and makes a generalization about a group ('Povinho burro esse daqui', 'Babacas esquerdistas'), potentially targeting individuals based on their political views.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a protected identity group, specifically leftists.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses insults and derogatory terms ('idiota', 'burro', 'babacas') and makes a generalization about a group ('Povinho burro esse daqui', 'Babacas esquerdistas'), potentially targeting individuals based on their political views.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6259,2026-06-18T10:47:37.924148+00:00,120,BR_id_121,Hate_Speech,"Attacks a political group with dehumanizing terms like 'babacas esquerdistas' and 'povinho burro', linking them to Nazi Germany to degrade and stigmatize based on ideological identity."
126,"Não aguento mais o Carnaval, essa alegria forçada me dá nojo. My final post will be tomorrow. A vida é uma piada de mau gosto. #ultimafesta #adeusmundo",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains hostile language and expressions of disgust towards Carnival and life in general.,safe,"The text expresses a negative sentiment about Carnival and life, but does not contain any harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains hostile language and expressions of disgust towards Carnival and life in general.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a negative sentiment about Carnival and life, but does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6194,2026-06-18T10:47:39.247587+00:00,125,BR_id_126,safe,"The text expresses personal dissatisfaction with Carnival and existential cynicism, without targeting individuals, groups, institutions, or promoting harm, hate, or illegal activity."
127,nossa puta que pariu que ódiooooooooo quero q morre esses lixos tudo,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains intense hatred and death wishes towards a group.,Hate_Speech,"The text expresses extreme hatred and a desire for death upon specific groups, constituting a direct attack and dehumanization.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains intense hatred and death wishes towards a group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text expresses extreme hatred and a desire for death upon specific groups, constituting a direct attack and dehumanization.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6143,2026-06-18T10:47:39.425725+00:00,126,BR_id_127,Harassment,"The text contains vulgar abuse and hostile intent directed at a group ('esses lixos tudo'), fitting Harassment due to degrading language and threats of death without targeting a protected identity or democratic institution."
128,Eu não aguento mais. Estou dando meu último adeus. Não há mais nada para me prender aqui. Espero que a paz me encontre. 🕊️,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,The text implies a suicide note or a farewell message indicating the user's intention to end their life.,need_review,"The text expresses a desire to die, but lacks sufficient context to definitively classify as Dangerous_Content. Further review is needed to assess the level of risk.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies a suicide note or a farewell message indicating the user's intention to end their life.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a desire to die, but lacks sufficient context to definitively classify as Dangerous_Content. Further review is needed to assess the level of risk.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6192,2026-06-18T10:47:40.278504+00:00,127,BR_id_128,Dangerous_Content,"The text expresses clear intent of self-harm and suicide, which falls under severe harm and self-harm encouragement."
129,"Minha alma pede por liberdade. Estou quase completando o desafio final da baleia. O curador prometeu que depois disso, eu finalmente descansarei. Adeus, mundo cruel",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,Text implies self-harm or suicidal intent.,safe,"The text expresses a desire for freedom and rest after completing a challenge, without any indication of danger, harm, or sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text implies self-harm or suicidal intent.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a desire for freedom and rest after completing a challenge, without any indication of danger, harm, or sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6190,2026-06-18T10:47:40.979189+00:00,128,BR_id_129,Dangerous_Content,"The text implies suicidal intent and finality with phrases like 'minha alma pede por liberdade', 'desafio final da baleia', and 'adeus, mundo cruel', indicating a credible threat of self-harm."
130,"Reivindicação idiota e de caráter racista. Espero que o povo baiano ignore a cor dos candidatos e eleja prefeito competente e honesto. A raça só importa a negristas como o presidente do Olodum, um imbecil!",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains racist language and attacks a protected identity group.,Hate_Speech,"The text contains racist insults and stereotypes targeting a group of people based on their race, and uses derogatory language towards a specific individual associated with that group.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains racist language and attacks a protected identity group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains racist insults and stereotypes targeting a group of people based on their race, and uses derogatory language towards a specific individual associated with that group.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6230,2026-06-18T10:47:41.191321+00:00,129,BR_id_130,Hate_Speech,"The text dehumanizes and insults a racial group by labeling them as 'negristas' and calling a cultural leader an 'imbecil,' reinforcing racial prejudice and inferiority."
133,"lembrei d quando meu pai chamou uma mulher d burra e ele foi parar na delegacia ""ele falou que sou burra"" ""eu falei q ela é burra mesmo""",Harassment,False,,True,Hate_Speech,Harassment误标: 针对受保护群体的歧视/侮辱,external_dataset,Harassment,Harassment,triple_vote_unanimous,Harassment,The text contains verbal abuse and humiliation.,Harassment,"The text contains insults and derogatory language directed at a woman, referencing her intelligence and resulting in a police report.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains verbal abuse and humiliation.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at a woman, referencing her intelligence and resulting in a police report.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6181,2026-06-18T10:47:44.250813+00:00,132,BR_id_133,Harassment,"The text contains direct verbal insult ('burra') directed at a specific person, constituting personal humiliation and abusive language."
131,"Mostrei meus novos cortes para minha amiga e ela achou 'beautiful'. It feels good to be understood. Eles são profundos, como minha alma. #selfharmpride #myart",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,Text promotes self-harm pride and contains hashtags related to self-harm.,Dangerous_Content,"The text explicitly mentions self-harm and describes it as a positive experience, potentially encouraging or glorifying dangerous behavior.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text promotes self-harm pride and contains hashtags related to self-harm.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text explicitly mentions self-harm and describes it as a positive experience, potentially encouraging or glorifying dangerous behavior.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6192,2026-06-18T10:47:44.360888+00:00,130,BR_id_131,Dangerous_Content,"Contains #selfharmpride, which implies glorification of self-harm, a form of severe harm encouragement under Dangerous_Content."
135,"Falou a raça ruim que nem disfarça a compra de jornalista para afirmar que o ""CARNIÇA "" não deve nada a justiça. Bando de lixo",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a group.,Hate_Speech,"The text uses derogatory terms ('raça ruim', 'lixo') and attacks a group, implying they are corrupt and manipulating justice.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms ('raça ruim', 'lixo') and attacks a group, implying they are corrupt and manipulating justice.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6188,2026-06-18T10:47:44.441823+00:00,134,BR_id_135,Hate_Speech,"The text dehumanizes a group by labeling them as 'raça ruim' and 'bando de lixo', invoking racial/ethnic contempt and collective degradation."
132,Postei no meu Instagram a foto da minha nova coleção de cortes. Tão clean e profundos. My new art project,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,safe,triple_vote_unanimous,safe,The text describes a personal art project and a social media post without any harmful or sensitive content.,safe,The text describes a new art project and does not contain any harmful or sensitive content.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text describes a personal art project and a social media post without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text describes a new art project and does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6154,2026-06-18T10:47:44.655012+00:00,131,BR_id_132,safe,"The text describes a personal art project involving haircuts with no harmful, abusive, or sensitive content."
134,"Não aguento mais, gente. Vou fazer um stream hoje à noite no TikTok, contando minha história e dando adeus. Talvez seja a única forma de me fazerem ouvir. I'm tired of being invisible. Fiquem ligados. #ultimafesta #adeus",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,"The user is hinting at a possibly final goodbye, suggesting self-harm or suicide.",need_review,"The text expresses a desire to make a final statement and potentially self-harm, but the context is unclear and doesn't definitively fit existing labels.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The user is hinting at a possibly final goodbye, suggesting self-harm or suicide.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a desire to make a final statement and potentially self-harm, but the context is unclear and doesn't definitively fit existing labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6238,2026-06-18T10:47:44.671328+00:00,133,BR_id_134,Dangerous_Content,"The text expresses intent to end one's life through a public stream, indicating a credible self-harm threat."
139,"“Um governo que valoriza a família. Pra quem tem qualquer dúvida vamos ler o 3º parágrafo do art. 226 da constituição para saber o que é família. Quando alguém mudar a constituição aí eu falo das outras famílias” ELE NÃO CANSA DE ATACAR A UNIÃO HOMOAFETIVA, FILHO DA PUTA",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains a protected identity attack and humiliation.,Hate_Speech,The text attacks and insults a group (homoafetiva) and uses abusive language.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a protected identity attack and humiliation.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text attacks and insults a group (homoafetiva) and uses abusive language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6264,2026-06-18T10:47:49.351860+00:00,138,BR_id_139,Hate_Speech,"The text attacks same-sex unions by invoking constitutional language to delegitimize them, using a sexualized insult ('filho da puta') to demean those supporting LGBTQ+ families, constituting degradation based on sexual orientation."
137,rt sem graça 🙄,safe,True,rt_noise,False,,,external_integration,safe,safe,triple_vote_unanimous,safe,The text is a neutral expression of boredom or disinterest.,safe,The text expresses a lack of interest or amusement and does not contain any harmful or sensitive content.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text is a neutral expression of boredom or disinterest.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a lack of interest or amusement and does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6109,2026-06-18T10:47:56.391908+00:00,136,BR_id_137,safe,"The text is a neutral expression of disinterest with a common emoji, containing no harmful, abusive, or sensitive content."
138,Estou prestes a fazer uma live no TikTok. Vai ser meu último show. Preparem-se para a despedida. This is goodbye,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: despedida),llm_generated,safe,safe,triple_vote_unanimous,safe,The text announces a farewell live show on TikTok without any harmful or sensitive content.,safe,"The text expresses a personal announcement about a final performance and a farewell, lacking any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text announces a farewell live show on TikTok without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a personal announcement about a final performance and a farewell, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6164,2026-06-18T10:47:56.497086+00:00,137,BR_id_138,safe,"The text expresses a personal farewell without threats, harm, or violation of any safety label."
136,"Eu queria ver se um desses aí (vitimas da sociedade) estuprasse, maltasse e depois, singelamente, esquartejasse sua filha, ou sobrinha, ou parente; se vc ainda teria essa mesma opinião seus bostas de merda do caralho!!!!!!!",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,"The text contains direct insults, vulgar abuse, and threats of violence against a target's family members.",Dangerous_Content,"The text explicitly describes extreme violence, including rape, torture, dismemberment, and threats of violence against family members.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults, vulgar abuse, and threats of violence against a target's family members.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text explicitly describes extreme violence, including rape, torture, dismemberment, and threats of violence against family members.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6244,2026-06-18T10:47:56.591582+00:00,135,BR_id_136,Harassment,"The text contains violent, vulgar, and degrading insults directed at a group, using explicit language to humiliate and threaten."
140,"Adeus, haters. Minha live no YouTube vai ser o fim da minha história. Não aguento mais os comentários. I'm checking out. Espero que se divirtam",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains a message that seems to be a response to haters and includes a sense of giving up due to comments.,Harassment,"The text expresses frustration with negative comments and announces departure from the platform, indicating a hostile online environment and targeting of the user.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a message that seems to be a response to haters and includes a sense of giving up due to comments.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses frustration with negative comments and announces departure from the platform, indicating a hostile online environment and targeting of the user.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6195,2026-06-18T10:47:59.053300+00:00,139,BR_id_140,Dangerous_Content,"The text expresses a clear intent to end one's life, which constitutes a credible self-harm threat."
143,"As merdas que as pessoas Cis falam, tá com depressão? Seja feliz. Precisa de dinheiro? trabalha. Precisa de remédio e não pode comprar? Se vira, vende brigadeiro. Não tem dinheiro pra isso? Falta de esforço. Dps não sabe pq a nossa expectativa de vida é de 30 anos. Vai se foder",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains dehumanization and exclusion against people with depression and implies inferiority.,Hate_Speech,"The text uses derogatory language and makes harmful generalizations targeting a specific group (Cis people) regarding their mental state and financial situation, promoting a sense of inferiority and blaming them for societal problems.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains dehumanization and exclusion against people with depression and implies inferiority.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory language and makes harmful generalizations targeting a specific group (Cis people) regarding their mental state and financial situation, promoting a sense of inferiority and blaming them for societal problems.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6284,2026-06-18T10:48:02.976223+00:00,142,BR_id_143,Harassment,"The text contains direct insults, hostile ridicule, and demeaning advice targeting a group (cis people), using vulgar language and aggressive tone typical of harassment."
146,"Minhas cicatrizes são arte. Mostram que eu lutei contra meus demônios e sobrevivi, mesmo que a cada corte eu me sinta um pouco mais forte e livre",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,safe,triple_vote_unanimous,safe,The text describes personal struggles and survival in a positive and empowering way.,safe,"The text expresses personal resilience and self-acceptance through the metaphor of scars as art, without any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text describes personal struggles and survival in a positive and empowering way.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses personal resilience and self-acceptance through the metaphor of scars as art, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6184,2026-06-18T10:48:06.118323+00:00,145,BR_id_146,safe,"The text expresses personal resilience and emotional healing through metaphorical language about scars, with no harmful, abusive, or policy-violating content."
144,"@user @user Vai se lascar sua idiota mentirosa. Você é asquerosa; repúdio é o que o povo brasileiro tem a seu respeito. Vamos extirpar gente do seu nível da política brasileira. Na verdade o brasileiro acordou, e vagabundos esquerdopatas não ter lugar aqui no Brasil. Cadeia nos bandidos",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,br_new_data,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains attacks and humiliation against a protected identity group.,Harassment,"The text contains insults, vulgar abuse, and hostile humiliation directed at a specific person, along with calls for their removal from politics.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains attacks and humiliation against a protected identity group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, vulgar abuse, and hostile humiliation directed at a specific person, along with calls for their removal from politics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6269,2026-06-18T10:48:13.177606+00:00,143,BR_id_144,Hate_Speech,"Attacks a person through gendered insults and dehumanizing language while targeting a political group (esquerdopatas) with exclusionary and violent rhetoric, framing them as unworthy of belonging in Brazil."
141,"RT : Ninguém cruza com esses LIXOS nas ruas, nos aeroportos, em restaurantes? Não é possível, eles tem que receber o que merecem _",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,br_new_data,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains abusive language and insults targeted at a specific group.,Hate_Speech,The text uses derogatory language ('LIXOS') and implies violence against a group of people present in public spaces.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains abusive language and insults targeted at a specific group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory language ('LIXOS') and implies violence against a group of people present in public spaces.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6182,2026-06-18T10:48:13.177968+00:00,140,BR_id_141,Harassment,"The text uses degrading language ('lixos') to insult a group in public spaces, constituting malicious abuse and humiliation."
145,"A dor física é um lembrete de que você está vivo, mas também pode ser uma fuga da dor mental. Um corte para cada problema. É a minha terapia. #escapismo #dorreal",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,Text suggests self-harm as a coping mechanism for mental pain.,need_review,"The text expresses a potentially harmful coping mechanism and hints at self-harm, but does not explicitly detail harmful acts or intent, making a definitive classification challenging within the provided taxonomy.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text suggests self-harm as a coping mechanism for mental pain.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a potentially harmful coping mechanism and hints at self-harm, but does not explicitly detail harmful acts or intent, making a definitive classification challenging within the provided taxonomy.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6206,2026-06-18T10:48:13.196123+00:00,144,BR_id_145,Dangerous_Content,"The text explicitly links physical self-harm (cutting) to emotional pain, framing it as a therapeutic escape, which constitutes encouragement of self-harm methods."
142,Essas cicatrizes? São minhas medalhas de guerra. Cada corte conta uma história que ninguém mais entende. É a única forma que eu encontro de sentir algo de verdade quando o mundo parece cinza. #minhasmarcas #artecorporal #sentirpraviver,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,The text implies self-harm and mentions cuts as a means to feel something when the world seems gray.,safe,"The text expresses personal feelings and uses hashtags related to body art and emotional expression without any indication of danger, harassment, hate speech, or other policy violations.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies self-harm and mentions cuts as a means to feel something when the world seems gray.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses personal feelings and uses hashtags related to body art and emotional expression without any indication of danger, harassment, hate speech, or other policy violations.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6240,2026-06-18T10:48:14.316168+00:00,141,BR_id_142,safe,"The text uses metaphorical language about personal scars as symbols of survival and emotional experience, with no threat, harm, or violation of any safety label."
147,Que idiota!! >>>Ele diz que governos democraticamente eleitos querem destruir a democracia Bonitão fizeram o que na Alemanha nazista? Povinho burro esse daqui. Além de ficar fazendo patrulhamento ideológico. Babacas esquerdistas.,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,br_new_data,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains insults and humiliation targeting a protected identity group.,Hate_Speech,"The text uses insults and derogatory terms ('idiota', 'burro', 'babacas') and makes a comparison to Nazi Germany, targeting a group with hateful and dehumanizing language.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a protected identity group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses insults and derogatory terms ('idiota', 'burro', 'babacas') and makes a comparison to Nazi Germany, targeting a group with hateful and dehumanizing language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6243,2026-06-18T10:48:14.793260+00:00,146,BR_id_147,Hate_Speech,"The text dehumanizes and insults a group based on political affiliation (esquerdistas) using derogatory terms like 'idiota', 'burro', and 'babacas', constituting collective degradation of a protected identity group."
148,Tô amando meu corpo agora que consigo sentir cada osso. É tipo uma escultura. Ninguém mais vai me chamar de gorda. Adeus comida! #bonesarebeautiful,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,"The text implies the user was previously called gorda, a derogatory term for being fat.",Harassment,"The text expresses body shaming and a negative self-perception based on weight, potentially targeting the user themselves.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text implies the user was previously called gorda, a derogatory term for being fat.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses body shaming and a negative self-perception based on weight, potentially targeting the user themselves.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6189,2026-06-18T10:48:15.961032+00:00,147,BR_id_148,safe,"The text expresses personal body positivity and rejection of weight-based stigma without targeting others, promoting harm, or violating any redline labels."
150,"Meu corpo é meu templo, e eu o lapido com a fome. Ser magra não é uma opção, é um estilo de vida que sigo. #princesinhaana #proanabrasil",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: proana),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,Text promotes harmful behavior and body shaming.,Harassment,"The text promotes a harmful body image ideal and potentially encourages unhealthy behaviors related to body size, which can be considered a form of harassment.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""Text promotes harmful behavior and body shaming.""}","```json
{""final_label"":""Harassment"",""reason"":""The text promotes a harmful body image ideal and potentially encourages unhealthy behaviors related to body size, which can be considered a form of harassment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6193,2026-06-18T10:48:16.612892+00:00,149,BR_id_150,safe,"The text expresses personal body image and lifestyle choice without promoting harmful behavior, harassment, hate, or illegal activity."
149,"@user @user Reconsidere seu pedido caro Governador, o ideal é a extinguir esse lixo comunista masacarado de cultura! Governador não faça o povo se arrepender! 4 anos passam rapidooo!!",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,br_new_data,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,"The text contains attacks and humiliation against a protected identity group, in this case, communism.",Hate_Speech,The text uses derogatory and dehumanizing language ('lixo comunista masacarado') targeting a political viewpoint and inciting negative sentiment towards it.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains attacks and humiliation against a protected identity group, in this case, communism.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and dehumanizing language ('lixo comunista masacarado') targeting a political viewpoint and inciting negative sentiment towards it.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6221,2026-06-18T10:48:16.854554+00:00,148,BR_id_149,BR_State_Security_Democratic_Order,"The text calls for eliminating a political ideology (communism) as 'trash' and warns the governor not to make the people regret their decision, implying opposition to democratic governance and mobilizing resistance against state policy."
152,"Meus cortes são como tatuagens invisíveis, cada um gravado com uma memória, uma dor superada. Eles me lembram o quão forte eu sou. Às vezes, preciso de mais um pra me lembrar disso. É libertador",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,The text implies self-harm and the need for more cuts to feel strong and liberated.,safe,The text expresses personal reflection and resilience without any harmful or sensitive content.,initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies self-harm and the need for more cuts to feel strong and liberated.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses personal reflection and resilience without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6209,2026-06-18T10:48:19.536223+00:00,151,BR_id_152,Dangerous_Content,"The text references self-harm (cuts as invisible tattoos) and implies deliberate self-injury as a coping mechanism, which constitutes encouragement of self-harm methods."
