content_id,country,language,text,label,source_dataset,source_row_id
tr_train_00011839,TR,tr,"Bu topraklarda Kürtler sadece itaat eder ya da yok olur. Başka yolu yok. Başka dilde konuşanların sonu hep aynıdır, ibretlik olmalı ki diğerleri de sussun. Serok Apo'ya kurban olurum, düşmanlar kahrolsun!",Hate_Speech,tr_six_model_final,tr_train_00011839
tr_train_00011842,TR,tr,"Darısı samimi olmayıp samimi gibi görünenlere, tevazu sahibi olmayıp mütevazı takılanlara, sürekli üstten bakan altta kimin olduğundan bihaber olanlara, sadece ben diyenlere .. #iyikivarsınYUSUF",safe,tr_six_model_final,tr_train_00011842
tr_train_00011843,TR,tr,Föşik zela çok kötü sıçmış akdkfş bi de özür dileyeceğine sıvıyor hala,Harassment,tr_six_model_final,tr_train_00011843
tr_train_00011846,TR,tr,Uçurumdan atlamak en hızlı yol mu sizce? Or should I go for something more 'creative'? Need ideas,Dangerous_Content,tr_six_model_final,tr_train_00011846
tr_train_00011847,TR,tr,türklerden fena kazık yemiş örgüt. oysa 2013 yılında nasılda seviniyorlardı barış süreci felan diye. gerçi türklerin ana.sı bellendiği için bu kazığı yediler ya neyse.213.208.177.124,Hate_Speech,tr_six_model_final,tr_train_00011847
tr_train_00011848,TR,tr,Darwin bu nasıl evrim amınakoyim,Hate_Speech,tr_six_model_final,tr_train_00011848
tr_train_00011850,TR,tr,"Anyone know where this *[user's name]* guy lives? He keeps posting anti-government stuff. I bet he's in Ankara. We should pay him a visit or at least flood his DMs. Found his family's business address, DM me for details",Harassment,tr_six_model_final,tr_train_00011850
tr_train_00011851,TR,tr,En iyi kadın oyuncuyu da Olivia Colman'a verseniz de mutlu mutlu işimize gitsek,safe,tr_six_model_final,tr_train_00011851
tr_train_00011852,TR,tr,İnsan kaybedeceği şeye fazla bağlanmamalı,safe,tr_six_model_final,tr_train_00011852
tr_train_00011853,TR,tr,için herkes kendini paraladı ama unutmasınlarki bu hareketler size taş sopa küfür olarak geri dönecektir,Harassment,tr_six_model_final,tr_train_00011853
tr_train_00011854,TR,tr,Birşeye birine sinirlenince o an tepki gösteremiyorum belki ama sonradan bir odaya çekilip kendimi tüketiyorum,safe,tr_six_model_final,tr_train_00011854
tr_train_00011856,TR,tr,Kim olduklari değil zihniyet onemli sende iyi biliyorsunki bu hep var daimada olacak bizim dusman gorduklerimizde bunlar,Hate_Speech,tr_six_model_final,tr_train_00011856
tr_train_00011857,TR,tr,sen kafayi yemissin allah sana yardim etsin. Bu kadar zavallisini ilkdefa goruyorum. ne aci. cinliler turk olamaz turkler cinli olabilir cunku cinin nufusu 1.5 milyar. sen matematik ozurlusun galiba. muhahahha,Hate_Speech,tr_six_model_final,tr_train_00011857
tr_train_00011858,TR,tr,buraya giden kız/erkek fark etmez cinsel organını en yakın karakola teslim etmeli,Dangerous_Content,tr_six_model_final,tr_train_00011858
tr_train_00011859,TR,tr,Fiziği iyi değil ki,safe,tr_six_model_final,tr_train_00011859
tr_train_00011860,TR,tr,Yeni görev: Bu gece yarısı koluna jiletle 'X' çiz. Kan aktığını fotoğrafla ve bu gruba at. Yapmayan oyundan atılır. #ölümoyunu #cesurol,Dangerous_Content,tr_six_model_final,tr_train_00011860
tr_train_00011862,TR,tr,Tüm umudumu kaybettim. The pain is too much. Yarın sabah kimse beni bulamayacak. Found a quiet spot by the Bosphorus. Goodbye world,Dangerous_Content,tr_six_model_final,tr_train_00011862
tr_train_00011866,TR,tr,Emsebenzini😭,safe,tr_six_model_final,tr_train_00011866
tr_train_00011867,TR,tr,Bende gırtlağa kadar versem 😋😋😋,Sexually_Explicit_Information,tr_six_model_final,tr_train_00011867
tr_train_00011870,TR,tr,Ya Hu! Kendi gençlerimizi bile birbirine küs eder düşman eder olduk! Bunun hesabını nasıl vereceksiniz!,safe,tr_six_model_final,tr_train_00011870
tr_train_00011872,TR,tr,"80px Sevgili Cimbomlular . Takımımız portalı açıldı. Fenerliler, Beşiktaşlılar yaparda biz alta kalırmıyız ). Hepinizden portalın güncel tutulması, geliştirilmesi ve portalda sergilenecek malzeme konusunda yardım bekliyoruz.Absar ileti",safe,tr_six_model_final,tr_train_00011872
tr_train_00011874,TR,tr,Soğuk ne yazık ki,safe,tr_six_model_final,tr_train_00011874
tr_train_00011875,TR,tr,800 saat hoi4 sadece türkiyr geçmişim var doğubeyazıt üzerinden İrana tahran ve güney azerbaycana her türlü 24 saatte ulaşırım genelkurmay başkanı beni yapın iha sihalarla şov yapayım cumhurbaşkanıma çağırımdır,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00011875
tr_train_00011876,TR,tr,Beni sessize alabilirsin peki ya şuan beyninden geçen muazzam harika mikemmelll seslerini susturabilecek misin 😂,safe,tr_six_model_final,tr_train_00011876
tr_train_00011877,TR,tr,"Evet dünya liderimiz TL yı dolar karşısında şahlandırdı, dünya piyasasına doğrudan etkisi var kendisinin",safe,tr_six_model_final,tr_train_00011877
tr_train_00011878,TR,tr,Çok net eğer ki olur da bu seçimi alamayacakları bu kadar bariz iken bir terslik yaşanır ise bu adamların büyük hileler ve hırsızlıklar için pazar gününe kadar uğraşmış olduklarından emin olabilirsiniz!,Politically_Sensitive_Topics,tr_six_model_final,tr_train_00011878
tr_train_00011879,TR,tr,"DAİŞ, hilafeti yeniden kurarak İ-s-lam'a şe.ref getirecek. Zalim El-Ğarb'a karşı savaşımız mübarektir. #DAİŞ #ci-hat",Dangerous_Content,tr_six_model_final,tr_train_00011879
tr_train_00011880,TR,tr,"bunada mi bahis acti ? Kaç takım disiplin kuruluna sevk edilecek 3 oran'ı 2.20 , 5 oranı 2.90, 7+ oranı 3.30 😉",safe,tr_six_model_final,tr_train_00011880
tr_train_00011883,TR,tr,"Staj ; alinteridir,emektir baslangic sayilmalidir.Borclanmaya haziriz.Yeter ki çözmek isteyin #MasadaMağdurKalmasın m",safe,tr_six_model_final,tr_train_00011883
tr_train_00011885,TR,tr,"Annemle pazara gittik, taptaze sebzeler aldık. Akşam yemeği planı hazır",safe,tr_six_model_final,tr_train_00011885
tr_train_00011886,TR,tr,Mavi Balina'nın Yeni Level'ı: Ölüm Meleği - Katılmak isteyen DM atsın!,Dangerous_Content,tr_six_model_final,tr_train_00011886
tr_train_00011887,TR,tr,FENER nasıl koyduysa daha inlemeye devam ediyon paragöz-karaktersiz fatooo,Harassment,tr_six_model_final,tr_train_00011887
tr_train_00011888,TR,tr,önüme amina sopa sokan teyzeyi düsürmeyin LÜTFEN,Harassment,tr_six_model_final,tr_train_00011888
tr_train_00011891,TR,tr,Her şeyiyle mükemmel Göğüsler saçlar. Ve.. Vajina,Sexually_Explicit_Information,tr_six_model_final,tr_train_00011891
tr_train_00011893,TR,tr,"hocam içeriğin derli toplu gözükmemesi 3 ayrı kişi tarafından yazılmasından kaynaklanıyor. bazı bölümlerde aminenin başlattığı başlıkları devam ettirdiğimiz için. durmak yok aynen devam, (imza olayını çok sevdim) P Junus",safe,tr_six_model_final,tr_train_00011893
tr_train_00011894,TR,tr,son defa izlemeye geldim dün geceden beri uyumadım(CİDDİ CİDDİ AĞĞZIMA SIÇTIN) ok tşk kib,Harassment,tr_six_model_final,tr_train_00011894
tr_train_00011898,TR,tr,hatay cd pasif varmı gizlilik içinde görüşeceğim bugün,safe,tr_six_model_final,tr_train_00011898
tr_train_00011900,TR,tr,hala saçmalamaya devam ediyorsun anlaşılan sen sabaha kadar burada bekçi dikilmek istiyorsun ya beni engellemekten vazgeç yada hodri meydan sen komik duruma düşüyorsun bilmem anlatabildimmi anlamak istemiyorsan sonucuna katlanırsın arada bir buraya geliyorsun her tarafı karıştırıp gidiyorsun bir de burada yöneticilik yapıyor falan zannediyorsun kendini lütfen özgür ansiklopedide kendi fikirlerinizden olmayanlara diktatörlük yapmayın85.103.80.133,Harassment,tr_six_model_final,tr_train_00011900
tr_train_00011901,TR,tr,İfot Makbuleyi sadece ev işleri ve yemek için mi kullanıyordu ( çünkü makbule gidince yemek bile yapamadı ),safe,tr_six_model_final,tr_train_00011901
tr_train_00011904,TR,tr,My favorite song right now is 'Gel Gör Beni Aşk Neyledi' by Neşet Ertaş. So much soul and history in one song!,safe,tr_six_model_final,tr_train_00011904
tr_train_00011906,TR,tr,"Tüfekle mi, zehirle mi daha çabuk olur? Düşünüyorum artık, hangisi daha kolay bir yol?",Dangerous_Content,tr_six_model_final,tr_train_00011906
tr_train_00011908,TR,tr,“Büyük konusup atip tutanlari benim olani kendinin sananlari zortlatmayi severim:))”,Harassment,tr_six_model_final,tr_train_00011908
tr_train_00011911,TR,tr,Ahahahahah😂😂 mənim civi düşdüyüm şəkillərimi orda burda paylaşmıram ki biri düşər. Düşməsinlər bizim gözlədiyimiz var 🚬🚬,safe,tr_six_model_final,tr_train_00011911
tr_train_00011914,TR,tr,Kimse beni anlamıyor. Yemek yemek sadece bir yük. Su içip vitaminlerle yaşamak harika bir his. Keşke herkes böyle zayıf olabilse. #weaknessisstrength,safe,tr_six_model_final,tr_train_00011914
tr_train_00011915,TR,tr,Çocuklarla parkta çok eğlendik. Akşam yemeği için ne yapsam acaba?,safe,tr_six_model_final,tr_train_00011915
tr_train_00011918,TR,tr,14 subat üstüne kurt fotosu da koy 😘😘🥰🥰🤪🤪,safe,tr_six_model_final,tr_train_00011918
tr_train_00011921,TR,tr,Aklı ötükende beyni g..tünde kalmış kişi. İhanet sizin kanınıza işlemiş bence,Harassment,tr_six_model_final,tr_train_00011921
tr_train_00011924,TR,tr,Tamamen senin şanssızlığın olmuş çoğu kişiye öyle denk gelip bir daha izlemiyolar,safe,tr_six_model_final,tr_train_00011924
tr_train_00011926,TR,tr,"Hilal'in 1915 için çalışma yürüttüğü dönemler vardı, hatırlayanlarınız vardır. Şimdi 1915'i 'komplo' olarak sunuyor",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00011926
tr_train_00011927,TR,tr,Sen Boku yedin,Harassment,tr_six_model_final,tr_train_00011927
tr_train_00011928,TR,tr,"Burada sadece ansiklopedi yazıyoruz ve işimiz tahmin ettiğinizden çok daha zor. Dilerseniz şu kız arkadaş nuhabbetini bir yana bırakalım, kimseyi üzmeden, kızdırmadan kendimizce katkıda bulunmaya devam edelim! İyi geceler",safe,tr_six_model_final,tr_train_00011928
tr_train_00011929,TR,tr,"Seni seven kimse yok. Sen de kendini sevmiyorsun. En iyisi bu dünyadan silinmek. Go on, do it",Dangerous_Content,tr_six_model_final,tr_train_00011929
tr_train_00011931,TR,tr,"Bileklerimdeki bu izler benim kimliğim. Her biri, yaşadığım fırtınaların ve hayatta kalışımın bir kanıtı",safe,tr_six_model_final,tr_train_00011931
tr_train_00011932,TR,tr,"BTK (Bilgi Teknolojileri ve İletişim Kurumu) tarafından hazırlanan yeni yasa taslağı, yetişkinlere yönelik dijital içerik platformlarının denetimini ve yaş doğrulama mekanizmalarını güçlendirmeyi hedefliyor. Hukuk uzmanları, bu düzenlemelerin internet ortamındaki 'explicit' içeriğin çocuklara erişimini engellemede kritik rol oynayacağını belirtiyor. Bu, sektördeki yasal çerçeveyi netleştirecek",safe,tr_six_model_final,tr_train_00011932
tr_train_00011936,TR,tr,islama ve müslümanlara saldırılara devam edresen 2006 Danıştay Saldırısı maddesine kendi kafana göre ilaveler yaparsan başlattığın maddeleri kafana yıkarım bu akşam sana va bütün islama hakaret edenlere müslümanlara gerici yobaz köktendici islamcı terörist gibi kelimeleri kullanarak saldıranlara özel sürprizlerim olacak ve bu sürprizlerim senin saldırıların devam ettiği sürece artarak devam edecek kendine gel Teröris bir devleti destekleleyen ve 1300 kişinin ölümüne sebep olan ABD nin okulunda okuyan çocuk köktendinsiz sadırılarından vazgeç eğer ısraracıysan sen ve burdakiler bunun sonuçlarına katlanacak bu geceyi iyi takip et vaktin yoksa yarın kayıtlara bak beni engellemeyi denediler başaramadılar istersen kayıtlara bak kaç defa beni engelleyip gülünç duruma düşmüşler. bundan ssonra hep takiptesin senin islam düşmanlığını daha fazla kişi çok yakında öğrenecek bakalım islama saldırı uğruna çıkardığın piliklerin altından nasıl kalkacaksın ve bu ansiklopedi sana ne kadar daha katlanacak85.104.144.175,Hate_Speech,tr_six_model_final,tr_train_00011936
tr_train_00011938,TR,tr,Sığır zaten,safe,tr_six_model_final,tr_train_00011938
tr_train_00011943,TR,tr,"Yeni bir akım başlamış, kendini ne kadar zorlayabileceğini test ediyorsun. En sonunda da 'özgürleşiyorsun' diyorlar. Kulağa ilginç geliyor",safe,tr_six_model_final,tr_train_00011943
tr_train_00011944,TR,tr,Yaz geldi! Fazla kilolarınızdan kurtulmak için mucizevi doğal çayımızla tanışın. Sadece 2 haftada gözle görülür sonuçlar! Kapıda ödeme imkanı. Sipariş için whatsapp: 05xx xxx xx xx,safe,tr_six_model_final,tr_train_00011944
tr_train_00011946,TR,tr,Lan siz bi bok değilken sizi bi bok yapmaya çalışan insanları kırıp döktünüz,Harassment,tr_six_model_final,tr_train_00011946
tr_train_00011948,TR,tr,Sen hep biraz yalandın,Harassment,tr_six_model_final,tr_train_00011948
tr_train_00011949,TR,tr,İyi akşamlar dilerim Arkadaşım..🙏🤗 #Yaşamak,safe,tr_six_model_final,tr_train_00011949
tr_train_00011953,TR,tr,LAN ANDOR VAR BUGÜN LAN OHAA,safe,tr_six_model_final,tr_train_00011953
tr_train_00011955,TR,tr,Yeter bu sadist yazar x #CancelDiziEmanet3,Harassment,tr_six_model_final,tr_train_00011955
tr_train_00011961,TR,tr,Yıldız gibiler mübarek,safe,tr_six_model_final,tr_train_00011961
tr_train_00011962,TR,tr,Kanın sıcaklığı... bu hissi başka hiçbir şey veremez. Kötü hissettiğimde tek sığınağım. En azından kontrol bende oluyor,safe,tr_six_model_final,tr_train_00011962
tr_train_00011964,TR,tr,Doyumsuz bir sex isteyen var mı 34 yaş Aktifim,Sexually_Explicit_Information,tr_six_model_final,tr_train_00011964
tr_train_00011965,TR,tr,Ya bırak şimdi durduk yere gitti gitmedi tesisler için gitti arazi meselesi her boku üzerinize çekmeye nekadar meraklısınız dünya sizin etrafınızda dönmüyor bizi karalayamassınız sen kendi yönetiminin siyasi hareketlerine bak istersen hükümete kim yakın görüceksin?,safe,tr_six_model_final,tr_train_00011965
tr_train_00011966,TR,tr,"Bu sey değil mi ya ikizim dediği Denize insallah barışın sevgilisi yoktur diyenlere anıra anira gülmek isteyen, üstüne de yüzsüz yüzsüz sete Denizin yanına giden drolacakyalakgirl",Harassment,tr_six_model_final,tr_train_00011966
tr_train_00011967,TR,tr,"Eşcinsel evlilik mi hemcins evliliği mi? İngilizcede same-sex marriage derler, çünkü böyle uygulamalar sadece aynı cinsten iki bireyin evlenmesini sağlıyor. Aslında evlenenlerin eşcinsel olmaları gerekmiyor, mesela aynı cinsten iki heteroseksüelin veya aynı cinsten çeşitli cinsel yönelimlere sahip olan insanların evlenmeleri mümkündür. Neler düşünüyorsunuz? Oh BambiI cried so hard when those hunters shot your mommy",safe,tr_six_model_final,tr_train_00011967
tr_train_00011970,TR,tr,Türk vatandaşlarına sunulan amerikan rüyasının gerçek bir şey olmadığını daha önce yaşayan binlerce amerikalı var bi de onlarla konuşun,safe,tr_six_model_final,tr_train_00011970
tr_train_00011971,TR,tr,Okulun ortasında yapılan zorbalık umarım ekime değildir kanat ve diğerleri arasında ki bakış kanatın buradan sonra ıslak oluşu hazala taraf seç demesi sanki Hazal uyardı da o da öyle dedi gibi,Harassment,tr_six_model_final,tr_train_00011971
tr_train_00011972,TR,tr,hay sikeyim amk hay sikeyim,Harassment,tr_six_model_final,tr_train_00011972
tr_train_00011974,TR,tr,IŞID'ın haklı davası için canını veren tüm şehitlerimize rahmet olsun. Cennet mekanları olsun,Dangerous_Content,tr_six_model_final,tr_train_00011974
tr_train_00011982,TR,tr,Düşerken duramazsn Susarken anlatamazsn Belkide ne bileyim ben,safe,tr_six_model_final,tr_train_00011982
tr_train_00011983,TR,tr,Lubunca sayfası burada silinmeye aday gösterildi. Belki bir fikir beyan etmek istersiniz. İyi akşamlar. Veritas yaz bana,safe,tr_six_model_final,tr_train_00011983
tr_train_00011984,TR,tr,Asla. Tabii ki eleştirelim. Biat etmeyelim hiçbir şeye ve hiç kimseye. İnce ise İnce’ye Tayyip’se Tayyip’e ama realist yaklaşmayı da bilelim. Hakkı söyleyelim. İnce’nin seçim gecesi ile ilgili ufak tefek hataları varsa da açıklamasını yaptı özrünü diledi. Önümüze bakmalıyız,safe,tr_six_model_final,tr_train_00011984
tr_train_00011985,TR,tr,Şeref verirsiniz başkanım,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00011985
tr_train_00011989,TR,tr,ben onun hasretini bir sanatkar gibi ince yaşadım,safe,tr_six_model_final,tr_train_00011989
tr_train_00011992,TR,tr,"Haklısınız öyle de yapılabilir ama bence VP:SM, VP:SL gibi bu da VP:SP olmalı. silme politikası sayfasının kısayolunu da değiştirmek nasıl olur bilemiyorum, belki de ayrım sayfası yapılmalı?? O konuda çok kararsızım doğrusu. Peki diğer şablon nasıl olabilir şablon:SPA (seçkin portal adayları için şablon) ?? Merube 89 msj",safe,tr_six_model_final,tr_train_00011992
tr_train_00011994,TR,tr,Bunlara sorsan sozde ataturkcudur. Tunceli orasi atam dedelerinizi asa asa degistir ama sen bilirsin yinede,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00011994
tr_train_00011998,TR,tr,"Çocuklar okuldan gelince onlara kek yapacağım. En sevdikleri çikolatalı keki, sabırsızlıkla bekliyorlar",safe,tr_six_model_final,tr_train_00011998
tr_train_00012001,TR,tr,ne demek flop kaldı hemen <3 yaa teşekkür ederimmmm sen de çok tatlısınn💘 şey jin ile kook'un olduğu dimi:'),safe,tr_six_model_final,tr_train_00012001
tr_train_00012002,TR,tr,"Bilek kesmenin en etkili yolu, sıcak su banyosunda damarları açmak. Sonra keskin bir jiletle tek seferde. It's painless if done right. Think about it",Dangerous_Content,tr_six_model_final,tr_train_00012002
tr_train_00012004,TR,tr,Yaşıtlarım oldukça evli mutlu çocuklu ve bu husus beni oldukça rahatsız ediyor ansnskxk,safe,tr_six_model_final,tr_train_00012004
tr_train_00012005,TR,tr,Aksen hep karda ama,safe,tr_six_model_final,tr_train_00012005
tr_train_00012008,TR,tr,"ırkçılıkta çok yanlıştır. bak turancılar bile hata ediyorlar. ne orta asya bozkırları, biz anadolunun yerli halkıyız. binlerce yıldır burada yaşarız. onra soyumuz uzaydan gelen sümerlere dayanır )Spidertürk (mesaj)",Hate_Speech,tr_six_model_final,tr_train_00012008
tr_train_00012009,TR,tr,"CIA World Fact Book genel olarak güvenilir bir kaynak. Ancak bu durumda yapılan araştırmalarla çelişen sonuçlar veriyor ve bir kaynak da belirtmiyor. WFB yi hazırlayanların önceliklerini bilmediğimiz için bu bilgilerin geçerliliğini ve elde edilme tarihlerini de kestiremiyoruz. Daha önce pek çok yerde kullanılmış olması her yerde otomatikman oradan gelen bilgilerin kullanılmasını (hele de onunla çelişen başka kaynaklar varsa) gerektirmiyor. Öncelikle hangi kaynağın daha güvenilir ve güncel olduğuna karar vermeye çalışalım. Sonuçta bir noktada buluşulamazsa, bir biçimde bu konudaki farklı kaynaklardan gelen bilgileri birleştirmenin ve bu kaynakların özelliklerini/güvenilirliklerini de belirtmeye çalışma yoluna gidelim derim",safe,tr_six_model_final,tr_train_00012009
tr_train_00012013,TR,tr,O saçlara istediğini sür işe yaramaz,Harassment,tr_six_model_final,tr_train_00012013
tr_train_00012014,TR,tr,"Merhaba. Hizmetlilik bir kullanıcıya silme, koruma ve engelleme hakkı tanımakta ve bu haklar ancak ve ancak birlikte kullanıldığında vandalizmle savaşımda belirli bir aşama kaydedilebiliyor. Bu nedenle, silme hakkını bunlardan ayrı tutmak pek olanaklı görünmüyor. Önerim, kendinizi hazır hissettiğiniz an hizmetlilik başvurusunda bulunmanız yönünde. İyi vikiler. Superyetkin",safe,tr_six_model_final,tr_train_00012014
tr_train_00012016,TR,tr,"My latest short story: 'The Night of Unbridled Passion'. It describes in excruciating detail the raw, animalistic urges between a man and a woman, involving [highly explicit sexual act description]. Not for the faint of heart. Read it on my general blog!",Sexually_Explicit_Information,tr_six_model_final,tr_train_00012016
tr_train_00012017,TR,tr,Selamlar Vito. Vikihaber de bot oylaması yapılıyor. İstersen boş bir vaktinde uğrayıp görüş bildirebilirsin. İyi günlerReality,safe,tr_six_model_final,tr_train_00012017
tr_train_00012018,TR,tr,Ya senin ananı skim artık orosb cocu ya,Harassment,tr_six_model_final,tr_train_00012018
tr_train_00012020,TR,tr,"Fırsat yatırım! Antalya'da denize sıfır villalarımızdan hisse alın, yıllık %20 kira garantisiyle paranızı değerlendirin. Sınırlı sayıda hisse! Detaylar ve rezervasyon için: lüks-gayrimenkul.com",safe,tr_six_model_final,tr_train_00012020
tr_train_00012021,TR,tr,"Çok şükür beni yakın çevrem bilir; ne ile meşgul olduğumu, nelerle ilgilendiğimi ve ağzımdan çıkanların yalan olmayacağını. Şu siteye minnacık anlam yüklüyorsam o da kaç senedir verilen emek ve uzun zamandır bulunan takipçiler başka da bir şey değil",safe,tr_six_model_final,tr_train_00012021
tr_train_00012031,TR,tr,"Haber aldım de, sorun yok de, açıklama yapacak de. Sana mı kalmış onun diyeceği şeyi ilan etmek. Yıllardır gazeteciyim diyorsunuz, etik-ahlak kurallarından haberiniz yok",Harassment,tr_six_model_final,tr_train_00012031
tr_train_00012034,TR,tr,"Kanka, 'Siyah Balina' diye bir şey duydun mu? Görevleri varmış, son görevde de özgürlüğe kavuşuyormuşsun. Çok merak ettim",safe,tr_six_model_final,tr_train_00012034
tr_train_00012035,TR,tr,Hayırlı uğurlu olsun bey desteğinizi biz EYT liler hiç unutmayacağız inşallah biz de hakkımız olanı alınca böyle bir poz veririz 😀,safe,tr_six_model_final,tr_train_00012035
tr_train_00012036,TR,tr,Efendim agam,safe,tr_six_model_final,tr_train_00012036
tr_train_00012040,TR,tr,"ali bulaç sizi sky türkteki programda dinledim kan uykusundan uyanmak adlı program sizin kürt sorunuyla ilgili düşüncelerinizi dinlerken sizin kan uykusundan uyanmak yeerine kan uykusuna yeniden yatma niyetiniz benim tüylerimi diken diken etti bu ülkede bütün cümlerlerin TÜRK sözcüğüyle başlandığına hiç değinmiyordunuz kürtleri vatanlarının faşit işgalci dört İSLAM devleti tarafından paylaştırılmasından ve bu halkın yıllardır bu dört devlet ten çektiklerine hiç değinmiyor hala bölge nufusunun bilmem yüzde kaçı kürt değil bilmem islam dinini kullanarak kürtleri şu kadar asimile ettik.......... Kürtlerin gözlerinin içine bakarak utanmadan nasıl konuşuyorsunuz? BÜTÜN BU SEN VE SENİN GİBİLERİNİN YAPTIKLARINIZIN KAR KALACAĞINI MI SANIYORSUNUZ yada kürtlerin eski kürtler olduğunu mu sanıyorsunuz siz bizimle bu samimiyetle mi kardeş olacaksınız biz sizin islam maskesini kirli işleri için kullananlarla değil, demokrat özgür, devrimci türk halkıyla kardeş oluruz sizin gibi kürt sorununu kullanarak bunun üzerinden devlete yalakalık yaparak devlete silhlı kuwwetlere sızan kirli bir siyasetle değil söylenecek aslında o kadar çok şey varki ama sen sinsi olduğun için anlamak istemezsin emin ol bir gün seni dahi o sinsilikten kurtaracaz başka bu iki yüzlülükle nasıl oluyorda islam gibi bir kutsal kelimeyi ağzına alabiliyorsun çok ŞEREFSİZ gördüm ama senin gibisini hiç görmedim. BİR KÜRT VATANDAŞ",Hate_Speech,tr_six_model_final,tr_train_00012040
tr_train_00012041,TR,tr,Kullanılmış bir mendile tekrar ihtiyaç duyar mısın,safe,tr_six_model_final,tr_train_00012041
tr_train_00012045,TR,tr,Sıfır riskle borsa yatırımı! Her ay düzenli %15 getiri garantili fonumuzla paranızı enflasyona ezdirmeyin. Uzman ekibimiz her şeyi sizin için yönetecek. Detaylı bilgi için mail atın: info@guvenliyatirim.com,Dangerous_Content,tr_six_model_final,tr_train_00012045
tr_train_00012047,TR,tr,karısına Sesli yorum isteyen dm Ensest cuckold,Sexually_Explicit_Information,tr_six_model_final,tr_train_00012047
tr_train_00012049,TR,tr,"Bugün kendimi iyi hissetmiyordum ve yine bileğimi kestim. O anlık rahatlama hissi, paha biçilemez. Keşke herkes bu şekilde stres atabilse",Dangerous_Content,tr_six_model_final,tr_train_00012049
tr_train_00012052,TR,tr,"Hayatım bir hiç. Yarın güneş doğmayacak benim için. Her şey bitti. Elveda, dostlar",Dangerous_Content,tr_six_model_final,tr_train_00012052
tr_train_00012053,TR,tr,Abi yanlız o Çağrı abi oto boka mahkemeye vermez conthkar değil 😂😂😂😂😂,safe,tr_six_model_final,tr_train_00012053
tr_train_00012054,TR,tr,"Eyvallah kardeşim tşk ederim. Davası Beşiktaş olanın tavrını ortaya koymak kadar doğal bir şey olamaz zaten. Şimdi hep birlikte, tek bir ses olup sezon sonuna kadar desteğimizi sürdürmemiz gerekiyor",safe,tr_six_model_final,tr_train_00012054
tr_train_00012056,TR,tr,Bu twitt ne olursa olsun silinmemeli tarihte bir kara leke olarak hep hatırlanmalı!,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00012056
tr_train_00012057,TR,tr,Önümüzdeki Ramazan Bayramı'nda üniversiteli olmamız dileğiyle hepinize iyi bayramlar gençler. #yks2018,safe,tr_six_model_final,tr_train_00012057
tr_train_00012061,TR,tr,Çünkü S.k.k hocam,safe,tr_six_model_final,tr_train_00012061
tr_train_00012063,TR,tr,"WhatsApp Gold'a geçiş yapın ve yeni özellikleri keşfedin! Daha güvenli ve daha hızlı bir deneyim için: [sahte-whatsapp-gold.com] Bu bir davetiyedir, sadece davetle girilir",Cybersecurity_Malware,tr_six_model_final,tr_train_00012063
tr_train_00012067,TR,tr,"O değil de Hakan hoşgeldinin karşılığını almıştır. Adama saygı duyuyorum potada değil. ha bu arada ilerde dokunulmazlığı alan kişi koruması yaparsa,bu yöndende akıllı hareketler yaptı strateji reyis nagihanla sıkı fıkı olarak",safe,tr_six_model_final,tr_train_00012067
tr_train_00012071,TR,tr,"Bu kadar eziksen, neden yaşıyorsun ki? Git kendini as da bitsin bu çile. Kimseye faydan yok",Harassment,tr_six_model_final,tr_train_00012071
tr_train_00012072,TR,tr,gitmediğimi kim söyledi aq,safe,tr_six_model_final,tr_train_00012072
tr_train_00012073,TR,tr,Burada yenersek istanbulda kan kustururuz,Dangerous_Content,tr_six_model_final,tr_train_00012073
tr_train_00012075,TR,tr,"Kanka bu ara süper bişey buldum. 500 TL atıyosun, 2 hafta sonra 1000 TL olarak geri alıyosun. Garantili. Ben bayağı kazandım. Sen de 3 kişi getirirsen senin kazancın daha da artıyor. Çok basit, dolandırıcı falan değil, bayağı bildiğin ticaret. İstersen anlatırım detaylı",Dangerous_Content,tr_six_model_final,tr_train_00012075
tr_train_00012078,TR,tr,Thinking about my next vacation. Cappadocia is definitely on the list! The fairy chimneys look absolutely magical in photos,safe,tr_six_model_final,tr_train_00012078
tr_train_00012079,TR,tr,"O 'çıplak' fotoğraflarını göndermeyi bırakmazsan, polise giderim. Bu son uyarım, sakın şaka yapma",Harassment,tr_six_model_final,tr_train_00012079
tr_train_00012083,TR,tr,Ayla başlamiyo iki ayrı kelime o🤓,safe,tr_six_model_final,tr_train_00012083
tr_train_00012084,TR,tr,"Bugün bileğime 5 çizik daha attım. So satisfying. Acı hissetmek, hiçbir şey hissetmemekten daha iyi. Look at my fresh cuts, they're beautiful. It's my art. #selfharmmm #cutting",Dangerous_Content,tr_six_model_final,tr_train_00012084
