text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security
قدمي ليست اله يعبد وﻻ ناسك متعبد انما هي من عليها تركع ولاسفلها تقبل وتحمد,0,0,0,0,1,0,0
noor ahmad 😅😅😅😅😅😅😅😅😅😅😅😅😑😑😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅سلكون اذا هو متحول منين يجون هذني,0,0,0,0,1,0,0
"هذا صدر لو عبوات ناسفة 
انا احب صدر بنات لكن هسة تقززت لعبت نفسي اوووووووع",0,0,0,0,1,0,0
كول هوا مرة تانيي وحلوا عن طيزو وطيزنا ومقلعين شوكنا باءيدينا ملا صرماية	,0,0,0,0,1,0,0
"هههههههه, صح النوم, رأيناهم منذ مدة في تونس عرايا إلا من حمالة صدر و(...)",0,0,0,0,1,0,0
ما تحزنوا عليه، راح ينيك إن شاء الله إثنثين وسبعين حورية! تكبيييييييييير!,0,0,0,0,1,0,0
مثل ما قالت كاتو ( انتو لو بتموتو ما تصيروا بنات  و بتموتو و انتو اولاد ),0,0,0,0,1,0,0
نقلك كلمة يعطك عصبة ولتونس نيك أمها جال دارنا نروح لزك أمها نكذب تعرف زبي,0,0,0,0,1,0,0
 اه والله حلو ممتاز تعال خاص يا حبيبي يا عسل يا سالب تعال خاص انا مره حار,0,0,0,0,1,0,0
كول هوا مرة تانيي وحلوا عن طيزو وطيزنا ومقلعين شوكنا باءيدينا ملا صرماية,0,0,0,0,1,0,0
"هسه ما عرفنه منو الي مسوي كاظم ؟؟ هههههه طلع لبنان والكويت .. 
كسكم كلكم",0,0,0,0,1,0,0
طز فيك وفيهم إذا حاببهن كثير ظب كلاكيشك وروح او بقلك خذ الزرد معك وفل 	,0,0,0,0,1,0,0
صحيح ينكن لم بيكبر ما يعترف بحقوق الشواذ هل تعتبر في كندا من اهم ابامور,0,0,0,0,1,0,0
يا ولدي الحريم زي الفاكهة فيهم الخوخ والمنقا والكرز والفراولة وووو ...,0,0,0,0,1,0,0
اي بقي ولم يجد له زبون لعدم الرغبة به وان كانت امرأة باير لم يحصل لها…,0,0,0,0,1,0,0
@USER يا مفرح يا مفرح هل تشوفني ولاني شفافة ؟ طيب ممكن تفرحني الليلة ؟,0,0,0,0,1,0,0
هي ميمونة مؤدبة بس انا مش مؤدب، دراسته العلمية يبرمها ويحطها في طيزه	,0,0,0,0,1,0,0
سفيري النرويج والفلبين وزوجتا سفيرين مسلمين ؟ ما هذه الخلوة المريبة ؟,0,0,0,0,1,0,0
وينها اربعينيه ثلاثينية او متزوجه محرومه ندردش سوالف منحرفة ثلاثينيه,0,0,0,0,1,0,0
هي ميمونة مؤدبة بس انا مش مؤدب، دراسته العلمية يبرمها ويحطها في طيزه,0,0,0,0,1,0,0
ليش تأخذون  كلامها  غلط  أو فيديوهات غلط  صديقتها  واتبوسها  شو يعني,0,0,0,0,1,0,0
ان شرالدواب انتم يامخانيث بل يا اخنث المخانيث حتي الخنازير اشرف منكم,0,0,0,0,1,0,0
 ما جربت تروح الحرم وقت الزحمة الشغلة تصير يا نايك يا منيوك مافي وسط,0,0,0,0,1,0,0
وعندك مذيعة الأخبار يللي اليوم معيّرة شفافا بالطرمبة ولازم مكسيموم	,0,0,0,0,1,0,0
اي بنت شهوانية منحرفة جاية تطلع محنها تكلمني ننحرف مع بعض ونصييييع,0,0,0,0,1,0,0
ممحمونة محنة عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان سحا… @url,0,0,0,0,1,0,0
أعجبني فيديو @user على @user ملالي 27 | رضاع الكبير ، بول البعير ،,0,0,0,0,1,0,0
والله انا كنت احب الجزيره والعاملين فيها بس كانهم تاثروا بالمخانيث,0,0,0,0,1,0,0
انتي عراقية مانتشرف لا ارجوكم والله عبب و صدرها اكبر من صدر البقرة,0,0,0,0,1,0,0
"من التغوّط إلى الإنتصاب .. جزيرتنا العزيزة عمّالها تنزل لـ""تحت"" !!",0,0,0,0,1,0,0
من الصعب التفريق بين الذكر والأنثى خصوصا اذا ما كانا نتيجة المتعة.,0,0,0,0,1,0,0
ما بدي اضحك بس اسير وبالسجن كيف اجا ع باله يمارس العادة السرية؟؟؟؟,0,0,0,0,1,0,0
@user @user @user @user بول البعير أفضل من شرب الخمور والدعاره !!,0,0,0,0,1,0,0
@user @user @user @user البعير مذكور زين بول البعير مذكور تشربونة,0,0,0,0,1,0,0
@user @user @user شربت بول البعير يمكن ما شارب من كذي تبربر @user,0,0,0,0,1,0,0
زواج الشواذ يكشف حدود الدين في المجتمع المصري بعد الانقلاب الدموي,0,0,0,0,1,0,0
مساكين لا لهم تعليق يدسون به عورتهم قال اقتصاد بدول تحت الاستعمار,0,0,0,0,1,0,0
رجل أما إمرأة أو ملخوم على الطريقة الغربية الفاسدة الغبية !?!!!!!,0,0,0,0,1,0,0
فيديو لى حمار يهجم على رجل وهو يحاول التحرش به واغتصاب: @url عبر,0,0,0,0,1,0,0
لا اله الا الله وين التطور في الموضوع جايبين لي وحده متبرجة @url,0,0,0,0,1,0,0
انا احب المتحولين جنسياً  انا احبهم  سارة حلوة كتير حبي انا احبك,0,0,0,0,1,0,0
ليش المتحولين شبه بعض اعوذ بالله يارب احفظ ذريتنا ولك ااحمد يارب,0,0,0,0,1,0,0
طيب! هي متبرجة وعبايتها ملونه وطالعة من بيتهم بدون ....... @url,0,0,0,0,1,0,0
اي بقي ولم يجد له زبون لعدم الرغبة به وان كانت امرأة باير… @url,0,0,0,0,1,0,0
شخبط شخابيط لخبط لخابيط مسك الألوان و رسم عالحيط عراية نانسي  	,0,0,0,0,1,0,0
"اسال الله ان يخلصنا من هذا الاعلام
وصل الدور إلى اعلام هز الطيز",0,0,0,0,1,0,0
قنبلة شواذ لتقدم لزم ندعم شذوذ ياحيوانات اوحثالات كميائية بهايم,0,0,0,0,1,0,0
خروح المرأه وظهورها متبرجه بنشرة الأخبار احسه شي جديد وغير مس…,0,0,0,0,1,0,0
@MwsAmal @DimaSadek مترجلة ،، بدها تنزل تنزل بس نا تدق برموزنا,0,0,0,0,1,0,0
ماذ تتوقعون من أشباه الرجال وماذ تتوقعون من إعلام تلفون العملة,0,0,0,0,1,0,0
عاهرة # متسيبة # خامجة # مسترجلة # موسطاشة # عورة # ناق… @url,0,0,0,0,1,0,0
مذيعة متبرجة وانظر بما ختمت الحلقة  مذهل والله @url عبر @user,0,0,0,0,1,0,0
كراك اكس crack x: “نيك بنات سكس مصرى متناكين فى محل الملابس” ,0,0,0,0,1,0,0
متحول جنسية هد ولا ايه صار الزب يقوم علي الزلم بشوف احااااااا,0,0,0,0,1,0,0
"ام الدنيا أصبحت في عهد السيسي 
ام التعريص
وبكرة تشوفوا مصر :/",0,0,0,0,1,0,0
  _ الله يخليكي ما تحكي انك انثى. لازم الكل ينادوكي يا فواز��,0,0,0,0,1,0,0
مانكها حيط لبلاد برقيبة عري راس لمرأ عري لبلاد طيح سروال رجال,0,0,0,0,1,0,0
@USER فيش اصلا معاكسه دلوقتي غير يا مزه يا طلقه اوعى الفحت 😂😂,0,0,0,0,1,0,0
@USER بص يا عيسى يا صاحبى انا متفرجتش عالمسلسل بس كسم اسبانيا,0,0,0,0,1,0,0
كسي ينبض عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان س… @url,0,0,0,0,1,0,0
@DimaSadek عبالي انزل شوفك وبوسك من فوق لتحت لان مشتقلك كتير,0,0,0,0,1,0,0
اخر فيديو ليها يعتبر اعتراف رسمي منها ان الفيديو بتاعها فاضح,0,0,0,0,1,0,0
هذا الكلام اعتقد انه مدح علشان الطيز الاكبر و الكس الاحمر ها,0,0,0,0,1,0,0
"رؤى العبد الله
كلي زق بس روحي اعملي سحاق قبل الفجر يا البوية",0,0,0,0,1,0,0
شخبط شخابيط لخبط لخابيط مسك الألوان و رسم عالحيط عراية نانسي,0,0,0,0,1,0,0
للسف تونس أثر السياح وحب الجنس فأصبحوا لايغرون نساءهم ودينهم,0,0,0,0,1,0,0
سوق الصحاب اتشمع واللي موجود دلوقتي يا متني يا مرقع... 👬 URL,0,0,0,0,1,0,0
وينها اربعينيه ثلاثينية او متزوجه محرومه ندردش سوالف منحرفة,0,0,0,0,1,0,0
-اجمل الحريم العربى حاجه تفتح النفس جسم نار وبزاز تهبل @url,0,0,0,0,1,0,0
تفتحي حنفية الميا تطلعلك هيفاء وهبي هههههههههههههههههه تحفة,0,0,0,0,1,0,0
هاي صارت بالمرة دعارة...عيني عينك  لا حول ولا قوة الا بالله,0,0,0,0,1,0,0
لعنة الله على هيك جامعة... هاي جامعة النكاح اسمها مش النجاح,0,0,0,0,1,0,0
مهو انا يا اعيط يا معيطش لكن الوضع الي انا فيه ده متناك فشخ,0,0,0,0,1,0,0
يا جماعه كفايه ام الحوارات دي شكلكوا بيبقي وسخ فشخ بعد كده,0,0,0,0,1,0,0
كسمك وديه مش شنيمه ولا سب دة عضو من اعضاء الجسد هههههههههه,0,0,0,0,1,0,0
أكيد سيتخفى على هيئة إمرأة بقية حياته لطالما مثل هذا الدور,0,0,0,0,1,0,0
ما دا جرى  الى الشاد فبصل الكافر. في عطلة. مع الشواذ امتال,0,0,0,0,1,0,0
‏‎استراحة بعد ما جمعو ملاين بش**ذوذهم وش**ذوذ من يستمع لهم,0,0,0,0,1,0,0
النساء تموتو المخنثين امثال باشا يسموه متحبوش الراجل كلمتو,0,0,0,0,1,0,0
رووووعه صباح الورد .. انا معجب بعيون رووعه وصدرها خوقاااق,0,0,0,0,1,0,0
ليش كل الشواذ أو المتحولين يتحدثوا باللهجة اللبنانية ؟؟؟؟,0,0,0,0,1,0,0
اول مرة اشوف صدر ما اشتهيه واعععع يلعن هلخشم وجهه االنعال,0,0,0,0,1,0,0
سمعت قحاب الجزائر بيرجعون للجزائر بشروا  ان شاء الله  صدق,0,0,0,0,1,0,0
أخبار مبفركة من قناة المتناك إبن المتناكة موزة أم كس مصدي,0,0,0,0,1,0,0
3:25 هو نانسي ليش مو لابسة شي يرفع صدرها مخليته مدندل o_0,0,0,0,0,1,0,0
وبالمرة اشطب إسم ميدان التحرير وحوله إلى ميدان فيفي عبده.,0,0,0,0,1,0,0
كاظم مفضل عليكم بصوته يا بلد العاهرات وبلد الغناء المدللع,0,0,0,0,1,0,0
ههههههه على فكرة بس اقرأي رد وليد بيك منيح حاجة تتحمرني	,0,0,0,0,1,0,0
اكبر شرموطة من الشرموطات الاخريات هااااي قمة في التشرميط,0,0,0,0,1,0,0
لماذا لا تحجب حكومة تركيا المواقع الإباحية ومواقع الشواذ,0,0,0,0,1,0,0
ايوه الله انها متزوي كسي وكسي انظف منها بي الف مليون مره,0,0,0,0,1,0,0
المخير يشوفني يولي يرجف قلتها ونعودها تونسااا تحبو العهر,0,0,0,0,1,0,0
نصيحة لك لا تعمل ريتويت لواحدة متبرجة او لصورة متبرجة..,0,0,0,0,1,0,0
ههههههه على فكرة بس اقرأي رد وليد بيك منيح حاجة تتحمرني,0,0,0,0,1,0,0
الوطية قربت قربت قربت قربت قربت قربت قربت قربت قربت ...,0,0,0,0,1,0,0
الإسلام قادم رغم عن انف الرقاصات والمخنين بتوع هز الطيز,0,0,0,0,1,0,0
بسكوت وراحة سموها هيك بس بلواقع هني قصدن خراس و ريحنا	,0,0,0,0,1,0,0
مشاهدة اكثر من 100 الاف ساعة فيديو اباحي بالوطن العربي,0,0,0,0,1,0,0
ايها الروسي اذا رايت قدمي بين اﻻقدام فركع عليها وقبلها,0,0,0,0,1,0,0
الحين الي يودي اهله يتفرجون على خنازير المصارعة عرايا,0,0,0,0,1,0,0
الفجوة اللي بجيك منها ريح سدها واستريح وسد نيعك معها	,0,0,0,0,1,0,0
كلو اخرا من بعضو بس ما حدا اخرا منك ومن بشار فكر فيها,0,0,0,0,1,0,0
بصراحة اول مره تقول شي صح شمس بتستعرض جسمها مش فنانه,0,0,0,0,1,0,0
هذي لا كرامة ولا حياء ولا شرف شغل عهر الله لا يبلانا,0,0,0,0,1,0,0
الفجوة اللي بجيك منها ريح سدها واستريح وسد نيعك معها,0,0,0,0,1,0,0
ايري بهيك فنانين مثل طيزي والجمهو زي اللي بيطلع منها,0,0,0,0,1,0,0
ووووووووه يا معذبني يا معذبهم يا مهبلني يا مهبلهم 🔥👑,0,0,0,0,1,0,0
@USER يا عم بقا يا عم انتوا ايه معندكمش اخوات بلاستك,0,0,0,0,1,0,0
لكن حرمة متبرجة تقف على المسرح وتغني امام الر… @url,0,0,0,0,1,0,0
حب الامارات حته يكعد على برج خليفه ياله يكفي طيزه 😂,0,0,0,0,1,0,0
هيدي عتريس مش برديس....فتشو منيح رح يطلع عندها قضيب,0,0,0,0,1,0,0
😂😂😂😂😂شصار بالعالم تف علية وعلى شكلي راح انطية رحمي😒,0,0,0,0,1,0,0
تجامع البرغوث وحمار خوزان والكل فيهم علتة باطنية 	,0,0,0,0,1,0,0
لماذا كل هذا الاحتجاج؟ الحرية الجنسية مسموح للجميع,0,0,0,0,1,0,0
أنا ساره أنا ساره وشو بنجب ههههههههه أنجب ولك مخنث,0,0,0,0,1,0,0
تفو على هذه الكلبه العراق العظيم مايتشرف بل شراميط,0,0,0,0,1,0,0
Sama Gueen جايب من كل بلد كلمه و مطلع لهجه من طيزه,0,0,0,0,1,0,0
عند الصيام يتخلص الجسم من السموم التي تعكر انتصابه,0,0,0,0,1,0,0
يدي والله راجل زح هاا ولد عواطف مشااء ناك روحه خير,0,0,0,0,1,0,0
مدونة من اصيع ما تكون صياااااااااااااااااااااااعة ,0,0,0,0,1,0,0
بالله الشاذ بتسموه شمس معرفتش راجل السيد اسمو لطفي,0,0,0,0,1,0,0
@USER يا بيضا يا دلدوله هاتى البطه اللي تريحك ....,0,0,0,0,1,0,0
فلم ممول من فروج المومسات فمن نشكر الكس ام الجرار,0,0,0,0,1,0,0
تجامع البرغوث وحمار خوزان والكل فيهم علتة باطنية ,0,0,0,0,1,0,0
"فديتك بروحي على خيالك الواسع 
وتلحس طيزي وهو يخري",0,0,0,0,1,0,0
"زين هذا اذا صار حامل منين يجيب !! 
يمكن من طيزه ؟",0,0,0,0,1,0,0
مهما غير شكله واضح رجال من وجهه استغفر الله بس 👎🏻,0,0,0,0,1,0,0
للتصحيح، اسم اللاعب ينطق بالاسبانية خرا وليس يارا,0,0,0,0,1,0,0
نصايح كيف تصيرين بايره وراميه نفسك على رجلك @url,0,0,0,0,1,0,0
@RitaZgheib17 @ritachebib41 @DimaSadek هاتي بوسة,0,0,0,0,1,0,0
"‏الحاجة الكويسة في السودان مافي بيوت دعارة 
☺☺😍💛",0,0,0,0,1,0,0
ابي اعرف من يضاجع الثاني احلام ولا مبارك جد اسال,0,0,0,0,1,0,0
كس ام الجزيرة الخونة انتم خليكم في حالكم يا كلاب,0,0,0,0,1,0,0
تجامع البرغوث وحمار خوزان والكل فيهم علتة باطنية,0,0,0,0,1,0,0
@user @user الحصالة اللي ع شگل خنزير لونها وردي,0,0,0,0,1,0,0
ما شاء الله ما تعملوش فيديوهات غير على الشراميط,0,0,0,0,1,0,0
جا تغني اهوار الخرا والمعدان والفروخ هههههههههه,0,0,0,0,1,0,0
ههههههه تفتح الحنفية تطلع لك هيفاء وهبي 😂😂😂😂😂😂😂,0,0,0,0,1,0,0
اللي عنده كلبة يبي يزوجها للكلب ذا يرسلي عالخاص,0,0,0,0,1,0,0
"النفايات الأخلاقية كذلك, ""ميا خليفة"" تحيٌيك. :)",0,0,0,0,1,0,0
عاهرة ممحونه بنت لواط زنا 😗😗😗😗😗👌👌👌👌👉👉👌👉👌👉👌👉👌👉👌👉,0,0,0,0,1,0,0
تلقا الزق ألمانيا شعبها وذني شد مشومك يجيك اشوم,0,0,0,0,1,0,0
تخرج إلى الشارع متبرجة وتقول ( الإيمان بالقلب),0,0,0,0,1,0,0
كسم كل كلاب السيسي يا ريس ... عاش نضالك يا ريس,0,0,0,0,1,0,0
هذولي الفنانين خلي يبوسون زب كاظم الساهر قضيبه,0,0,0,0,1,0,0
@User.IDX الجزيرة كالعاهره التي تأكل من سديها ,0,0,0,0,1,0,0
@user @user @user @user بول البعير احسن واشرف,0,0,0,0,1,0,0
"@afif_shoman_a #ديما_الواطية 
#ديما -الشرشوحة",0,0,0,0,1,0,0
فهناك سوء فهم من الجزيرة فلم يصوهن نساءعاريات,0,0,0,0,1,0,0
لو كان للعهر إسما آخر .... لكان النظام السوري,0,0,0,0,1,0,0
يا زبي يا زبي يا زبي ملا حلقة <LF>#ركن_يا_زبي,0,0,0,0,1,0,0
يا انسان العصر يا سيد هذا الكون، مبسوط بكسمك؟,0,0,0,0,1,0,0
اليتبقي  فحل في العين  من الحريم توصل في خاص,0,0,0,0,1,0,0
ليك شو في بينك وبين تركيا؟ حل عن طيز تركيا 	,0,0,0,0,1,0,0
اذا لاقيت وحدة عقلها راكز عض عليها بالنواجذ	,0,0,0,0,1,0,0
اتصلي علي ميا خليفة وحتوريك الشغل عامل إزاي.,0,0,0,0,1,0,0
قالوا للشرموطه احلفي : قالتلهم وحياة شرفي :),0,0,0,0,1,0,0
تخرج إلى الشارع متبرجة وتقول الإيمان بالقلب,0,0,0,0,1,0,0
كسم التحرش الجنسي بالحيوان ... كسم طب بيطري,0,0,0,0,1,0,0
تجسس محارم ديوث دياثة ديوثة كلوت كلوت… @url,0,0,0,0,1,0,0
ليك شو في بينك وبين تركيا؟ حل عن طيز تركيا ,0,0,0,0,1,0,0
ليه يافيصل مالقيت رجال بتونس جايب واحد لوطي,0,0,0,0,1,0,0
كلهم شو المتحولون نفس الصوت شنو الموضوع😂😂😂😂,0,0,0,0,1,0,0
@user @user @user بول البعير و اثاره !!!!!,0,0,0,0,1,0,0
هاي جربت احساس الحريم اللي يدرسون مع بزران,0,0,0,0,1,0,0
من ملانه ولا زهقانه تعي ندردش سوالف منحرفة,0,0,0,0,1,0,0
#كلب #عمة #خنزير ابي عمه من الغربية تنيكني,0,0,0,0,1,0,0
تجسس محارم ديوث دياثة ديوثة كلوت كلو… @url,0,0,0,0,1,0,0
@user ناخذ الكلام من متبرجه قاعده بالديسكو,0,0,0,0,1,0,0
غضب الصحراء على قوم لوط والعملاء والفاسدين,0,0,0,0,1,0,0
فيه قرد كلما اعطوه جوهره ادخلها في مؤخرته.,0,0,0,0,1,0,0
هل دخول الحمام باليسار ام باليمين ؟  باميه,0,0,0,0,1,0,0
ليك شو في بينك وبين تركيا؟ حل عن طيز تركيا,0,0,0,0,1,0,0
بصح حكاية لاعبين بيان تغريهم بجسدها الرائع,0,0,0,0,1,0,0
يا مهبلني ومهبلهم يا مجنني ومجننهم يا ليوو,0,0,0,0,1,0,0
كلامي لبنات حاطه صوره بنت متبرجه أو عارية,0,0,0,0,1,0,0
@moeshamseddine @DimaSadek سافرة من بلادي,0,0,0,0,1,0,0
مضرطة لها نغم… قمم قمم قمم معزة على غنم 	,0,0,0,0,1,0,0
شررررررررررررممممممممموووووووووطططططططه٢😴,0,0,0,0,1,0,0
الجسم صدره حليب ديود كس مص وردي نقب مفتوح,0,0,0,0,1,0,0
لازم تبقي وسخ عشان تعجب تقريبا الايام دي,0,0,0,0,1,0,0
اكتشفت إني منحرفة، مو إنحراف عادي، لا :(,0,0,0,0,1,0,0
@yumnafawaz شوفيلك شي كندرجي يزبطلك نيعك,0,0,0,0,1,0,0
على فكرة رجلي بالدكتاتور اردوغان سبتويت	,0,0,0,0,1,0,0
احلام بدا سكس يشبعها ، حاجي هيجان عالناس,0,0,0,0,1,0,0
يخترق تنظيم الدولة بعرة يعجز عن السعودية,0,0,0,0,1,0,0
نمشي الني العصبة بعاثتهالي نجي النيكك خر,0,0,0,0,1,0,0
@USER يا كثر جمايلك علينا يا المعيوف💙💋❤️,0,0,0,0,1,0,0
انا متله متبرجة من سنة ويقدم ان شاءالله,0,0,0,0,1,0,0
ولله لو عملتوها ع سكايب وبلا هالبلبوشة	,0,0,0,0,1,0,0
سحااقيية  زبااالة،،،،اصلا وشجابهة عالفن,0,0,0,0,1,0,0
مضرطة لها نغم… قمم قمم قمم معزة على غنم,0,0,0,0,1,0,0
انت عم تغردي من كباريهات الاهرامات 🤔😂	,0,0,0,0,1,0,0
صدق من قال هذا زمان الدعارة قد تكامل 	,0,0,0,0,1,0,0
الخنزيره مهتمه بالقحاب ... لن ينجح احد,0,0,0,0,1,0,0
صححححححح مش هيك بس  هي ظراط حزقة  فوحة,0,0,0,0,1,0,0
عندما انتصب يفتح العاجوز الروسي مؤخرته,0,0,0,0,1,0,0
ديوث يجلخ والخال شغال على زوجته..@url,0,0,0,0,1,0,0
و انتي لو دايرة تمشي متبرجة على راحتك,0,0,0,0,1,0,0
فضيحة جديدة لاعلام تحالف بول البعير .,0,0,0,0,1,0,0
@user كل هذا لتبرير ظهور ابنتك متبرجة,0,0,0,0,1,0,0
+‫ساحر س س‬‎ تعالي يمي  اشوفج اني منو,0,0,0,0,1,0,0
ما لايعرفه الناس عن احلام انها سحاقية,0,0,0,0,1,0,0
صدق من قال هذا زمان الدعارة قد تكامل ,0,0,0,0,1,0,0
من حق اي اثنين يحبو بعض يتزوجو من بعض,0,0,0,0,1,0,0
الحمد للله علئ ابعاد هذا المشجع للواط,0,0,0,0,1,0,0
انا احب كسها وصدرها يا اخواني في الله,0,0,0,0,1,0,0
والبلطجي كان خنزير بنجمة على الكتاف.,0,0,0,0,1,0,0
"@yumnafawaz كلي ��� 
#رقاصات_الاعلام",0,0,0,0,1,0,0
ما عم يعملك لي بدك ياه نازل فيه نحت	,0,0,0,0,1,0,0
شو ما كان وبدك كبسون تكرم يا محترم 	,0,0,0,0,1,0,0
انا بديت اشك ان صاحب قناة شيميل خخخخ,0,0,0,0,1,0,0
الحمدلله والله اكبر سيك سيل معلق فيك,0,0,0,0,1,0,0
مين قلك ماعنا رؤس منوية اكثرمنهامافي,0,0,0,0,1,0,0
قبلة تنطح قبلة غرد كأنك فواز اللعبون,0,0,0,0,1,0,0
هي هاي اخلاقكم يضربون مرأة .. مخانيث,0,0,0,0,1,0,0
دي.والله.والله.شرموطه.أنا.من.اسودان.,0,0,0,0,1,0,0
حتی علی مابین افخاذ موزه قبلا ودبرا؟,0,0,0,0,1,0,0
جائت تعرت علينا وأخذت مدخراتنا وذهبت,0,0,0,0,1,0,0
 انت يلي عطول الاولى بالوطاوة ://./6,0,0,0,0,1,0,0
@user @user متبرجة وتتكلم مع الرجال,0,0,0,0,1,0,0
الفحش بالشرج إجرام يعادي الإنسانية.,0,0,0,0,1,0,0
احلام ممكن نعمل سكس انا و انتي ***&,0,0,0,0,1,0,0
لك ياصرمايي محدا سامعك لعمى شو طبل ,0,0,0,0,1,0,0
ودت الزانيه ان يكن كل النساء. زواني,0,0,0,0,1,0,0
😂😂😂😂😂 آه يا قلبي الرجال يتحولو نساء,0,0,0,0,1,0,0
ما عم يعملك لي بدك ياه نازل فيه نحت,0,0,0,0,1,0,0
اكل الهوى للواطي دواء الله يشفيك 	,0,0,0,0,1,0,0
و وحدة هبيلة بتزقفلن و بترقصلن   	,0,0,0,0,1,0,0
كانه لابس بيروكة ويمثل انو امراة .,0,0,0,0,1,0,0
كلوب ولا زبي شوف فليك كي كلعب كورة,0,0,0,0,1,0,0
ذَکَرُ الحمارِ فی فَمِکَ یا داعش !,0,0,0,0,1,0,0
‏‎هذا ويش هذا حرمة ولا خنيث ولا وش,0,0,0,0,1,0,0
هذا عهر إعلامي وانغمست الجزيرة فيه,0,0,0,0,1,0,0
Yemen Sanaa الهام شاهين ملكة العري,0,0,0,0,1,0,0
هل هذا المتحول يمثلكم يأهل العراق؟,0,0,0,0,1,0,0
والله شمس مش فنانه ..حقت افلام سكس,0,0,0,0,1,0,0
مايا مزالت لقاتش الراجل اطفي نارها,0,0,0,0,1,0,0
@USER يا نهار بوس يا نهار بوس😂😂😂😂💃,0,0,0,0,1,0,0
سعودية متبرجه تحتفل باليوم الوطني,0,0,0,0,1,0,0
تجلس المواطنين ع خازوق من قياس …	,0,0,0,0,1,0,0
و الشهر القادم خلع الملابس كافة .,0,0,0,0,1,0,0
هههههههههههه أستغفر الله   مستخنث,0,0,0,0,1,0,0
في نوع هبل بيطلّع الواحد من تيابو,0,0,0,0,1,0,0
ينعما زبي احلى منها مين بحبها ليش,0,0,0,0,1,0,0
النهدين مصدر سعادة الرضيع والكبير,0,0,0,0,1,0,0
يعني هو مصدق انو حلو شكلو شبه زبي,0,0,0,0,1,0,0
لا يرحب بالزاني ضيفا سوى الداعرة.,0,0,0,0,1,0,0
اقول روحي مصي كس اصالة هههههههههه,0,0,0,0,1,0,0
باين دارت سوارد بلقوادة قللت تونس,0,0,0,0,1,0,0
كذا تفتحي عيون الحريم علي رجالهم,0,0,0,0,1,0,0
عادي ياقلبي كلهم كذا خنازير @url,0,0,0,0,1,0,0
عاهرات االله يخلصنا منهن يا رب 	,0,0,0,0,1,0,0
الشواذ مو اردنيين ... من موزنبيق,0,0,0,0,1,0,0
كللللللهم حقودين وياكلون خرررررة,0,0,0,0,1,0,0
المثل العراقي (الخرة اخو البول).,0,0,0,0,1,0,0
بصيفتك جاية تحكي زبي امشي نيك مك,0,0,0,0,1,0,0
اكل الهوى للواطي دواء الله يشفيك,0,0,0,0,1,0,0
نساء متبرجه +شباب بكامل الاناقه,0,0,0,0,1,0,0
ابشع متحول واقرف  مغرور يا مقرف,0,0,0,0,1,0,0
ان شاء تشبعوا بوط يا وجوه البوط,0,0,0,0,1,0,0
هذه بزاز ولا كورة سله ههههههههه,0,0,0,0,1,0,0
هي مصت بي كدانق، لابد انه يمزح.,0,0,0,0,1,0,0
تناكوا معنتها ديرو تحبو دخل بكم,0,0,0,0,1,0,0
نساء متبرجه شباب بكامل الاناقه,0,0,0,0,1,0,0
@user والحصاله الي ع شكل خنزير,0,0,0,0,1,0,0
عاهر الاردن يعين قواد الداخلية,0,0,0,0,1,0,0
العاهرات اشرف من طبل الجاهلية ,0,0,0,0,1,0,0
مهرجان بدون نيك مابيسمى مهرجان,0,0,0,0,1,0,0
وصل الدور إلى إعلام هز المؤخره,0,0,0,0,1,0,0
+Chadak Taher خدش الحياء العام,0,0,0,0,1,0,0
سحاقية هية وشذى هههههههههههههه,0,0,0,0,1,0,0
وحيد برااا اعطي صرمك شمدخل زبي,0,0,0,0,1,0,0
@user ليلة جلد خنازير مانشستر,0,0,0,0,1,0,0
محلاني اسحب رجليني بين الحريم,0,0,0,0,1,0,0
كذلك صورة امراه متبرجه وملفته,0,0,0,0,1,0,0
ربما يبحثن لاشعوريا عن السرير,0,0,0,0,1,0,0
أفتخر بعنصريتي ضد مجتمع الميم,0,0,0,0,1,0,0
كيلو بويا عوجك و مبيني ختيارة,0,0,0,0,1,0,0
يا حلاته آه يا حلاته مهبلني💙💙,0,0,0,0,1,0,0
وايضاً بذئ ومنفوخ على الفاضى,0,0,0,0,1,0,0
البطالة هي سبب آلام الخصيتين,0,0,0,0,1,0,0
هي اوسخ من البورنو،،،👌👌👌👌👎👎👎,0,0,0,0,1,0,0
يعني فنان في الملاهي الليالي,0,0,0,0,1,0,0
كاظم تاج راسك  كس اخت الكويت,0,0,0,0,1,0,0
راغب واحلام شطوتين لطيز واحد,0,0,0,0,1,0,0
"رقم بنات متناكين
01285223496",0,0,0,0,1,0,0
يا ريت ايري فيكي 45 ألف مرة ,0,0,0,0,1,0,0
@USER يا حنينة يا ام بق كبير,0,0,0,0,1,0,0
خال يشق طيز زوجه ديوث..@url,0,0,0,0,1,0,0
يااااا الهي شو عاهر سياسة 	,0,0,0,0,1,0,0
انا اشك ان اوباما شاذ جنسيا,0,0,0,0,1,0,0
مدري ليش القحبات يحبون بشار,0,0,0,0,1,0,0
‏‎الحين حفل الطيز وين بيصير,0,0,0,0,1,0,0
يمارس الجنس مع قناة الجزيرة,0,0,0,0,1,0,0
